lake,learner,k,rep,label_only_log_mae,calibrated_log_mae,source_only_log_mae,paired_delta_mae,rer_log,rer_reconstruction_denominator,reconstructed_rer
Lake Winnipeg,MLP,10,89,0.35852955543319476,0.4167733902606248,,-0.05824383482743006,-0.1624519717280687,1.1624519717280686,-0.16245197172806858
Lake Winnipeg,PLSR,1,90,0.40479390611755095,0.4404390530556962,,-0.035645146938145245,-0.0880575164765915,1.0880575164765915,-0.08805751647659152
Lake Winnipeg,XGBoost,1,90,0.40479390611755095,0.381340156625062,,0.023453749492488962,0.0579399752778845,0.9420600247221155,0.05793997527788452
Lake Winnipeg,MLP,1,90,0.40479390611755095,0.5089159616363605,,-0.1041220555188096,-0.2572223824840608,1.257222382484061,-0.257222382484061
Lake Winnipeg,PLSR,3,90,0.3503973577203153,0.2965166388408771,,0.05388071887943818,0.1537703300398232,0.8462296699601768,0.15377033003982324
Lake Winnipeg,XGBoost,3,90,0.35039735772031516,0.2160118496660688,,0.13438550805424637,0.3835231666509321,0.6164768333490679,0.3835231666509321
Lake Winnipeg,MLP,3,90,0.3503973577203154,0.228391689431862,,0.12200566828845338,0.3481923082990663,0.6518076917009337,0.3481923082990664
Lake Winnipeg,PLSR,5,90,0.3834456692308639,0.389269902849968,,-0.005824233619104113,-0.01518920132517,1.01518920132517,-0.01518920132516991
Lake Winnipeg,XGBoost,5,90,0.38344566923086376,0.2452641991120466,,0.13818147011881715,0.3603677850692934,0.6396322149307065,0.36036778506929346
Lake Winnipeg,MLP,5,90,0.3834456692308638,0.4309821068108962,,-0.0475364375800324,-0.1239717648543688,1.1239717648543688,-0.12397176485436887
Lake Winnipeg,PLSR,10,90,0.3138422722014119,0.3340538923955412,,-0.020211620194129254,-0.0644005646796764,1.0644005646796764,-0.06440056467967631
Lake Winnipeg,XGBoost,10,90,0.3138422722014119,0.2119700884677891,,0.10187218373362283,0.3245967465538795,0.6754032534461205,0.3245967465538795
Lake Winnipeg,MLP,10,90,0.31384227220141186,0.2102243722129947,,0.10361789998841717,0.3301591463763292,0.6698408536236709,0.33015914637632926
Lake Winnipeg,PLSR,1,91,0.44157676575689936,0.526726663567325,,-0.08514989781042565,-0.1928314677882947,1.1928314677882947,-0.19283146778829488
Lake Winnipeg,XGBoost,1,91,0.44157676575689936,0.1950467494922306,,0.24653001626466875,0.5582947967362998,0.4417052032637002,0.5582947967362998
Lake Winnipeg,MLP,1,91,0.44157676575689936,0.2184477179857863,,0.22312904777111306,0.5053006861347074,0.49469931386529264,0.5053006861347074
Lake Winnipeg,PLSR,3,91,0.3710181011904968,0.2827348776405847,,0.08828322354991208,0.2379485553053869,0.7620514446946132,0.23794855530538683
Lake Winnipeg,XGBoost,3,91,0.37101810119049683,0.2185188332112094,,0.15249926797928742,0.4110291745326353,0.5889708254673647,0.4110291745326353
Lake Winnipeg,MLP,3,91,0.37101810119049666,0.2609417770982239,,0.11007632409227275,0.2966871987436615,0.7033128012563385,0.2966871987436614
Lake Winnipeg,PLSR,5,91,0.33876242249673316,0.3130887098698447,,0.025673712626888445,0.0757867761123011,0.9242132238876989,0.07578677611230114
Lake Winnipeg,XGBoost,5,91,0.33876242249673316,0.1929769623881754,,0.14578546010855775,0.4303471876562452,0.5696528123437548,0.4303471876562453
Lake Winnipeg,MLP,5,91,0.33876242249673316,0.2238582658101425,,0.11490415668659065,0.3391880139711145,0.6608119860288855,0.3391880139711145
Lake Winnipeg,PLSR,10,91,0.3602802571462352,0.2342920693643779,,0.12598818778185727,0.3496949438274941,0.6503050561725059,0.3496949438274941
Lake Winnipeg,XGBoost,10,91,0.36028025714623524,0.1656106664868483,,0.19466959065938694,0.5403282067079513,0.45967179329204866,0.5403282067079513
Lake Winnipeg,MLP,10,91,0.360280257146235,0.1902257632137843,,0.17005449393245073,0.4720061281164392,0.5279938718835608,0.47200612811643916
Lake Winnipeg,PLSR,1,92,0.40163100603638535,0.3259809889087086,,0.07565001712767677,0.1883570095612919,0.8116429904387081,0.18835700956129178
Lake Winnipeg,XGBoost,1,92,0.4016310060363856,0.1948712481193924,,0.20675975791699316,0.5148002760281388,0.4851997239718612,0.5148002760281389
Lake Winnipeg,MLP,1,92,0.4016310060363854,0.2365693500621859,,0.1650616559741995,0.410978359199345,0.589021640800655,0.410978359199345
Lake Winnipeg,PLSR,3,92,1.0163703345007573,0.3394149499715953,,0.676955384529162,0.6660518857047955,0.33394811429520455,0.6660518857047956
Lake Winnipeg,XGBoost,3,92,1.0163703345007573,0.2185178279563,,0.7978525065444573,0.7850017573430517,0.21499824265694834,0.7850017573430517
Lake Winnipeg,MLP,3,92,1.0163703345007569,0.2156079337411409,,0.8007624007596159,0.7878647828444385,0.2121352171555615,0.7878647828444385
Lake Winnipeg,PLSR,5,92,0.377494668610064,0.3198723863490416,,0.057622282261022395,0.1526439590438407,0.8473560409561594,0.15264395904384065
Lake Winnipeg,XGBoost,5,92,0.37749466861006403,0.2572317982051167,,0.12026287040494732,0.318581630998761,0.681418369001239,0.3185816309987611
Lake Winnipeg,MLP,5,92,0.3774946686100639,0.2157264252138127,,0.16176824339625123,0.428531188815382,0.571468811184618,0.428531188815382
Lake Winnipeg,PLSR,10,92,0.3065997577868389,0.2545255852579924,,0.052074172528846496,0.1698441355802026,0.8301558644197974,0.1698441355802026
Lake Winnipeg,XGBoost,10,92,0.30659975778683884,0.1633186640125391,,0.14328109377429973,0.4673229037600409,0.5326770962399592,0.46732290376004076
Lake Winnipeg,MLP,10,92,0.3065997577868388,0.1748636658355898,,0.131736091951249,0.4296679443111565,0.5703320556888435,0.4296679443111566
Lake Winnipeg,PLSR,1,93,0.3371753062741599,0.2916718807052985,,0.045503425568861444,0.134954794650099,0.865045205349901,0.13495479465009902
Lake Winnipeg,XGBoost,1,93,0.33717530627415987,0.2301101527687631,,0.10706515350539678,0.3175355618806368,0.6824644381193632,0.3175355618806368
Lake Winnipeg,MLP,1,93,0.3371753062741599,0.3402049526803346,,-0.003029646406174702,-0.0089853742547134,1.0089853742547135,-0.00898537425471345
Lake Winnipeg,PLSR,3,93,0.35465447412303236,0.3579573734184388,,-0.0033028992954064473,-0.0093130058783091,1.009313005878309,-0.009313005878309003
Lake Winnipeg,XGBoost,3,93,0.35465447412303236,0.270629271566881,,0.08402520255615137,0.2369213031774395,0.7630786968225605,0.23692130317743954
Lake Winnipeg,MLP,3,93,0.35465447412303236,0.2487829724717202,,0.10587150165131215,0.2985201270275903,0.7014798729724097,0.29852012702759034
Lake Winnipeg,PLSR,5,93,0.33324326651218195,0.2888055127879915,,0.044437753724190454,0.1333492882115688,0.8666507117884312,0.13334928821156877
Lake Winnipeg,XGBoost,5,93,0.33324326651218195,0.182080333027274,,0.15116293348490795,0.4536113528441498,0.5463886471558502,0.45361135284414983
Lake Winnipeg,MLP,5,93,0.3332432665121819,0.2181274443953298,,0.11511582211685209,0.3454407942500349,0.6545592057499652,0.3454407942500348
Lake Winnipeg,PLSR,10,93,0.337458591521122,0.327285157836582,,0.01017343368453999,0.0301472051347407,0.9698527948652593,0.030147205134740715
Lake Winnipeg,XGBoost,10,93,0.33745859152112184,0.1760504454875552,,0.16140814603356665,0.4783050285457429,0.5216949714542571,0.47830502854574286
Lake Winnipeg,MLP,10,93,0.3374585915211219,0.2034188784844476,,0.1340397130366743,0.3972034271240367,0.6027965728759632,0.3972034271240368
Lake Winnipeg,PLSR,1,94,0.356182757233751,0.2972745834227281,,0.05890817381102287,0.1653874898792152,0.8346125101207849,0.16538748987921525
Lake Winnipeg,XGBoost,1,94,0.3561827572337509,0.2040047220430829,,0.15217803519066803,0.4272470461514457,0.5727529538485543,0.4272470461514457
Lake Winnipeg,MLP,1,94,0.3561827572337509,0.2412361653288634,,0.11494659190488751,0.3227180045727812,0.6772819954272188,0.32271800457278127
Lake Winnipeg,PLSR,3,94,0.3498296462711206,0.3117094942597331,,0.03812015201138752,0.1089677542427796,0.8910322457572204,0.10896775424277956
Lake Winnipeg,XGBoost,3,94,0.34982964627112056,0.2248698530325167,,0.12495979323860387,0.3572018295148743,0.6427981704851258,0.3572018295148743
Lake Winnipeg,MLP,3,94,0.3498296462711207,0.3429299398671806,,0.0068997064039400535,0.0197230460032604,0.9802769539967396,0.019723046003260306
Lake Winnipeg,PLSR,5,94,0.3711234536573274,0.3290840583164439,,0.04203939534088352,0.113276037377416,0.886723962622584,0.11327603737741604
Lake Winnipeg,XGBoost,5,94,0.37112345365732735,0.224771883247586,,0.14635157040974134,0.3943473930952353,0.6056526069047647,0.3943473930952353
Lake Winnipeg,MLP,5,94,0.3711234536573274,0.3592919253810734,,0.011831528276254,0.0318803024730834,0.9681196975269166,0.031880302473083474
Lake Winnipeg,PLSR,10,94,0.32686553408441027,0.2374257482641716,,0.08943978582023868,0.2736286752731013,0.7263713247268987,0.2736286752731013
Lake Winnipeg,XGBoost,10,94,0.32686553408441016,0.1447763826540219,,0.18208915143038826,0.5570766167490733,0.4429233832509267,0.5570766167490733
Lake Winnipeg,MLP,10,94,0.3268655340844102,0.1871170115592254,,0.13974852252518483,0.4275413088174751,0.5724586911825249,0.42754130881747504
Lake Winnipeg,PLSR,1,95,0.44866829300380673,0.2940546908339266,,0.15461360216988013,0.344605583088334,0.655394416911666,0.344605583088334
Lake Winnipeg,XGBoost,1,95,0.4486682930038066,0.1972467892329398,,0.2514215037708668,0.560372778927362,0.43962722107263796,0.560372778927362
Lake Winnipeg,MLP,1,95,0.4486682930038068,0.2146152698241541,,0.23405302317965268,0.5216615963567786,0.47833840364322144,0.5216615963567786
Lake Winnipeg,PLSR,3,95,0.34952100098847555,0.3360750215015355,,0.01344597948694004,0.0384697316161728,0.9615302683838272,0.03846973161617281
Lake Winnipeg,XGBoost,3,95,0.3495210009884753,0.2059514809728236,,0.14356952001565174,0.4107607711754578,0.5892392288245423,0.4107607711754577
Lake Winnipeg,MLP,3,95,0.34952100098847544,0.24112647746401,,0.10839452352446544,0.3101230544564873,0.6898769455435128,0.31012305445648725
Lake Winnipeg,PLSR,5,95,0.3419562499286944,0.2995220360351073,,0.04243421389358709,0.1240925196176715,0.8759074803823285,0.12409251961767152
Lake Winnipeg,XGBoost,5,95,0.3419562499286943,0.1797547722437025,,0.16220147768499177,0.4743339914842164,0.5256660085157836,0.47433399148421646
Lake Winnipeg,MLP,5,95,0.3419562499286944,0.3136871770702461,,0.028269072858448263,0.0826686806796372,0.9173313193203628,0.08266868067963723
Lake Winnipeg,PLSR,10,95,0.29755026897628417,0.402687601284136,,-0.10513733230785183,-0.3533430809393784,1.3533430809393785,-0.3533430809393785
Lake Winnipeg,XGBoost,10,95,0.2975502689762841,0.2216481315229717,,0.07590213745331242,0.2550901236404558,0.7449098763595442,0.2550901236404558
Lake Winnipeg,MLP,10,95,0.29755026897628417,0.2529960373323094,,0.04455423164397476,0.1497368169079281,0.8502631830920719,0.149736816907928
Lake Winnipeg,PLSR,1,96,0.35797110234477997,0.3551268737121171,,0.0028442286326628707,0.0079454138464766,0.9920545861535234,0.007945413846476672
Lake Winnipeg,XGBoost,1,96,0.3579711023447799,0.2370373897313646,,0.12093371261341532,0.3378309266948278,0.6621690733051722,0.33783092669482784
Lake Winnipeg,MLP,1,96,0.35797110234478,0.395732073048988,,-0.037760970704207975,-0.1054860836587242,1.1054860836587241,-0.10548608365872406
Lake Winnipeg,PLSR,3,96,0.3969467682285942,0.3562439196153564,,0.04070284861323781,0.1025398135107115,0.8974601864892885,0.10253981351071151
Lake Winnipeg,XGBoost,3,96,0.3969467682285941,0.1957396207372332,,0.2012071474913609,0.5068869645176702,0.49311303548232976,0.5068869645176702
Lake Winnipeg,MLP,3,96,0.39694676822859404,0.2694087843295448,,0.12753798389904925,0.3212974405994614,0.6787025594005386,0.32129744059946136
Lake Winnipeg,PLSR,5,96,0.3297875879941595,0.2759352073671556,,0.053852380627003926,0.163294135239002,0.836705864760998,0.16329413523900205
Lake Winnipeg,XGBoost,5,96,0.3297875879941596,0.2241394629954208,,0.10564812499873877,0.3203520254894781,0.679647974510522,0.3203520254894781
Lake Winnipeg,MLP,5,96,0.32978758799415947,0.2274401326137073,,0.10234745538045217,0.3103435544664258,0.6896564455335742,0.3103435544664258
Lake Winnipeg,PLSR,10,96,0.35994254022196187,0.2706373459027276,,0.08930519431923428,0.2481095782206451,0.751890421779355,0.24810957822064497
Lake Winnipeg,XGBoost,10,96,0.3599425402219618,0.2180575831598125,,0.14188495706214932,0.3941877862860468,0.6058122137139532,0.3941877862860467
Lake Winnipeg,MLP,10,96,0.359942540221962,0.2051149851665391,,0.1548275550554229,0.430145185557937,0.569854814442063,0.430145185557937
Lake Winnipeg,PLSR,1,97,0.3371753062741599,0.2916718807052984,,0.0455034255688615,0.1349547946500991,0.8650452053499009,0.13495479465009919
Lake Winnipeg,XGBoost,1,97,0.33717530627415987,0.230110152768763,,0.10706515350539686,0.317535561880637,0.682464438119363,0.31753556188063703
Lake Winnipeg,MLP,1,97,0.33717530627415987,0.3402049526803345,,-0.0030296464061746464,-0.0089853742547132,1.0089853742547132,-0.008985374254713288
Lake Winnipeg,PLSR,3,97,0.4574734585760741,0.3007208988378139,,0.1567525597382602,0.342648416805823,0.657351583194177,0.342648416805823
Lake Winnipeg,XGBoost,3,97,0.45747345857607385,0.2024707626737477,,0.25500269590232616,0.5574152675914613,0.4425847324085387,0.5574152675914613
Lake Winnipeg,MLP,3,97,0.45747345857607413,0.2218174453127829,,0.23565601326329122,0.515124984180593,0.48487501581940695,0.515124984180593
Lake Winnipeg,PLSR,5,97,0.38037859466537727,0.3073497777884597,,0.07302881687691759,0.1919898122060828,0.8080101877939172,0.1919898122060828
Lake Winnipeg,XGBoost,5,97,0.3803785946653774,0.2338491998937941,,0.14652939477158328,0.3852198650880655,0.6147801349119345,0.3852198650880655
Lake Winnipeg,MLP,5,97,0.38037859466537727,0.2255845642001618,,0.15479403046521548,0.4069472587749494,0.5930527412250506,0.40694725877494947
Lake Winnipeg,PLSR,10,97,0.3559877559996296,0.2787967684523271,,0.07719098754730253,0.2168360683141647,0.7831639316858353,0.2168360683141646
Lake Winnipeg,XGBoost,10,97,0.35598775599962956,0.1743361499840444,,0.18165160601558517,0.5102748559504547,0.48972514404954526,0.5102748559504547
Lake Winnipeg,MLP,10,97,0.3559877559996296,0.2115904102296963,,0.14439734576993332,0.4056244611790495,0.5943755388209505,0.4056244611790495
Lake Winnipeg,PLSR,1,98,0.34260046077336753,0.3235961447393285,,0.019004316034039015,0.055470782019475,0.944529217980525,0.055470782019475084
Lake Winnipeg,XGBoost,1,98,0.3426004607733674,0.2175549303313325,,0.12504553044203492,0.3649893713215397,0.6350106286784603,0.36498937132153975
Lake Winnipeg,MLP,1,98,0.34260046077336753,0.2875482815061366,,0.05505217926723094,0.1606891524198994,0.8393108475801005,0.1606891524198994
Lake Winnipeg,PLSR,3,98,0.8056381566322962,0.3098983701597301,,0.4957397864725661,0.6153380102941775,0.38466198970582255,0.6153380102941773
Lake Winnipeg,XGBoost,3,98,0.8056381566322962,0.2439209219511524,,0.5617172346811439,0.6972326510165436,0.30276734898345636,0.6972326510165436
Lake Winnipeg,MLP,3,98,0.8056381566322961,0.2509583779894793,,0.5546797786428168,0.6884973945083463,0.31150260549165365,0.6884973945083462
Lake Winnipeg,PLSR,5,98,0.3863343218814539,0.3516590636770805,,0.034675258204373394,0.0897545347199777,0.9102454652800223,0.08975453471997784
Lake Winnipeg,XGBoost,5,98,0.38633432188145383,0.325930553617895,,0.06040376826355881,0.1563510236571304,0.8436489763428696,0.15635102365713027
Lake Winnipeg,MLP,5,98,0.38633432188145383,0.2820540985828155,,0.10428022329863834,0.2699222271828447,0.7300777728171552,0.2699222271828448
Lake Winnipeg,PLSR,10,98,0.35817363314155615,0.2795251272022025,,0.07864850593935363,0.2195820587174541,0.7804179412825459,0.2195820587174541
Lake Winnipeg,XGBoost,10,98,0.358173633141556,0.1505364196353203,,0.20763721350623568,0.5797110353655311,0.42028896463446885,0.5797110353655311
Lake Winnipeg,MLP,10,98,0.35817363314155615,0.2196345498425062,,0.13853908329904996,0.3867930707684625,0.6132069292315375,0.3867930707684625
Lake Winnipeg,PLSR,1,99,0.44157676575689936,0.526726663567325,,-0.08514989781042565,-0.1928314677882947,1.1928314677882947,-0.19283146778829488
Lake Winnipeg,XGBoost,1,99,0.44157676575689936,0.1950467494922306,,0.24653001626466875,0.5582947967362998,0.4417052032637002,0.5582947967362998
Lake Winnipeg,MLP,1,99,0.4415767657568993,0.2184477179857863,,0.223129047771113,0.5053006861347072,0.49469931386529276,0.5053006861347074
Lake Winnipeg,PLSR,3,99,0.349209542896059,0.3190065281801959,,0.030203014715863064,0.0864896577581681,0.9135103422418319,0.08648965775816816
Lake Winnipeg,XGBoost,3,99,0.34920954289605893,0.2117095188970326,,0.13750002399902633,0.3937464564148185,0.6062535435851815,0.39374645641481854
Lake Winnipeg,MLP,3,99,0.3492095428960589,0.2610980065175809,,0.08811153637847796,0.2523170848212853,0.7476829151787148,0.2523170848212852
Lake Winnipeg,PLSR,5,99,0.3507126221727019,0.3773296476091127,,-0.026617025436410813,-0.0758941167060779,1.0758941167060778,-0.07589411670607792
Lake Winnipeg,XGBoost,5,99,0.35071262217270177,0.2434040190860046,,0.10730860308669718,0.3059730196255238,0.6940269803744762,0.30597301962552376
Lake Winnipeg,MLP,5,99,0.35071262217270177,0.3022287754911464,,0.048483846681555365,0.1382437991502982,0.8617562008497018,0.1382437991502981
Lake Winnipeg,PLSR,10,99,0.3188364220753238,0.3029150721752334,,0.01592134990009042,0.0499357924577736,0.9500642075422264,0.049935792457773666
Lake Winnipeg,XGBoost,10,99,0.31883642207532376,0.1837879291920881,,0.13504849288323564,0.4235666921882096,0.5764333078117905,0.4235666921882096
Lake Winnipeg,MLP,10,99,0.31883642207532376,0.2056930045960904,,0.11314341747923334,0.3548635165146488,0.6451364834853512,0.35486351651464876
Branched Oak Lake,PLSR,1,0,0.19806886612511754,0.18554418055178,,0.012524685573337524,0.0632339912174079,0.9367660087825921,0.06323399121740785
Branched Oak Lake,XGBoost,1,0,0.19806886612511757,0.1301687828940935,,0.06790008323102406,0.3428104635083224,0.6571895364916776,0.3428104635083225
Branched Oak Lake,MLP,1,0,0.19806886612511762,0.1706456015701429,,0.027423264554974708,0.1384531739234577,0.8615468260765423,0.1384531739234577
Branched Oak Lake,PLSR,3,0,0.12310732712786623,0.1556829951692695,,-0.03257566804140327,-0.2646119134846393,1.2646119134846394,-0.26461191348463936
Branched Oak Lake,XGBoost,3,0,0.12310732712786619,0.1530396829234727,,-0.029932355795606505,-0.2431403074255199,1.2431403074255198,-0.2431403074255199
Branched Oak Lake,MLP,3,0,0.12310732712786615,0.1127599657067672,,0.010347361421098947,0.0840515412200948,0.9159484587799052,0.08405154122009478
Branched Oak Lake,PLSR,5,0,0.1194042085126637,0.1737879806134377,,-0.054383772100774,-0.4554593864286813,1.4554593864286813,-0.45545938642868133
Branched Oak Lake,XGBoost,5,0,0.1194042085126637,0.1069976710105111,,0.012406537502152606,0.1039036782510058,0.8960963217489942,0.10390367825100587
Branched Oak Lake,MLP,5,0,0.11940420851266369,0.0696663458356676,,0.04973786267699609,0.4165502969371306,0.5834497030628694,0.4165502969371307
Branched Oak Lake,PLSR,10,0,0.12498727723681888,0.1120899459449177,,0.012897331291901182,0.103189144888504,0.8968108551114959,0.1031891448885041
Branched Oak Lake,XGBoost,10,0,0.12498727723681881,0.0785843605165577,,0.0464029167202611,0.3712610917967961,0.6287389082032039,0.37126109179679606
Branched Oak Lake,MLP,10,0,0.12498727723681888,0.0775544809596899,,0.04743279627712897,0.3795009662643208,0.6204990337356793,0.3795009662643208
Branched Oak Lake,PLSR,1,1,0.1323920213288431,0.1371096965724512,,-0.00471767524360811,-0.035634132932745,1.035634132932745,-0.03563413293274481
Branched Oak Lake,XGBoost,1,1,0.132392021328843,0.0961055171720857,,0.03628650415675731,0.2740837480363663,0.7259162519636337,0.27408374803636626
Branched Oak Lake,MLP,1,1,0.13239202132884303,0.1184680013444055,,0.013924019984437541,0.1051726440381616,0.8948273559618384,0.10517264403816155
Branched Oak Lake,PLSR,3,1,0.11844947720542769,0.1114533876953297,,0.006996089510097989,0.0590639071148078,0.9409360928851922,0.059063907114807745
Branched Oak Lake,XGBoost,3,1,0.11844947720542771,0.0784366092617053,,0.04001286794372241,0.3378053285644693,0.6621946714355307,0.3378053285644693
Branched Oak Lake,MLP,3,1,0.11844947720542762,0.0791270458399176,,0.039322431365510016,0.3319763748517789,0.6680236251482211,0.33197637485177883
Branched Oak Lake,PLSR,5,1,0.1369963846861729,0.1149171138113183,,0.02207927087485459,0.1611668024215754,0.8388331975784246,0.1611668024215754
Branched Oak Lake,XGBoost,5,1,0.13699638468617292,0.089925383863246,,0.04707100082292692,0.343592989660463,0.656407010339537,0.34359298966046303
Branched Oak Lake,MLP,5,1,0.13699638468617287,0.0683762995763624,,0.06862008510981046,0.500889715141798,0.49911028485820197,0.500889715141798
Branched Oak Lake,PLSR,10,1,0.11564418589033396,0.1006808211155637,,0.014963364774770255,0.1293914031704635,0.8706085968295365,0.12939140317046346
Branched Oak Lake,XGBoost,10,1,0.11564418589033396,0.0994831447169179,,0.01616104117341606,0.139747966155964,0.860252033844036,0.139747966155964
Branched Oak Lake,MLP,10,1,0.11564418589033404,0.0741261349591058,,0.041518050931228234,0.3590154318734683,0.6409845681265317,0.35901543187346824
Branched Oak Lake,PLSR,1,2,0.12395089177903723,0.1595692442530629,,-0.03561835247402567,-0.2873585586131612,1.2873585586131613,-0.28735855861316134
Branched Oak Lake,XGBoost,1,2,0.12395089177903727,0.1446817448424871,,-0.020730853063449836,-0.1672505223108903,1.1672505223108902,-0.16725052231089024
Branched Oak Lake,MLP,1,2,0.12395089177903723,0.1894695755906306,,-0.06551868381159337,-0.5285857776847089,1.528585777684709,-0.5285857776847089
Branched Oak Lake,PLSR,3,2,0.13110073585624332,0.1499628599951987,,-0.018862124138955383,-0.1438750330195554,1.1438750330195555,-0.14387503301955568
Branched Oak Lake,XGBoost,3,2,0.13110073585624324,0.0990716128369181,,0.032029123019325145,0.2443092356960826,0.7556907643039175,0.24430923569608254
Branched Oak Lake,MLP,3,2,0.13110073585624324,0.0911208139435087,,0.03997992191273454,0.3049557167018256,0.6950442832981745,0.30495571670182553
Branched Oak Lake,PLSR,5,2,0.10766264283237567,0.1463664462922319,,-0.03870380345985622,-0.3594914526220688,1.3594914526220687,-0.3594914526220688
Branched Oak Lake,XGBoost,5,2,0.10766264283237563,0.110165909180021,,-0.002503266347645375,-0.0232510186382162,1.0232510186382162,-0.023251018638216284
Branched Oak Lake,MLP,5,2,0.10766264283237566,0.0833098688514939,,0.02435277398088176,0.2261951878410202,0.7738048121589798,0.22619518784102022
Branched Oak Lake,PLSR,10,2,0.12427302052563145,0.0968352907175938,,0.02743772980803766,0.2207858751974234,0.7792141248025766,0.22078587519742343
Branched Oak Lake,XGBoost,10,2,0.12427302052563144,0.1033284957144826,,0.020944524811148835,0.168536364829608,0.831463635170392,0.16853636482960804
Branched Oak Lake,MLP,10,2,0.12427302052563138,0.0680310541495599,,0.056241966376071484,0.4525677545497014,0.5474322454502987,0.45256775454970133
Branched Oak Lake,PLSR,1,3,0.11358915109722659,0.1210939387272914,,-0.007504787630064819,-0.0660695752796441,1.066069575279644,-0.06606957527964398
Branched Oak Lake,XGBoost,1,3,0.11358915109722656,0.1368517234022788,,-0.023262572305052243,-0.2047957048044457,1.2047957048044458,-0.20479570480444576
Branched Oak Lake,MLP,1,3,0.11358915109722653,0.1196695271215307,,-0.006080376024304168,-0.0535295442414588,1.0535295442414587,-0.05352954424145871
Branched Oak Lake,PLSR,3,3,0.1371140707063853,0.0902934466883875,,0.04682062401799779,0.341472033920856,0.658527966079144,0.34147203392085607
Branched Oak Lake,XGBoost,3,3,0.13711407070638526,0.0734591004312825,,0.06365497027510277,0.4642482372865329,0.5357517627134671,0.4642482372865329
Branched Oak Lake,MLP,3,3,0.13711407070638532,0.0655215934369386,,0.07159247726944672,0.5221380393655857,0.47786196063441433,0.5221380393655858
Branched Oak Lake,PLSR,5,3,0.11860740451116479,0.1049422003173482,,0.013665204193816588,0.1152137431722724,0.8847862568277276,0.11521374317227234
Branched Oak Lake,XGBoost,5,3,0.11860740451116478,0.0864675113936539,,0.03213989311751088,0.2709770991128509,0.7290229008871492,0.27097709911285084
Branched Oak Lake,MLP,5,3,0.11860740451116468,0.065530360130236,,0.05307704438092868,0.4475019087102051,0.5524980912897949,0.4475019087102052
Branched Oak Lake,PLSR,10,3,0.1200103586626666,0.0902713926332656,,0.029738966029401,0.247803305337669,0.752196694662331,0.24780330533766906
Branched Oak Lake,XGBoost,10,3,0.12001035866266667,0.0960985502791362,,0.023911808383530464,0.1992478537478991,0.8007521462521009,0.19924785374789913
Branched Oak Lake,MLP,10,3,0.12001035866266659,0.0588542689392518,,0.06115608972341478,0.509590049634099,0.49040995036590096,0.509590049634099
Branched Oak Lake,PLSR,1,4,0.1135891510972265,0.1210939387272913,,-0.007504787630064791,-0.0660695752796438,1.0660695752796439,-0.06606957527964379
Branched Oak Lake,XGBoost,1,4,0.11358915109722656,0.1368517234022788,,-0.023262572305052243,-0.2047957048044457,1.2047957048044458,-0.20479570480444576
Branched Oak Lake,MLP,1,4,0.11358915109722655,0.1196695271215307,,-0.006080376024304154,-0.0535295442414585,1.0535295442414585,-0.05352954424145858
Branched Oak Lake,PLSR,3,4,0.13884263957964632,0.1204061463885146,,0.01843649319113172,0.132786958812362,0.867213041187638,0.1327869588123621
Branched Oak Lake,XGBoost,3,4,0.13884263957964635,0.0875716825695752,,0.051270957010071144,0.369273830233698,0.630726169766302,0.369273830233698
Branched Oak Lake,MLP,3,4,0.1388426395796464,0.0802292053522055,,0.058613434227440905,0.4221572723143518,0.5778427276856481,0.4221572723143518
Branched Oak Lake,PLSR,5,4,0.12093792605449294,0.1231392610258569,,-0.0022013349713639607,-0.0182021873630461,1.018202187363046,-0.018202187363046036
Branched Oak Lake,XGBoost,5,4,0.1209379260544928,0.0882509421955959,,0.0326869838588969,0.2702789953697296,0.7297210046302705,0.2702789953697295
Branched Oak Lake,MLP,5,4,0.12093792605449284,0.067045115154657,,0.053892810899835844,0.4456237030169966,0.5543762969830034,0.4456237030169966
Branched Oak Lake,PLSR,10,4,0.12677355666668536,0.1104269796818886,,0.01634657698479676,0.1289431023722429,0.8710568976277571,0.12894310237224282
Branched Oak Lake,XGBoost,10,4,0.12677355666668538,0.0939035463038344,,0.03287001036285098,0.2592812620731356,0.7407187379268644,0.25928126207313557
Branched Oak Lake,MLP,10,4,0.12677355666668538,0.0646428491879915,,0.06213070747869388,0.490091973526695,0.509908026473305,0.4900919735266951
Branched Oak Lake,PLSR,1,5,0.11900403208582908,0.1526846537322815,,-0.03368062164645241,-0.2830208206050766,1.2830208206050766,-0.2830208206050766
Branched Oak Lake,XGBoost,1,5,0.11900403208582906,0.2274506017686615,,-0.10844656968283244,-0.9112847579128254,1.9112847579128254,-0.9112847579128256
Branched Oak Lake,MLP,1,5,0.11900403208582903,0.1560723557014734,,-0.03706832361564437,-0.3114879374341726,1.3114879374341726,-0.3114879374341727
Branched Oak Lake,PLSR,3,5,0.11127542810724855,0.098477042244794,,0.012798385862454548,0.1150153715873876,0.8849846284126124,0.11501537158738766
Branched Oak Lake,XGBoost,3,5,0.11127542810724846,0.0773033814453322,,0.03397204666191625,0.3052969032498764,0.6947030967501235,0.3052969032498765
Branched Oak Lake,MLP,3,5,0.11127542810724843,0.074407512638558,,0.036867915468690435,0.3313212340099416,0.6686787659900584,0.3313212340099417
Branched Oak Lake,PLSR,5,5,0.11827517557345044,0.1138206419326496,,0.00445453364080084,0.0376624531950914,0.9623375468049086,0.03766245319509151
