lake,learner,k,estimand,method,mae_log_median,rer_log_median,label_mae_log_median,delta_mae_median_manuscript,mae_method_median,mae_random_median,query_size_median,n_usable_repeats
Lake Geneva,MLP,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0173996334855037,0.2460744035687171,0.2236316570627031,18.0,
Lake Geneva,MLP,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0274702026463491,0.2004348342180965,0.2275638250225617,18.0,
Lake Geneva,MLP,1,pairwise_common_query,unweighted_d_optimal,,,,-0.0173996334855037,0.2460744035687171,0.2236316570627031,18.0,
Lake Geneva,MLP,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0181706736712953,0.1948231710503064,0.2180756448529293,14.0,
Lake Geneva,MLP,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0073849953829445494,0.19317082870611846,0.2016001553678089,14.0,
Lake Geneva,MLP,3,pairwise_common_query,unweighted_d_optimal,,,,0.01154509923126825,0.1997384079289743,0.21554592927092076,14.0,
Lake Geneva,MLP,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.02143054362786465,0.18723846062608215,0.21345338294852262,11.0,
Lake Geneva,MLP,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.01912205041496455,0.16983237836838144,0.2010018594773832,11.0,
Lake Geneva,MLP,5,pairwise_common_query,unweighted_d_optimal,,,,-0.02650488287714195,0.21513101176887417,0.19620416046308692,11.0,
Lake Geneva,MLP,10,pairwise_common_query,farthest_point_kennard_stone,,,,-0.03952874406454885,0.1842203344413962,0.14552151351461717,5.0,
Lake Geneva,MLP,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0095003966283556,0.13710513988857326,0.1537864916242033,5.0,
Lake Geneva,MLP,10,pairwise_common_query,unweighted_d_optimal,,,,-0.0004732783640852765,0.1579660527755875,0.1744242353065641,5.0,
Lake Geneva,PLSR,1,pairwise_common_query,farthest_point_kennard_stone,,,,0.014652394959515999,0.2105084911691983,0.2333634420027627,18.0,
Lake Geneva,PLSR,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.023993708956764653,0.201491330942511,0.23253387084015845,18.0,
Lake Geneva,PLSR,1,pairwise_common_query,unweighted_d_optimal,,,,0.014652394959515999,0.2105084911691983,0.2333634420027627,18.0,
Lake Geneva,PLSR,3,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0197703897526986,0.22547360023868385,0.21004434767762256,14.0,
Lake Geneva,PLSR,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0104237224469254,0.18291493702202766,0.2003244504497263,14.0,
Lake Geneva,PLSR,3,pairwise_common_query,unweighted_d_optimal,,,,-0.1038206921024945,0.3040622991210463,0.20157978249858124,14.0,
Lake Geneva,PLSR,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.0086466270803398,0.194470015220281,0.21019680265433682,11.0,
Lake Geneva,PLSR,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.02146121179335085,0.18558289537818776,0.2133895345978854,11.0,
Lake Geneva,PLSR,5,pairwise_common_query,unweighted_d_optimal,,,,-0.05569606652792415,0.25174934236224145,0.19151290543004867,11.0,
Lake Geneva,PLSR,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.01062266270635425,0.09649248619898125,0.10881337683262235,5.0,
Lake Geneva,PLSR,10,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.015710453670441202,0.14138509468226962,0.12392740474615545,5.0,
Lake Geneva,PLSR,10,pairwise_common_query,unweighted_d_optimal,,,,-0.00569569786394385,0.14352813974694917,0.13306284416466874,5.0,
Lake Geneva,XGBoost,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0049866389276252,0.3418894040076828,0.33507068402677,18.0,
Lake Geneva,XGBoost,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0,0.3399125816537497,0.3338745113228692,18.0,
Lake Geneva,XGBoost,1,pairwise_common_query,unweighted_d_optimal,,,,-0.0049866389276252,0.3418894040076828,0.33507068402677,18.0,
Lake Geneva,XGBoost,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0043994764008803,0.25931356012820045,0.26686201226129064,14.0,
Lake Geneva,XGBoost,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.024762715386492898,0.2322158100390652,0.2715487222107071,14.0,
Lake Geneva,XGBoost,3,pairwise_common_query,unweighted_d_optimal,,,,0.03646876564741795,0.23752423452204105,0.28497717171277825,14.0,
Lake Geneva,XGBoost,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.03114942242883125,0.185501337780553,0.2280309720339289,11.0,
Lake Geneva,XGBoost,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0042456693362571,0.2036687124967057,0.21095987047588044,11.0,
Lake Geneva,XGBoost,5,pairwise_common_query,unweighted_d_optimal,,,,-0.04747559340187325,0.25565438835609033,0.20236269460761608,11.0,
Lake Geneva,XGBoost,10,pairwise_common_query,farthest_point_kennard_stone,,,,-0.07845632046032175,0.19537771102413876,0.12006252954693586,5.0,
Lake Geneva,XGBoost,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.00875072988161945,0.12412948566221124,0.1416794486182622,5.0,
Lake Geneva,XGBoost,10,pairwise_common_query,unweighted_d_optimal,,,,0.0011457375416916498,0.14220771341964467,0.1533708623782687,5.0,
Lake Hume,MLP,1,pairwise_common_query,farthest_point_kennard_stone,,,,0.01234991854517155,0.1384371622977309,0.1491751569073564,37.0,
Lake Hume,MLP,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.01798715166265025,0.1667270764176057,0.1511859078596672,37.0,
Lake Hume,MLP,1,pairwise_common_query,unweighted_d_optimal,,,,0.01234991854517155,0.1384371622977309,0.1491751569073564,37.0,
Lake Hume,MLP,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.008426879176408698,0.12568794621031285,0.13540813739506313,33.0,
Lake Hume,MLP,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0024144869769762503,0.130911843382036,0.13533849616444685,33.0,
Lake Hume,MLP,3,pairwise_common_query,unweighted_d_optimal,,,,0.01303662189530905,0.11914275041684061,0.1334498125857804,33.0,
Lake Hume,MLP,5,pairwise_common_query,farthest_point_kennard_stone,,,,-0.00724520406073905,0.1495056975811512,0.1429501248721122,29.0,
Lake Hume,MLP,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0033051324322171498,0.1534896658829281,0.15818386514003518,29.0,
Lake Hume,MLP,5,pairwise_common_query,unweighted_d_optimal,,,,0.0096447302638288,0.12763580560905255,0.1378421144014953,29.0,
Lake Hume,MLP,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.00304522129243935,0.1190238450080501,0.12563002294113015,21.0,
Lake Hume,MLP,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0125719597705416,0.1055640771127622,0.1175193870959089,21.0,
Lake Hume,MLP,10,pairwise_common_query,unweighted_d_optimal,,,,0.0034896000267739,0.11743033193841965,0.12412366881355565,21.0,
Lake Hume,PLSR,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0640340456368088,0.2814242685977429,0.21867946087947787,37.0,
Lake Hume,PLSR,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.02003479001805215,0.2406817284421103,0.2196450274095721,37.0,
Lake Hume,PLSR,1,pairwise_common_query,unweighted_d_optimal,,,,-0.0640340456368088,0.2814242685977429,0.21867946087947787,37.0,
Lake Hume,PLSR,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.00318917608730655,0.19137746546915216,0.19554131084874032,33.0,
Lake Hume,PLSR,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0153768426102186,0.1848207404876609,0.20289920797609473,33.0,
Lake Hume,PLSR,3,pairwise_common_query,unweighted_d_optimal,,,,0.00849569981307485,0.1868099844738741,0.19729571601595175,33.0,
Lake Hume,PLSR,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.0095702263847034,0.1695914626957128,0.17881267590048075,30.0,
Lake Hume,PLSR,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.031844875283461,0.14317728238707317,0.17350780585748748,30.0,
Lake Hume,PLSR,5,pairwise_common_query,unweighted_d_optimal,,,,0.00897872358930395,0.16175018850738976,0.1716588485168607,30.0,
Lake Hume,PLSR,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.0012506235688446998,0.15096249592059705,0.15304309830204682,21.0,
Lake Hume,PLSR,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0246771983518303,0.12524527216236944,0.15302818293996873,21.0,
Lake Hume,PLSR,10,pairwise_common_query,unweighted_d_optimal,,,,0.00013433561060635,0.1529560791939477,0.15501121155164643,21.0,
Lake Hume,XGBoost,1,pairwise_common_query,farthest_point_kennard_stone,,,,0.02124067628864305,0.154525963147985,0.1768435440453415,37.0,
Lake Hume,XGBoost,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.016398548474498502,0.1589956548752309,0.17738309895291016,37.0,
Lake Hume,XGBoost,1,pairwise_common_query,unweighted_d_optimal,,,,0.02124067628864305,0.154525963147985,0.1768435440453415,37.0,
Lake Hume,XGBoost,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0092139799647478,0.15141603511801405,0.16263288404642334,33.0,
Lake Hume,XGBoost,3,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.01498769416054065,0.17779445342119835,0.16727833763876054,33.0,
Lake Hume,XGBoost,3,pairwise_common_query,unweighted_d_optimal,,,,0.01236167324549955,0.1473499935440977,0.1611725168852705,33.0,
Lake Hume,XGBoost,5,pairwise_common_query,farthest_point_kennard_stone,,,,-0.03078342353274895,0.19435749877998604,0.16521631867402636,30.0,
Lake Hume,XGBoost,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.026342967552331398,0.1704207895990382,0.1954175148407,29.0,
Lake Hume,XGBoost,5,pairwise_common_query,unweighted_d_optimal,,,,-0.012812838548701001,0.1720156722295224,0.1585377674942524,30.0,
Lake Hume,XGBoost,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.016430950546267,0.12331536629234355,0.1452824585566074,21.5,
Lake Hume,XGBoost,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0132306439400405,0.1301767880498208,0.1474813610946087,22.0,
Lake Hume,XGBoost,10,pairwise_common_query,unweighted_d_optimal,,,,0.01539339427637665,0.1250979529610399,0.14786103421486413,22.0,
Lake Jasień Południowy,MLP,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0198114650380961,0.1569452825370723,0.1351849601535599,20.0,
Lake Jasień Południowy,MLP,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0255273547699895,0.1638244039183228,0.1445882333297701,20.0,
Lake Jasień Południowy,MLP,1,pairwise_common_query,unweighted_d_optimal,,,,-0.1121930612956817,0.2432962511852086,0.1291543325441106,20.0,
Lake Jasień Południowy,MLP,3,pairwise_common_query,farthest_point_kennard_stone,,,,-0.01882597184994425,0.13024753442419396,0.11415394529606965,16.0,
Lake Jasień Południowy,MLP,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.00612565901501605,0.11623462953345995,0.12534924795904223,16.0,
Lake Jasień Południowy,MLP,3,pairwise_common_query,unweighted_d_optimal,,,,-0.01280727259712945,0.1228653880025913,0.11188959843799051,16.0,
Lake Jasień Południowy,MLP,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.00848010264670985,0.1039029309202902,0.1169019016125772,13.0,
Lake Jasień Południowy,MLP,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.01805011938485425,0.135202355150662,0.11605106604168014,13.0,
Lake Jasień Południowy,MLP,5,pairwise_common_query,unweighted_d_optimal,,,,0.0017783373005596501,0.11025776004248575,0.1138993032814904,13.0,
Lake Jasień Południowy,MLP,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.00606234339539225,0.10675260254323665,0.11753119686174185,6.0,
Lake Jasień Południowy,MLP,10,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0074346061383584496,0.1207537052417296,0.11375905085037764,7.0,
Lake Jasień Południowy,MLP,10,pairwise_common_query,unweighted_d_optimal,,,,-0.0185594858270402,0.12844832048519256,0.1071433185695316,7.0,
Lake Jasień Południowy,PLSR,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.021376821659185148,0.2374899642585515,0.21693833918750224,20.0,
Lake Jasień Południowy,PLSR,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.010946499033370699,0.2282235336038777,0.21787876872673462,20.0,
Lake Jasień Południowy,PLSR,1,pairwise_common_query,unweighted_d_optimal,,,,-0.06264469108881325,0.27786590024672697,0.21435909734815045,20.0,
Lake Jasień Południowy,PLSR,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.010622204281398151,0.15885422551005923,0.16610074237447095,16.0,
Lake Jasień Południowy,PLSR,3,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.008183701213434001,0.18068222683659305,0.17079022181348968,16.0,
Lake Jasień Południowy,PLSR,3,pairwise_common_query,unweighted_d_optimal,,,,0.014334578090664,0.1488001811158699,0.16480657081296596,16.0,
Lake Jasień Południowy,PLSR,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.01284070709108745,0.15314650240232536,0.16897599918889605,13.0,
Lake Jasień Południowy,PLSR,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0082891454216586,0.1646888100795644,0.15908320603118786,13.0,
Lake Jasień Południowy,PLSR,5,pairwise_common_query,unweighted_d_optimal,,,,0.010601777731235749,0.1374247644938676,0.1538830626732198,13.0,
Lake Jasień Południowy,PLSR,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.0095711285956426,0.12363634670939386,0.13487742723317556,7.0,
Lake Jasień Południowy,PLSR,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0037647372877409498,0.09429838798690329,0.1003041860913392,7.0,
Lake Jasień Południowy,PLSR,10,pairwise_common_query,unweighted_d_optimal,,,,-0.01124595593814825,0.12178845589590326,0.10829474416015239,6.5,
Lake Jasień Południowy,XGBoost,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.1578287313498711,0.3068533420794764,0.1431428289274312,20.0,
Lake Jasień Południowy,XGBoost,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0195172326620217,0.17196624854033982,0.1595365009773354,20.0,
Lake Jasień Południowy,XGBoost,1,pairwise_common_query,unweighted_d_optimal,,,,0.0235533537862746,0.1341970724710988,0.1545642507998813,20.0,
Lake Jasień Południowy,XGBoost,3,pairwise_common_query,farthest_point_kennard_stone,,,,-0.00588809627298525,0.1301718019566577,0.1237075848240855,16.0,
Lake Jasień Południowy,XGBoost,3,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.01069504169110335,0.13068912062821064,0.11913047311860075,16.0,
Lake Jasień Południowy,XGBoost,3,pairwise_common_query,unweighted_d_optimal,,,,0.00666447423454375,0.1096305646521786,0.11679866596975495,16.0,
Lake Jasień Południowy,XGBoost,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.0115704561741088,0.11662133065908764,0.1317930972387492,13.0,
Lake Jasień Południowy,XGBoost,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0013202771578056,0.1284253128015318,0.1298755792456178,13.0,
Lake Jasień Południowy,XGBoost,5,pairwise_common_query,unweighted_d_optimal,,,,0.0112200886153319,0.10408516159646256,0.1224733369311729,13.0,
Lake Jasień Południowy,XGBoost,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.00858055661437465,0.10167128534167555,0.11416747476137584,6.0,
Lake Jasień Południowy,XGBoost,10,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.012796695832938049,0.1217204207317627,0.10686672893363765,7.0,
Lake Jasień Południowy,XGBoost,10,pairwise_common_query,unweighted_d_optimal,,,,-0.0049067860210438505,0.1194499261738271,0.11513830831690365,7.0,
Lake Jeleń,MLP,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.1060184167900724,0.2297754295795821,0.1231886837788011,20.0,
Lake Jeleń,MLP,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0031488680897156,0.1280039235125179,0.1281226815446528,20.0,
Lake Jeleń,MLP,1,pairwise_common_query,unweighted_d_optimal,,,,0.0044831376660713,0.1267808430675252,0.1282338706760158,20.0,
Lake Jeleń,MLP,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0123374566002999,0.10041210534509115,0.11298192075901915,16.0,
Lake Jeleń,MLP,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0070530156480877,0.1215370744426847,0.1303542365178209,16.0,
Lake Jeleń,MLP,3,pairwise_common_query,unweighted_d_optimal,,,,0.00811986284430165,0.1085789996684242,0.1203357939500102,16.0,
Lake Jeleń,MLP,5,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0078665242079105,0.11116442782125305,0.10606007828045605,13.0,
Lake Jeleń,MLP,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.011281040997846999,0.13203847295656645,0.11982009002654759,13.0,
Lake Jeleń,MLP,5,pairwise_common_query,unweighted_d_optimal,,,,0.009932446642800099,0.10724181086444035,0.11840227218418264,13.0,
Lake Jeleń,MLP,10,pairwise_common_query,farthest_point_kennard_stone,,,,-0.00338117393158805,0.09271971067128915,0.0885748798102598,7.0,
Lake Jeleń,MLP,10,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.021985786670169198,0.1459238832907652,0.1190094525312716,6.0,
Lake Jeleń,MLP,10,pairwise_common_query,unweighted_d_optimal,,,,-0.0079918120489617,0.12406609495117255,0.12045428048998935,6.0,
Lake Jeleń,PLSR,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.125655215290738,0.25847955538542994,0.1308259645819199,20.0,
Lake Jeleń,PLSR,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.003228819687707,0.13655879809035598,0.1417195344149945,20.0,
Lake Jeleń,PLSR,1,pairwise_common_query,unweighted_d_optimal,,,,-0.0,0.13957620696517747,0.1415815371171582,20.0,
Lake Jeleń,PLSR,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.004533633850654299,0.11475232478738505,0.1213334954688523,16.0,
Lake Jeleń,PLSR,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0024991624339559503,0.1363219122356793,0.14079097282232195,16.0,
Lake Jeleń,PLSR,3,pairwise_common_query,unweighted_d_optimal,,,,0.0044109860627481005,0.124717354357939,0.1330221767625267,16.0,
Lake Jeleń,PLSR,5,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0229341099036571,0.13551798326694386,0.1148950842808297,13.0,
Lake Jeleń,PLSR,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0094907859584075,0.13649077068383197,0.130705027015011,13.0,
Lake Jeleń,PLSR,5,pairwise_common_query,unweighted_d_optimal,,,,0.0100717306457315,0.1140357027218603,0.12929511827896775,13.0,
Lake Jeleń,PLSR,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.0027759873708552,0.10169992042951184,0.10538060298195705,7.0,
Lake Jeleń,PLSR,10,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.019903635004502547,0.15128506015801105,0.12920583944503172,6.0,
Lake Jeleń,PLSR,10,pairwise_common_query,unweighted_d_optimal,,,,-0.00097321623212645,0.1253451624400188,0.1258991845358043,7.0,
Lake Jeleń,XGBoost,1,pairwise_common_query,farthest_point_kennard_stone,,,,0.0171429239394597,0.1105804688381639,0.1277233927776236,20.0,
Lake Jeleń,XGBoost,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0289314253713769,0.1529721531296245,0.1236942369365721,20.0,
Lake Jeleń,XGBoost,1,pairwise_common_query,unweighted_d_optimal,,,,0.0045284270569789,0.1238558735651791,0.1295549518610113,20.0,
Lake Jeleń,XGBoost,3,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0031143352389335502,0.11997273388454895,0.1176323767332344,16.0,
Lake Jeleń,XGBoost,3,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.058531438664872704,0.1766087229361898,0.11471535295168214,16.0,
Lake Jeleń,XGBoost,3,pairwise_common_query,unweighted_d_optimal,,,,0.0085197930604538,0.11314451763538874,0.12249689446222825,16.0,
Lake Jeleń,XGBoost,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.0026191408452524503,0.1203255223151159,0.1255808362417225,13.0,
Lake Jeleń,XGBoost,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.04220443457436805,0.16664133264312986,0.1241574120281784,13.0,
Lake Jeleń,XGBoost,5,pairwise_common_query,unweighted_d_optimal,,,,-0.0240223505575728,0.14094451570181074,0.12056753148206564,13.0,
Lake Jeleń,XGBoost,10,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0358670142899979,0.13915989511277527,0.10098372844964945,7.0,
Lake Jeleń,XGBoost,10,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.02806742526319115,0.1514646080587179,0.1203556983499818,6.0,
Lake Jeleń,XGBoost,10,pairwise_common_query,unweighted_d_optimal,,,,-0.0036021756661780502,0.1182602941206404,0.11908855740675314,6.5,
Lake Kasumigaura,MLP,1,pairwise_common_query,farthest_point_kennard_stone,,,,0.015954369537486197,0.1197437864576789,0.13572459183421295,186.0,
Lake Kasumigaura,MLP,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.02066591985171795,0.11508783409506,0.13572459183421293,186.0,
Lake Kasumigaura,MLP,1,pairwise_common_query,unweighted_d_optimal,,,,0.015954369537486197,0.1197437864576789,0.13572459183421295,186.0,
Lake Kasumigaura,MLP,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0137664310332869,0.10887677648421715,0.12244176617458849,182.0,
Lake Kasumigaura,MLP,3,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.00155552900277735,0.1238128782171095,0.12268974342133385,182.0,
Lake Kasumigaura,MLP,3,pairwise_common_query,unweighted_d_optimal,,,,0.0086441161343751,0.11488131455482964,0.1237415846971201,182.0,
Lake Kasumigaura,MLP,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.013908478399337749,0.11178003721078755,0.12533585628898963,178.0,
Lake Kasumigaura,MLP,5,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.0214434482325826,0.14641753365735133,0.1254919294790428,178.0,
Lake Kasumigaura,MLP,5,pairwise_common_query,unweighted_d_optimal,,,,-0.01255047886985685,0.1378670968749546,0.12504394161141136,178.0,
Lake Kasumigaura,MLP,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.00809384400878765,0.1053207575181048,0.11373185060492215,168.0,
Lake Kasumigaura,MLP,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0114159398469509,0.10434640201715785,0.11558913562118406,168.0,
Lake Kasumigaura,MLP,10,pairwise_common_query,unweighted_d_optimal,,,,0.01236919813015325,0.10040526884460085,0.11332469761343825,168.0,
Lake Kasumigaura,PLSR,1,pairwise_common_query,farthest_point_kennard_stone,,,,0.0023025887023973,0.1895993720044109,0.19238897176229225,186.0,
Lake Kasumigaura,PLSR,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.030149617364131298,0.16165499434905925,0.191927499885345,186.0,
Lake Kasumigaura,PLSR,1,pairwise_common_query,unweighted_d_optimal,,,,0.0023025887023973,0.1895993720044109,0.19238897176229225,186.0,
Lake Kasumigaura,PLSR,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0068929133431963,0.15298473666259393,0.1598399159493472,182.0,
Lake Kasumigaura,PLSR,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.007339546178681249,0.15251521265472356,0.16016684308100126,182.0,
Lake Kasumigaura,PLSR,3,pairwise_common_query,unweighted_d_optimal,,,,-0.01816785006902035,0.176403175829225,0.15826666924966498,182.0,
Lake Kasumigaura,PLSR,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.0180756305339361,0.14855282969541594,0.16547986853557645,178.0,
Lake Kasumigaura,PLSR,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0147109609858847,0.15431707863838706,0.16795062749954845,178.0,
Lake Kasumigaura,PLSR,5,pairwise_common_query,unweighted_d_optimal,,,,-0.01674984923285655,0.18359605407553997,0.16688872256839143,178.0,
Lake Kasumigaura,PLSR,10,pairwise_common_query,farthest_point_kennard_stone,,,,0.00718550419472985,0.14707211163090028,0.15391397087615616,168.0,
Lake Kasumigaura,PLSR,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0009784082680114,0.1527095226145751,0.1528998306416384,168.0,
Lake Kasumigaura,PLSR,10,pairwise_common_query,unweighted_d_optimal,,,,0.0135352173910804,0.1377841858018048,0.15062977153045304,168.0,
Lake Kasumigaura,XGBoost,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0460725985875346,0.19020411549877358,0.14416963588964382,186.0,
Lake Kasumigaura,XGBoost,1,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0161181711206107,0.1284616658361331,0.14455638902895715,186.0,
Lake Kasumigaura,XGBoost,1,pairwise_common_query,unweighted_d_optimal,,,,-0.0460725985875346,0.19020411549877358,0.14416963588964382,186.0,
Lake Kasumigaura,XGBoost,3,pairwise_common_query,farthest_point_kennard_stone,,,,0.0187391642004308,0.106099387931604,0.125341523323594,182.0,
Lake Kasumigaura,XGBoost,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.00646460036764215,0.11856022567518826,0.1256313655777393,182.0,
Lake Kasumigaura,XGBoost,3,pairwise_common_query,unweighted_d_optimal,,,,0.008700109994215999,0.11601054730340035,0.1243189784270643,182.0,
Lake Kasumigaura,XGBoost,5,pairwise_common_query,farthest_point_kennard_stone,,,,-0.008248375572534751,0.11873116775710696,0.11040530191762721,178.0,
Lake Kasumigaura,XGBoost,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.008025744403442898,0.1040202590217104,0.1121036289002795,178.0,
Lake Kasumigaura,XGBoost,5,pairwise_common_query,unweighted_d_optimal,,,,-0.0231319259155135,0.13385150334749019,0.11158093257765135,178.0,
Lake Kasumigaura,XGBoost,10,pairwise_common_query,farthest_point_kennard_stone,,,,-0.0050970835811429,0.11121496120277335,0.10617455896990685,168.0,
Lake Kasumigaura,XGBoost,10,pairwise_common_query,proposed_weighted_d_optimal,,,,0.01141449550960855,0.09635292671171265,0.1085095131534079,168.0,
Lake Kasumigaura,XGBoost,10,pairwise_common_query,unweighted_d_optimal,,,,0.0063610796719739005,0.09807211104770841,0.1048139729977092,168.5,
Lake Kummerow,MLP,1,pairwise_common_query,farthest_point_kennard_stone,,,,-0.5396219354862395,0.8671873082766854,0.32439219788415663,24.0,
Lake Kummerow,MLP,1,pairwise_common_query,proposed_weighted_d_optimal,,,,-0.1057139502333911,0.4525409560207244,0.34407058596402296,24.0,
Lake Kummerow,MLP,1,pairwise_common_query,unweighted_d_optimal,,,,0.027986053082037648,0.3229337983597857,0.34787591270407053,24.0,
Lake Kummerow,MLP,3,pairwise_common_query,farthest_point_kennard_stone,,,,-0.1118329401329647,0.39766084641048766,0.28552520063787457,20.0,
Lake Kummerow,MLP,3,pairwise_common_query,proposed_weighted_d_optimal,,,,0.02626549847841125,0.2722611792569608,0.3022223237387178,20.0,
Lake Kummerow,MLP,3,pairwise_common_query,unweighted_d_optimal,,,,0.01410539508231365,0.29989418428223624,0.31839568291054066,20.0,
Lake Kummerow,MLP,5,pairwise_common_query,farthest_point_kennard_stone,,,,0.0265790706519806,0.3034173553028653,0.334210469679749,17.0,
Lake Kummerow,MLP,5,pairwise_common_query,proposed_weighted_d_optimal,,,,0.0345205398213358,0.2905261195618225,0.33296352013342245,17.0,
Lake Kummerow,MLP,5,pairwise_common_query,unweighted_d_optimal,,,,0.038730834796984304,0.2771250126525555,0.3163321158369532,17.0,
