lake,learner,k,rep,mae_log,rer_log,label_only_mae_algebraic,delta_mae_label_minus_calibrated
Morse Reservoir,PLSR,5,95,0.0946732145661619,0.3413043149009301,0.14372831053989052,0.04905509597372862
Morse Reservoir,XGBoost,5,95,0.1029854983681417,0.2834710098796502,0.14372831053989057,0.04074281217174887
Morse Reservoir,MLP,5,95,0.0955829059724556,0.3349750723210638,0.14372831053989044,0.04814540456743484
Morse Reservoir,PLSR,10,95,0.0889275987266235,0.3356014054542754,0.13384676429582282,0.044919165569199324
Morse Reservoir,XGBoost,10,95,0.0954436832960116,0.2869182406662581,0.13384676429582282,0.03840308099981121
Morse Reservoir,MLP,10,95,0.1096404250190792,0.1808511217703591,0.13384676429582282,0.02420633927674362
Morse Reservoir,PLSR,1,96,0.2117303077533874,-0.525649855006894,0.13878040351266058,-0.07294990424072681
Morse Reservoir,XGBoost,1,96,0.1070344869239345,0.2287492578038037,0.13878040351266058,0.03174591658872608
Morse Reservoir,MLP,1,96,0.1594593463870978,-0.1490047648009838,0.13878040351266055,-0.02067894287443725
Morse Reservoir,PLSR,3,96,0.2758298072887741,-1.02606913618646,0.1361403676220346,-0.1396894396667395
Morse Reservoir,XGBoost,3,96,0.1093675703042494,0.1966558179536879,0.13614036762203455,0.026772797317785146
Morse Reservoir,MLP,3,96,0.1882743391535007,-0.3829427568961594,0.13614036762203457,-0.05213397153146612
Morse Reservoir,PLSR,5,96,0.085562976723965,0.3774909080690823,0.13744856357595067,0.051885586851985674
Morse Reservoir,XGBoost,5,96,0.0889931799174041,0.3525346418511312,0.13744856357595078,0.04845538365854668
Morse Reservoir,MLP,5,96,0.1323944107924323,0.0367712276091803,0.13744856357595076,0.005054152783518451
Morse Reservoir,PLSR,10,96,0.0765717114781106,0.4963964774296368,0.1520476188316908,0.0754759073535802
Morse Reservoir,XGBoost,10,96,0.0828932151212349,0.4548206653522127,0.1520476188316908,0.06915440371045589
Morse Reservoir,MLP,10,96,0.1158613738718356,0.2379928265761489,0.15204761883169085,0.03618624495985526
Morse Reservoir,PLSR,1,97,0.4106342859244061,-1.5737049873308104,0.1595498599135191,-0.251084426010887
Morse Reservoir,XGBoost,1,97,0.300184446708157,-0.8814459508545269,0.1595498599135191,-0.14063458679463792
Morse Reservoir,MLP,1,97,0.203844332455537,-0.2776214895444719,0.15954985991351908,-0.044294472542017904
Morse Reservoir,PLSR,3,97,0.0983183186623578,0.290595486908879,0.13859274892389067,0.04027443026153288
Morse Reservoir,XGBoost,3,97,0.1000503469956799,0.2780982370758392,0.13859274892389067,0.038542401928210776
Morse Reservoir,MLP,3,97,0.1342549352147703,0.0312989924062527,0.13859274892389076,0.004337813709120453
Morse Reservoir,PLSR,5,97,0.0894544739423998,0.321142061499007,0.13177201308324918,0.042317539140849375
Morse Reservoir,XGBoost,5,97,0.0797492368728568,0.3947937884927679,0.13177201308324923,0.05202277621039243
Morse Reservoir,MLP,5,97,0.1304066570184581,0.0103615018791091,0.13177201308324918,0.0013653560647910734
Morse Reservoir,PLSR,10,97,0.0960389089285619,0.4342176499773801,0.16974533275366185,0.07370642382509995
Morse Reservoir,XGBoost,10,97,0.0946331330371893,0.4424993257427805,0.16974533275366185,0.07511219971647255
Morse Reservoir,MLP,10,97,0.1065883934533585,0.3720687606254863,0.1697453327536618,0.0631569393003033
Morse Reservoir,PLSR,1,98,0.2438441060546104,-0.4062091899784887,0.17340528260681376,-0.07043882344779664
Morse Reservoir,XGBoost,1,98,0.0897250271010762,0.482570365920016,0.17340528260681376,0.08368025550573756
Morse Reservoir,MLP,1,98,0.1642455483422714,0.0528226914348656,0.1734052826068137,0.009159734264542307
Morse Reservoir,PLSR,3,98,0.2268371340481531,-0.585457199644566,0.14307363720978045,-0.08376349683837264
Morse Reservoir,XGBoost,3,98,0.1120114801854389,0.2171060683089802,0.14307363720978042,0.031062157024341522
Morse Reservoir,MLP,3,98,0.1956768445208748,-0.3676652432992452,0.14307363720978047,-0.05260320731109433
Morse Reservoir,PLSR,5,98,0.1266446490096218,0.1716010850248194,0.15287882255305346,0.02623417354343166
Morse Reservoir,XGBoost,5,98,0.0895331214401102,0.4143523341660818,0.1528788225530535,0.06334570111294328
Morse Reservoir,MLP,5,98,0.1255137006822938,0.1789987627048574,0.15287882255305346,0.02736512187075965
Morse Reservoir,PLSR,10,98,0.0959766116189459,0.2359032518889132,0.12560793409374,0.029631322474794095
Morse Reservoir,XGBoost,10,98,0.0905883044105867,0.2788010737363744,0.12560793409373985,0.035019629683153156
Morse Reservoir,MLP,10,98,0.0899337013584455,0.2840125518547702,0.12560793409373988,0.03567423273529438
Morse Reservoir,PLSR,1,99,0.2126364832795516,-0.5887718234757253,0.1338370143842636,-0.078799468895288
Morse Reservoir,XGBoost,1,99,0.0913746048123164,0.3172695281242358,0.13383701438426354,0.042462409571947135
Morse Reservoir,MLP,1,99,0.1683118633804453,-0.2575882806330175,0.1338370143842636,-0.034474848996181695
Morse Reservoir,PLSR,3,99,0.1812674933825117,-0.0524966965145631,0.17222618698740647,-0.009041306395105225
Morse Reservoir,XGBoost,3,99,0.1049128934796186,0.3908423612971602,0.17222618698740635,0.06731329350778775
Morse Reservoir,MLP,3,99,0.1302650913702313,0.2436394483020687,0.17222618698740638,0.04196109561717509
Morse Reservoir,PLSR,5,99,0.1266921983057071,0.0517716160109647,0.13360937192203712,0.0069171736163300135
Morse Reservoir,XGBoost,5,99,0.1337093619485435,-0.0007483757881966,0.13360937192203712,-9.999002650637467e-05
Morse Reservoir,MLP,5,99,0.2280718111842979,-0.7070045374312179,0.13360937192203712,-0.09446243926226078
Morse Reservoir,PLSR,10,99,0.1119504150764997,0.1855040137842594,0.1374474752806048,0.025497060204105096
Morse Reservoir,XGBoost,10,99,0.0792938281763861,0.4230972068022607,0.13744747528060486,0.05815364710421876
Morse Reservoir,MLP,10,99,0.0809647133543588,0.4109406717113381,0.13744747528060478,0.056482761926245975
Lake Winnipeg,PLSR,1,0,0.2972745834227281,0.1653874898792153,0.3561827572337511,0.05890817381102298
Lake Winnipeg,XGBoost,1,0,0.2040047220430829,0.4272470461514457,0.3561827572337509,0.15217803519066803
Lake Winnipeg,MLP,1,0,0.2412361653288634,0.3227180045727814,0.356182757233751,0.11494659190488757
Lake Winnipeg,PLSR,3,0,0.3478327139589887,0.4759665284216703,0.6637604992502121,0.3159277852912234
Lake Winnipeg,XGBoost,3,0,0.2249037317529619,0.6611673357804692,0.6637604992502121,0.43885676749725017
Lake Winnipeg,MLP,3,0,0.3373571633950262,0.4917486522720268,0.6637604992502123,0.3264033358551861
Lake Winnipeg,PLSR,5,0,0.3507316610322871,-0.0551908034143662,0.33238695726449496,-0.018344703767792125
Lake Winnipeg,XGBoost,5,0,0.2012311114925252,0.3945878108620404,0.33238695726449496,0.13115584577196976
Lake Winnipeg,MLP,5,0,0.2483360160839214,0.2528707484300685,0.3323869572644949,0.08405094118057352
Lake Winnipeg,PLSR,10,0,0.270205784786118,0.3448544030959188,0.41243624243455373,0.14223045764843573
Lake Winnipeg,XGBoost,10,0,0.2340600664039381,0.4324939308261238,0.4124362424345536,0.17837617603061554
Lake Winnipeg,MLP,10,0,0.2121358707591189,0.4856517110052515,0.4124362424345538,0.20030037167543488
Lake Winnipeg,PLSR,1,1,0.3437893787142611,0.0554553890260434,0.36397368136410246,0.02018430264984139
Lake Winnipeg,XGBoost,1,1,0.1947010007836173,0.4650684502665126,0.3639736813641023,0.169272680580485
Lake Winnipeg,MLP,1,1,0.3071013379350819,0.156253995215627,0.3639736813641024,0.05687234342902053
Lake Winnipeg,PLSR,3,1,0.3195511540201635,0.2207083183537664,0.41005333914536735,0.09050218512520386
Lake Winnipeg,XGBoost,3,1,0.3178007442904232,0.2249770549300885,0.41005333914536723,0.09225259485494403
Lake Winnipeg,MLP,3,1,0.4637751065950071,-0.131011653877737,0.4100533391453674,-0.05372176744963969
Lake Winnipeg,PLSR,5,1,0.572271201749808,-0.4850324291851534,0.3853593939450147,-0.18691180780479322
Lake Winnipeg,XGBoost,5,1,0.2679808998496741,0.3045948610406527,0.38535939394501456,0.11737849409534046
Lake Winnipeg,MLP,5,1,0.3253736763508558,0.1556617458405606,0.38535939394501456,0.05998571759415877
Lake Winnipeg,PLSR,10,1,0.2738294416065732,0.1577421510281288,0.32511355461780894,0.051284113011235755
Lake Winnipeg,XGBoost,10,1,0.1876136015710129,0.4229289946989313,0.32511355461780883,0.13749995304679594
Lake Winnipeg,MLP,10,1,0.2124780668838218,0.3464496717213172,0.32511355461780894,0.11263548773398716
Lake Winnipeg,PLSR,1,2,0.2949109770831054,0.1261463486654721,0.33748325923246764,0.04257228214936226
Lake Winnipeg,XGBoost,1,2,0.2668439106152645,0.2093121498374036,0.3374832592324676,0.07063934861720306
Lake Winnipeg,MLP,1,2,0.2339359553426443,0.3068220363199609,0.3374832592324677,0.10354730388982339
Lake Winnipeg,PLSR,3,2,0.2800139963736713,0.1409462367301177,0.32595631351092036,0.045942317137249056
Lake Winnipeg,XGBoost,3,2,0.2283706273263332,0.2993827060431848,0.3259563135109203,0.0975856861845871
Lake Winnipeg,MLP,3,2,0.2249353889302076,0.3099216591124922,0.32595631351092025,0.10102092458071266
Lake Winnipeg,PLSR,5,2,0.3038440046311169,0.2582730579438906,0.4096440212506971,0.10580001661958022
Lake Winnipeg,XGBoost,5,2,0.2562079506877938,0.3745595171848174,0.40964402125069715,0.15343607056290337
Lake Winnipeg,MLP,5,2,0.3215530075857334,0.2150428346191455,0.40964402125069715,0.08809101366496375
Lake Winnipeg,PLSR,10,2,0.295497121524771,0.2068209819058427,0.37254783201779385,0.07705071049302287
Lake Winnipeg,XGBoost,10,2,0.1801442392795301,0.5164533813863135,0.37254783201779385,0.19240359273826374
Lake Winnipeg,MLP,10,2,0.1951296258896101,0.4762293217624109,0.37254783201779396,0.17741820612818385
Lake Winnipeg,PLSR,1,3,0.3037375079935216,0.3509621233376255,0.46798118018179274,0.16424367218827113
Lake Winnipeg,XGBoost,1,3,0.2042654967674959,0.5635176988883963,0.46798118018179263,0.26371568341429674
Lake Winnipeg,MLP,1,3,0.2792210694397936,0.4033497813633773,0.4679811801817928,0.18876011074199922
Lake Winnipeg,PLSR,3,3,0.3033232887260265,0.411531614787064,0.5154453501042129,0.2121220613781864
Lake Winnipeg,XGBoost,3,3,0.2226563203764154,0.5680311675879695,0.5154453501042127,0.2927890297277973
Lake Winnipeg,MLP,3,3,0.2177175104711758,0.5776128037564299,0.5154453501042128,0.29772783963303695
Lake Winnipeg,PLSR,5,3,0.638759400325258,-0.864535230984729,0.34258370722367826,-0.29617569310157976
Lake Winnipeg,XGBoost,5,3,0.4748448266288809,-0.3860694853715051,0.34258370722367815,-0.13226111940520274
Lake Winnipeg,MLP,5,3,0.6680908403013237,-0.9501535441193102,0.3425837072236782,-0.3255071330776455
Lake Winnipeg,PLSR,10,3,0.334506373604671,0.0040697784197115,0.33587330356798695,0.0013669299633159437
Lake Winnipeg,XGBoost,10,3,0.1771887304379821,0.4724536505871705,0.335873303567987,0.1586845731300049
Lake Winnipeg,MLP,10,3,0.2051940062799426,0.389073177323427,0.33587330356798706,0.13067929728804445
Lake Winnipeg,PLSR,1,4,0.2904527757787835,0.4355341428331581,0.5145621766956125,0.22410940091682907
Lake Winnipeg,XGBoost,1,4,0.3156501863377066,0.3865655026757179,0.5145621766956127,0.19891199035790608
Lake Winnipeg,MLP,1,4,0.3129108272395229,0.3918891723292832,0.5145621766956127,0.20165134945608976
Lake Winnipeg,PLSR,3,4,0.2927989653068327,0.2102657746590392,0.37075633550398185,0.07795737019714916
Lake Winnipeg,XGBoost,3,4,0.1999883646735179,0.4605935215979464,0.37075633550398185,0.17076797083046394
Lake Winnipeg,MLP,3,4,0.2214062289993628,0.4028254898823168,0.37075633550398174,0.14935010650461894
Lake Winnipeg,PLSR,5,4,0.3776023190160263,-0.0591304911482258,0.35652105343068236,-0.021081265585343956
Lake Winnipeg,XGBoost,5,4,0.338803430988858,0.0496958644500091,0.3565210534306823,0.017717622441824288
Lake Winnipeg,MLP,5,4,0.7040315412951956,-0.9747263864876224,0.3565210534306823,-0.34751048786451333
Lake Winnipeg,PLSR,10,4,0.2477371906139926,0.3039761456272682,0.3559320447099028,0.1081948540959102
Lake Winnipeg,XGBoost,10,4,0.211653470123274,0.4053542598297893,0.35593204470990264,0.14427857458662863
Lake Winnipeg,MLP,10,4,0.1944402037568623,0.4537153617272881,0.3559320447099027,0.1614918409530404
Lake Winnipeg,PLSR,1,5,0.3763638992500301,-0.1157035807454792,0.33733323490950834,-0.03903066434052177
Lake Winnipeg,XGBoost,1,5,0.4215585459781575,-0.2496798413427742,0.3373332349095083,-0.08422531106864922
Lake Winnipeg,MLP,1,5,0.3066057262906998,0.0910894763042145,0.33733323490950823,0.030727508618808408
Lake Winnipeg,PLSR,3,5,0.3215891225275019,0.1122900799055205,0.36226825494546205,0.04067913241796017
Lake Winnipeg,XGBoost,3,5,0.2407256540007576,0.3355044112489459,0.36226825494546194,0.12154260094470434
Lake Winnipeg,MLP,3,5,0.2741904169119182,0.2431287710139436,0.3622682549454621,0.08807783803354391
Lake Winnipeg,PLSR,5,5,0.5656605779374748,-0.0540562961746793,0.5366512011263296,-0.029009376811145238
Lake Winnipeg,XGBoost,5,5,0.2958224950866895,0.4487620656518897,0.5366512011263295,0.24082870603963996
Lake Winnipeg,MLP,5,5,0.5100433336455434,0.0495813051925127,0.5366512011263296,0.02660786748078614
Lake Winnipeg,PLSR,10,5,0.29567536289184,-0.0113205749330011,0.2923656159158261,-0.003309746976013883
Lake Winnipeg,XGBoost,10,5,0.1769707260432546,0.3946937657636756,0.292365615915826,0.1153948898725714
Lake Winnipeg,MLP,10,5,0.1845206897791219,0.3688700605581909,0.29236561591582605,0.10784492613670416
Lake Winnipeg,PLSR,1,6,0.3235961447393285,0.055470782019475,0.34260046077336753,0.019004316034039015
Lake Winnipeg,XGBoost,1,6,0.2175549303313326,0.3649893713215395,0.3426004607733675,0.12504553044203487
Lake Winnipeg,MLP,1,6,0.2875482815061366,0.1606891524198992,0.3426004607733675,0.05505217926723088
Lake Winnipeg,PLSR,3,6,0.3507171744110167,0.1987356562146582,0.4377047089622275,0.08698753455121083
Lake Winnipeg,XGBoost,3,6,0.2014012664523795,0.5398695336666913,0.43770470896222735,0.23630344250984786
Lake Winnipeg,MLP,3,6,0.2363055181213376,0.460125701450959,0.4377047089622273,0.2013991908408897
Lake Winnipeg,PLSR,5,6,0.3313511018259888,0.0721656239144431,0.35712311495245863,0.025772013126469817
Lake Winnipeg,XGBoost,5,6,0.2327995281728386,0.3481252769508285,0.3571231149524586,0.12432358677961997
Lake Winnipeg,MLP,5,6,0.3504100446758752,0.0187976353462886,0.35712311495245863,0.0067130702765834105
Lake Winnipeg,PLSR,10,6,0.3676554250932277,0.0473136855634435,0.38591446102991994,0.01825903593669226
Lake Winnipeg,XGBoost,10,6,0.2477456897597317,0.3580295159739578,0.38591446102991994,0.13816877127018823
Lake Winnipeg,MLP,10,6,0.2561879330427842,0.3361535721656781,0.38591446102991983,0.12972652798713563
Lake Winnipeg,PLSR,1,7,0.4307026559014048,0.471620953320245,0.8151395543106361,0.38443689840923134
Lake Winnipeg,XGBoost,1,7,0.2434746246245437,0.7013092661862752,0.8151395543106357,0.571664929686092
Lake Winnipeg,MLP,1,7,0.2301631648281277,0.7176395492190631,0.8151395543106362,0.5849763894825085
Lake Winnipeg,PLSR,3,7,0.4104224733006891,0.5051813933205498,0.8294402692467462,0.4190177959460571
Lake Winnipeg,XGBoost,3,7,0.2302356330435089,0.7224204697985047,0.8294402692467464,0.5992046362032375
Lake Winnipeg,MLP,3,7,0.2196921808404004,0.7351319964350981,0.8294402692467462,0.6097480884063458
Lake Winnipeg,PLSR,5,7,0.3194960916051438,0.0865239063070753,0.3497585702311604,0.03026247862601661
Lake Winnipeg,XGBoost,5,7,0.2681092386160956,0.2334448280328151,0.3497585702311604,0.08164933161506482
Lake Winnipeg,MLP,5,7,0.3038202380793042,0.1313429741208775,0.34975857023116036,0.045938332151856165
Lake Winnipeg,PLSR,10,7,0.2943685142964499,0.1662522681594622,0.35306664680111344,0.05869813250466355
Lake Winnipeg,XGBoost,10,7,0.1801294200431027,0.4898146665133215,0.3530666468011134,0.17293722675801068
Lake Winnipeg,MLP,10,7,0.2113706650627572,0.401329264627147,0.35306664680111327,0.14169598173835607
Lake Winnipeg,PLSR,1,8,0.5755885432770973,0.3728898219679951,0.9178427765473454,0.34225423327024806
Lake Winnipeg,XGBoost,1,8,0.3090526163962471,0.6632837007317863,0.9178427765473454,0.6087901601510983
Lake Winnipeg,MLP,1,8,0.3228818242528085,0.6482166238213899,0.9178427765473453,0.5949609522945367
Lake Winnipeg,PLSR,3,8,0.2780015788843638,0.3489360287291773,0.4269958017045362,0.14899422282017244
Lake Winnipeg,XGBoost,3,8,0.1915402938714986,0.5514234598534264,0.4269958017045361,0.2354555078330375
Lake Winnipeg,MLP,3,8,0.2205359029340771,0.4835173861455131,0.4269958017045361,0.206459898770459
Lake Winnipeg,PLSR,5,8,0.3227131340077421,0.0716802621308849,0.3476314480453764,0.02491831403763428
Lake Winnipeg,XGBoost,5,8,0.2274440648115288,0.3457321840480832,0.3476314480453763,0.12018738323384753
Lake Winnipeg,MLP,5,8,0.305515158983463,0.1211521227069616,0.3476314480453764,0.04211628906191339
Lake Winnipeg,PLSR,10,8,0.2748068570113325,0.2319491416883543,0.3577977374244634,0.08299088041313091
Lake Winnipeg,XGBoost,10,8,0.1766899800724159,0.5061735537904193,0.35779773742446336,0.18110775735204745
Lake Winnipeg,MLP,10,8,0.2340943515959348,0.3457355076128426,0.35779773742446325,0.12370338582852844
Lake Winnipeg,PLSR,1,9,0.3529112531105144,0.0655144151006194,0.3776529670103555,0.02474171389984109
Lake Winnipeg,XGBoost,1,9,0.2379154040272261,0.3700157856277079,0.37765296701035556,0.13973756298312945
Lake Winnipeg,MLP,1,9,0.218669355418788,0.4209780440502341,0.37765296701035544,0.15898361159156746
Lake Winnipeg,PLSR,3,9,0.2990467881857576,0.4292705420163118,0.5239729407606817,0.2249261525749241
Lake Winnipeg,XGBoost,3,9,0.1994474265947425,0.6193554718708416,0.5239729407606819,0.32452551416593944
Lake Winnipeg,MLP,3,9,0.2198525081332517,0.5804124663036915,0.5239729407606816,0.3041204326274299
Lake Winnipeg,PLSR,5,9,0.2862163474567906,0.1588835240241022,0.34028146781163204,0.054065120354841456
Lake Winnipeg,XGBoost,5,9,0.1851870344130875,0.4557827666553141,0.340281467811632,0.15509443339854448
Lake Winnipeg,MLP,5,9,0.2234257753044802,0.3434089132874846,0.34028146781163204,0.11685569250715183
Lake Winnipeg,PLSR,10,9,0.2502239857340171,0.3236528526292101,0.3699638417094806,0.1197398559754635
Lake Winnipeg,XGBoost,10,9,0.1827018186709652,0.5061630269369278,0.3699638417094806,0.1872620230385154
Lake Winnipeg,MLP,10,9,0.2005714988228011,0.4578618751642181,0.3699638417094806,0.1693923428866795
Lake Winnipeg,PLSR,1,10,0.3437893787142612,0.0554553890260433,0.3639736813641025,0.020184302649841335
Lake Winnipeg,XGBoost,1,10,0.1947010007836174,0.4650684502665125,0.3639736813641025,0.1692726805804851
Lake Winnipeg,MLP,1,10,0.307101337935082,0.1562539952156267,0.3639736813641024,0.05687234342902042
Lake Winnipeg,PLSR,3,10,0.3955391293167677,-0.1010389747944157,0.3592417138369079,-0.03629741547985982
Lake Winnipeg,XGBoost,3,10,0.2946363002304805,0.1798382796864587,0.35924171383690784,0.06460541360642735
Lake Winnipeg,MLP,3,10,0.3081320585789646,0.1422709330978119,0.35924171383690795,0.051109655257943365
Lake Winnipeg,PLSR,5,10,0.3070622383798077,0.1299998706559681,0.35294505060743736,0.04588281222762969
Lake Winnipeg,XGBoost,5,10,0.2037485723928793,0.4227187028989239,0.35294505060743725,0.14919647821455795
Lake Winnipeg,MLP,5,10,0.260578253714748,0.2617030444730439,0.35294505060743736,0.09236679689268934
Lake Winnipeg,PLSR,10,10,0.3844321905722614,0.0585537989193602,0.40834217687269714,0.023909986300435726
Lake Winnipeg,XGBoost,10,10,0.2082457606223911,0.4900214150851063,0.408342176872697,0.20009641625030591
Lake Winnipeg,MLP,10,10,0.2601171812664408,0.3629921187948827,0.408342176872697,0.14822499560625624
Lake Winnipeg,PLSR,1,11,0.4475373299876086,0.4399263214977185,0.7990686789346212,0.3515313489470126
Lake Winnipeg,XGBoost,1,11,0.1978452392182562,0.7524052037603446,0.7990686789346215,0.6012234397163654
Lake Winnipeg,MLP,1,11,0.2231494984053356,0.7207380147721023,0.7990686789346206,0.575919180529285
Lake Winnipeg,PLSR,3,11,0.3412170573877525,-0.0149189369421658,0.3362012913726991,-0.00501576601505338
Lake Winnipeg,XGBoost,3,11,0.201317645166444,0.401199060371062,0.3362012913726991,0.13488364620625512
Lake Winnipeg,MLP,3,11,0.2222049062426861,0.3390718140131209,0.33620129137269916,0.11399638513001306
Lake Winnipeg,PLSR,5,11,0.3193711393830172,0.4105188979438058,0.5417835149832523,0.22241237560023508
Lake Winnipeg,XGBoost,5,11,0.2752713980964905,0.4919162443985359,0.5417835149832523,0.2665121168867618
Lake Winnipeg,MLP,5,11,0.2219457025085324,0.5903424480923573,0.5417835149832524,0.31983781247472
Lake Winnipeg,PLSR,10,11,0.2905139175070753,0.152440871023174,0.3427653706971366,0.0522514531900613
Lake Winnipeg,XGBoost,10,11,0.1874589018542463,0.4530984678995842,0.3427653706971366,0.1553064688428903
Lake Winnipeg,MLP,10,11,0.1946052880275431,0.4322492614868419,0.3427653706971366,0.1481600826695935
Lake Winnipeg,PLSR,1,12,0.4082824587970806,0.0532881751259887,0.4312637157397888,0.022981256942708195
Lake Winnipeg,XGBoost,1,12,0.1984338317395581,0.5398782000522647,0.43126371573978883,0.23282988400023075
Lake Winnipeg,MLP,1,12,0.2144948115814779,0.5026365335653168,0.43126371573978883,0.21676890415831093
Lake Winnipeg,PLSR,3,12,0.3158059051799752,0.6103557930878769,0.8104981562185967,0.49469225103862147
Lake Winnipeg,XGBoost,3,12,0.2443246366823593,0.6985500314920351,0.8104981562185968,0.5661735195362375
Lake Winnipeg,MLP,3,12,0.2236589302235172,0.7240475678470629,0.8104981562185967,0.5868392259950794
Lake Winnipeg,PLSR,5,12,0.3254596656568799,0.072509444445272,0.35090348298729396,0.025443817330414065
Lake Winnipeg,XGBoost,5,12,0.2231652108283316,0.3640267900199777,0.3509034829872939,0.1277382721589623
Lake Winnipeg,MLP,5,12,0.2810918824382137,0.1989481494035971,0.3509034829872939,0.0698116005490802
Lake Winnipeg,PLSR,10,12,0.3148210443728906,0.2540321236115699,0.4220303003359927,0.1072092559631021
Lake Winnipeg,XGBoost,10,12,0.224496141388676,0.468056805659416,0.42203030033599276,0.19753415894731677
Lake Winnipeg,MLP,10,12,0.2757738641083461,0.346554341348627,0.42203030033599265,0.14625643622764656
Lake Winnipeg,PLSR,1,13,0.6772428775848038,0.3686986766980692,1.0727727889584788,0.395529911373675
Lake Winnipeg,XGBoost,1,13,0.2971785226309003,0.7229809211051758,1.0727727889584788,0.7755942663275786
Lake Winnipeg,MLP,1,13,0.4678447763475163,0.5638920125475477,1.0727727889584786,0.6049280126109623
Lake Winnipeg,PLSR,3,13,0.2909655382348808,0.1803772645406453,0.3549993520806653,0.06403381384578449
Lake Winnipeg,XGBoost,3,13,0.207412408761251,0.4157386155693389,0.35499935208066524,0.14758694331941424
Lake Winnipeg,MLP,3,13,0.2195063163169708,0.3816712091243333,0.3549993520806653,0.1354930357636945
Lake Winnipeg,PLSR,5,13,0.2993864367046632,0.0297640792673135,0.3085707616104528,0.009184324905789631
Lake Winnipeg,XGBoost,5,13,0.1781360900785661,0.4227058539962772,0.30857076161045266,0.13043467153188656
Lake Winnipeg,MLP,5,13,0.2964700068923832,0.0392154922999185,0.30857076161045277,0.012100754718069595
Lake Winnipeg,PLSR,10,13,0.2764890654506037,0.2231206228245608,0.3558970360200096,0.0794079705694059
Lake Winnipeg,XGBoost,10,13,0.1766978453725647,0.5035141276147871,0.3558970360200095,0.1791991906474448
Lake Winnipeg,MLP,10,13,0.1885340604332704,0.4702567145705659,0.35589703602000955,0.16736297558673915
Lake Winnipeg,PLSR,1,14,0.2940546908339266,0.3446055830883339,0.4486682930038067,0.15461360216988007
Lake Winnipeg,XGBoost,1,14,0.1972467892329398,0.5603727789273619,0.4486682930038065,0.2514215037708667
Lake Winnipeg,MLP,1,14,0.2146152698241541,0.5216615963567784,0.4486682930038067,0.23405302317965257
Lake Winnipeg,PLSR,3,14,0.4000093433602826,-0.0665414315716541,0.3750527929378374,-0.02495655042244521
Lake Winnipeg,XGBoost,3,14,0.3034262554175999,0.1909772089667843,0.3750527929378374,0.07162653752023751
Lake Winnipeg,MLP,3,14,0.3136769009909083,0.1636460025526106,0.3750527929378374,0.061375891946929106
Lake Winnipeg,PLSR,5,14,0.3288982627276096,0.0666795544972824,0.35239586251349025,0.023497599785880674
Lake Winnipeg,XGBoost,5,14,0.2264886506920113,0.3572891218147255,0.35239586251349014,0.12590721182147885
Lake Winnipeg,MLP,5,14,0.3380109172639832,0.0408204135505485,0.35239586251349025,0.014384945249507064
Lake Winnipeg,PLSR,10,14,0.2971460745762018,0.2052273874376967,0.3738755864655338,0.07672951188933202
Lake Winnipeg,XGBoost,10,14,0.1970520496295765,0.4729475218697725,0.3738755864655338,0.1768235368359573
Lake Winnipeg,MLP,10,14,0.2523327264061649,0.3250890435438557,0.37387558646553387,0.12154286005936898
Lake Winnipeg,PLSR,1,15,0.3844275384453258,0.2382251129740731,0.5046471698856265,0.12021963144030073
Lake Winnipeg,XGBoost,1,15,0.3181559911678329,0.3695476486365386,0.5046471698856264,0.18649117871779353
Lake Winnipeg,MLP,1,15,0.3458490061729978,0.3146716558460087,0.5046471698856265,0.15879816371262873
Lake Winnipeg,PLSR,3,15,0.278894254888801,0.1555624945026424,0.33027222811493023,0.05137797322612925
Lake Winnipeg,XGBoost,3,15,0.199536688387556,0.3958417470192577,0.3302722281149303,0.13073553972737428
Lake Winnipeg,MLP,3,15,0.2208399814018806,0.3313395256520735,0.33027222811493023,0.10943224671304963
Lake Winnipeg,PLSR,5,15,0.3264050057682272,0.1434280294410903,0.3810596405454752,0.05465463477724802
Lake Winnipeg,XGBoost,5,15,0.2052554480849925,0.4613560953221479,0.381059640545475,0.17580419246048248
Lake Winnipeg,MLP,5,15,0.232601438105165,0.3895930787418632,0.38105964054547525,0.14845820244031024
Lake Winnipeg,PLSR,10,15,0.3194433023039658,0.1043283201049795,0.3566522315238215,0.03720892921985569
Lake Winnipeg,XGBoost,10,15,0.1942790528747543,0.4552703158553456,0.35665223152382153,0.16237317864906722
Lake Winnipeg,MLP,10,15,0.2098867518930821,0.4115086421542555,0.3566522315238214,0.14676547963073933
Lake Winnipeg,PLSR,1,16,0.2897964550248998,0.1568918038816741,0.3437239228939324,0.053927467869032575
Lake Winnipeg,XGBoost,1,16,0.1985934368400789,0.4222297959643047,0.3437239228939323,0.14513048605385337
Lake Winnipeg,MLP,1,16,0.2143268843829407,0.3764562956717986,0.3437239228939324,0.12939703851099169
Lake Winnipeg,PLSR,3,16,0.3220932879836516,0.1205685420243239,0.366251725780596,0.044158437796944394
Lake Winnipeg,XGBoost,3,16,0.2192593151812877,0.401342563704229,0.36625172578059595,0.14699241059930826
Lake Winnipeg,MLP,3,16,0.2417298408563287,0.3399898833486005,0.36625172578059595,0.12452188492426725
Lake Winnipeg,PLSR,5,16,0.3086538643320184,0.2151260248072765,0.39325277208674114,0.08459890775472273
Lake Winnipeg,XGBoost,5,16,0.1739469618868483,0.5576713508196358,0.3932527720867411,0.2193058101998928
