lake,learner,k,variant,delta_spearman_lake,delta_r2_log_lake,mae_log_lake,rer_log_lake,delta_spearman_lake_altmean,delta_r2_log_lake_altmean
Ibitinga Reservoir,XGBoost,5,full,-0.0835393082784891,0.0594336688871893,0.2246482420353905,0.39396014921202954,-0.18408277380408772,-0.22094258613360307
Ibitinga Reservoir,XGBoost,5,full_minus_affine,-0.082293439105217,0.06086659072458285,0.22464898961363305,0.39426723081878956,-0.186999055317101,-0.21964461354149992
Ibitinga Reservoir,XGBoost,5,full_minus_repr0,0.0,0.027659317733029203,0.23503560001537765,0.36794053261209575,0.0,0.028347668569287734
Ibitinga Reservoir,XGBoost,5,intercept_only,0.0,0.0,0.23939317135162394,0.3536389190622785,0.0,5.960829208007117e-10
Ibitinga Reservoir,XGBoost,5,repr_only,-0.082293439105217,0.06086659072458285,0.22464898961363305,0.39426723081878956,-0.186999055317101,-0.21964461354149992
Ibitinga Reservoir,XGBoost,5,source_only,0.0,0.0,0.3542781409970587,0.042932546560357596,0.0,0.0
Ibitinga Reservoir,XGBoost,10,affine_only,0.0,0.06245322895717485,0.20885163969896642,0.39959870519026996,0.0,0.058589940777010616
Ibitinga Reservoir,XGBoost,10,full,0.07900868557773574,0.09425267250851274,0.189863286194292,0.45862611928985025,0.08172117882410058,0.045747129982706684
Ibitinga Reservoir,XGBoost,10,full_minus_affine,0.07587084462245575,0.0896585090504317,0.19098147269789434,0.4526963802482997,0.07794113540527878,0.040028743532711936
Ibitinga Reservoir,XGBoost,10,full_minus_repr0,0.0707279392137761,0.11762979245090069,0.17709175618909415,0.4872656993526233,0.07726027930962895,0.08850502565607128
Ibitinga Reservoir,XGBoost,10,full_minus_repr1,-0.06398348813209484,0.09152037629077289,0.2017663959196562,0.4288991712410989,-0.07621935153194237,0.06965370378181475
Ibitinga Reservoir,XGBoost,10,intercept_only,0.0,5.5511151231257815e-17,0.23332598270831725,0.3368072626131696,0.0,6.425753046324089e-09
Ibitinga Reservoir,XGBoost,10,repr_only,0.07587084462245575,0.0896585090504317,0.19098147269789434,0.4526963802482997,0.07794113540527878,0.040028743532711936
Ibitinga Reservoir,XGBoost,10,source_only,0.0,0.0,0.3499590479830075,-0.0357887865715411,0.0,0.0
Lake Chotkowskie,MLP,5,affine_only,0.0,0.01808551794207445,0.143185587044621,0.5286265883281274,0.0,0.01758751853310188
Lake Chotkowskie,MLP,5,full,-0.0036764705882352,0.032238338619301546,0.14846371697996086,0.5157733605004814,-0.007475490196078417,-0.04232035831697803
Lake Chotkowskie,MLP,5,full_minus_affine,-0.0049019607843135,0.0278592747819699,0.1485293879567678,0.513824280370573,-0.007205882352941161,-0.04528568742380818
Lake Chotkowskie,MLP,5,full_minus_repr0,0.0,0.01808551794207445,0.143185587044621,0.5286265883281274,0.0,0.01758751853310188
Lake Chotkowskie,MLP,5,intercept_only,0.0,0.0,0.14817639712146624,0.5133107417548253,0.0,5.5511151231257815e-18
Lake Chotkowskie,MLP,5,repr_only,-0.0049019607843135,0.0278592747819699,0.1485293879567678,0.513824280370573,-0.007205882352941161,-0.04528568742380818
Lake Chotkowskie,MLP,5,source_only,0.0,0.0,0.2217493804300407,0.2641519884194496,0.0,0.0
Lake Chotkowskie,MLP,10,affine_only,0.0,0.034530677654472056,0.12418003944301155,0.5703226684992573,0.0,0.03271223880864996
Lake Chotkowskie,MLP,10,full,0.0,0.041433208289953,0.1279990256412252,0.5731876665743993,-0.0030069930069929907,0.0015945132807256813
Lake Chotkowskie,MLP,10,full_minus_affine,0.0,0.0400289439562123,0.12811194935445036,0.5712567085996629,-0.002167832167832159,-0.00028372682792694585
Lake Chotkowskie,MLP,10,full_minus_repr0,0.0,0.06387062383090805,0.11229065696415386,0.6109764336909127,-0.001748251748251742,0.05703178014760943
Lake Chotkowskie,MLP,10,full_minus_repr1,-0.0069930069930068,0.0306590329168008,0.13565453495659213,0.5399569658590957,-0.002167832167832166,-0.023706580399582067
Lake Chotkowskie,MLP,10,intercept_only,0.0,0.0,0.13732739569437397,0.5316192733454443,0.0,-4.440892098500626e-18
Lake Chotkowskie,MLP,10,repr_only,0.0,0.0400289439562123,0.12811194935445036,0.5712567085996629,-0.002167832167832159,-0.00028372682792694585
Lake Chotkowskie,MLP,10,source_only,0.0,0.0,0.21105933756716255,0.2572566426984014,0.0,0.0
Lake Chotkowskie,PLSR,5,affine_only,0.0,0.0080742437061995,0.2386965775380874,0.18896486837149273,0.0,0.009107161504569332
Lake Chotkowskie,PLSR,5,full,-0.06127450980392145,0.20709716720288415,0.19513312564228424,0.3470963438992965,-0.0629411764705882,0.10315283755050939
Lake Chotkowskie,PLSR,5,full_minus_affine,-0.0624999999999999,0.20698227082824422,0.195197146107359,0.3472665855916024,-0.06362745098039212,0.10325709744028966
Lake Chotkowskie,PLSR,5,full_minus_repr0,0.0,0.0080742437061995,0.2386965775380874,0.18896486837149273,0.0,0.009107161504569332
Lake Chotkowskie,PLSR,5,intercept_only,0.0,0.0,0.23965520090067896,0.18512362763536017,0.0,1.1102230246251564e-18
Lake Chotkowskie,PLSR,5,repr_only,-0.0624999999999999,0.20698227082824422,0.195197146107359,0.3472665855916024,-0.06362745098039212,0.10325709744028966
Lake Chotkowskie,PLSR,5,source_only,0.0,0.0,0.2259238939319817,0.22412427975521199,0.0,0.0
Lake Chotkowskie,PLSR,10,affine_only,0.0,0.020997617349250347,0.2260927952372283,0.21633557423606048,0.0,0.020579887678442238
Lake Chotkowskie,PLSR,10,full,0.0209790209790209,0.32791768380276864,0.1621776712144963,0.45348434346618693,0.02377622377622375,0.26015931530423597
Lake Chotkowskie,PLSR,10,full_minus_affine,0.0209790209790209,0.32793543483591403,0.16216697504150715,0.45365863819487134,0.024195804195804173,0.2603952130967419
Lake Chotkowskie,PLSR,10,full_minus_repr0,0.0419580419580419,0.39007136018156763,0.1442867561623784,0.503865064615475,0.046853146853146815,0.3934392256556057
Lake Chotkowskie,PLSR,10,full_minus_repr1,-0.0419580419580419,0.18508965536840954,0.19254045214437449,0.3425638287837631,-0.04475524475524475,0.054651681282376366
Lake Chotkowskie,PLSR,10,intercept_only,0.0,0.0,0.23056916763032137,0.20161283941584215,0.0,1.2212453270876722e-17
Lake Chotkowskie,PLSR,10,repr_only,0.0209790209790209,0.32793543483591403,0.16216697504150715,0.45365863819487134,0.024195804195804173,0.2603952130967419
Lake Chotkowskie,PLSR,10,source_only,0.0,0.0,0.2174077727431222,0.23053674482111744,0.0,0.0
Lake Chotkowskie,XGBoost,5,affine_only,0.0,0.01090490574791305,0.11613272544384354,0.6121486814159269,0.0,0.008867559051680705
Lake Chotkowskie,XGBoost,5,full,0.0,-0.00841818177745135,0.1303578513244299,0.5857427806157649,-0.0023774509803921404,-0.049087045669411536
Lake Chotkowskie,XGBoost,5,full_minus_affine,0.0,-0.00817117301135355,0.1307578436555076,0.5856820547790175,-0.0022303921568627328,-0.052233384031018106
Lake Chotkowskie,XGBoost,5,full_minus_repr0,0.0,0.01090490574791305,0.11613272544384354,0.6121486814159269,0.0,0.008867559051680705
Lake Chotkowskie,XGBoost,5,intercept_only,0.0,0.0,0.12021226780616426,0.6013000855795041,0.0,3.963582995147873e-10
Lake Chotkowskie,XGBoost,5,repr_only,0.0,-0.00817117301135355,0.1307578436555076,0.5856820547790175,-0.0022303921568627328,-0.052233384031018106
Lake Chotkowskie,XGBoost,5,source_only,0.0,0.0,0.1502488351254272,0.49470945493732915,0.0,0.0
Lake Chotkowskie,XGBoost,10,affine_only,0.0,0.018632295639891702,0.1093011721295763,0.6245351429082237,0.0,0.016366106004616864
Lake Chotkowskie,XGBoost,10,full,-0.0069930069930068,0.02609645887576975,0.1106295436163999,0.6231022376292226,-0.005664335664335627,0.00556865129354863
Lake Chotkowskie,XGBoost,10,full_minus_affine,-0.0069930069930068,0.02476916782935565,0.1107812078909905,0.6239900622086088,-0.0056643356643356225,0.004091299031730062
Lake Chotkowskie,XGBoost,10,full_minus_repr0,-0.0069930069930068,0.03379866967003515,0.10402887374526024,0.6449528079620036,-0.004755244755244704,0.028671361611404947
Lake Chotkowskie,XGBoost,10,full_minus_repr1,0.0,0.01544217957362905,0.11771118999107605,0.6066103921822166,-0.00013986013986013785,-0.014549042923351059
Lake Chotkowskie,XGBoost,10,intercept_only,0.0,0.0,0.1145610166011874,0.604212959334088,0.0,-7.973492754942417e-11
Lake Chotkowskie,XGBoost,10,repr_only,-0.0069930069930068,0.02476916782935565,0.1107812078909905,0.6239900622086088,-0.0056643356643356225,0.004091299031730062
Lake Chotkowskie,XGBoost,10,source_only,0.0,0.0,0.14458109620926757,0.5019488063680029,0.0,0.0
Lake Erie,MLP,5,affine_only,0.0,0.01474834613381075,0.2110957278628183,0.3688189754899353,0.0,-0.0014840028122326916
Lake Erie,MLP,5,full,-0.0311072016658311,-0.08542221601479175,0.2381115951433333,0.30274012716558857,-0.0725762879468926,-1.1363761306036895
Lake Erie,MLP,5,full_minus_affine,-0.0334735563835752,-0.06258114667041155,0.2391569273402534,0.304711331682323,-0.07400544776643693,-1.0975535443078261
Lake Erie,MLP,5,full_minus_repr0,0.0,0.01474834613381075,0.2110957278628183,0.3688189754899353,0.0,-0.0014840028122326916
Lake Erie,MLP,5,intercept_only,0.0,0.0,0.2089231436483137,0.37194366573341753,0.0,-1.1102230246251564e-18
Lake Erie,MLP,5,repr_only,-0.0334735563835752,-0.06258114667041155,0.2391569273402534,0.304711331682323,-0.07400544776643693,-1.0975535443078261
Lake Erie,MLP,5,source_only,0.0,0.0,0.24581371209294078,0.2594295429636445,0.0,0.0
Lake Erie,MLP,10,affine_only,0.0,0.023238931944678,0.2078226906512023,0.36752985520193626,0.0,-0.010739935121736835
Lake Erie,MLP,10,full,0.029959984882303052,-0.43665093590880877,0.22160015690097826,0.3300237969652659,0.002298249035654808,-0.6050616150239212
Lake Erie,MLP,10,full_minus_affine,0.02726413926758505,-0.4283946169584647,0.2226848639617525,0.32878949797437973,0.0015210364833284896,-0.6037797178173828
Lake Erie,MLP,10,full_minus_repr0,0.0417318914636627,-0.2789885695477179,0.2080248241574547,0.36581059987743264,0.014543533096122906,-0.38529330134073697
Lake Erie,MLP,10,full_minus_repr1,-0.008722743131184249,-0.0077288797853547996,0.21189059736142524,0.34684517480196164,-0.03879053887750374,-0.09754699233333156
Lake Erie,MLP,10,intercept_only,0.0,0.0,0.20534278829963953,0.37117313947178754,0.0,1.221245327087672e-17
Lake Erie,MLP,10,repr_only,0.02726413926758505,-0.4283946169584647,0.2226848639617525,0.32878949797437973,0.0015210364833284896,-0.6037797178173828
Lake Erie,MLP,10,source_only,0.0,0.0,0.24596994666078043,0.24782502392171524,0.0,0.0
Lake Erie,PLSR,5,affine_only,0.0,0.40824342231253163,0.3280344950450155,0.0760562154700847,8.648011516343424e-08,0.2880050513175596
Lake Erie,PLSR,5,full,-0.029964738239491348,0.6390934442986983,0.3141672780551594,0.1227449722703373,-0.08371047211134508,-1.8446097767312515
Lake Erie,PLSR,5,full_minus_affine,-0.036015847671935,0.6575879536453529,0.312701997882746,0.12224316359285475,-0.09657522421893977,-1.8413395150877312
Lake Erie,PLSR,5,full_minus_repr0,0.0,0.40824342231253163,0.3280344950450155,0.0760562154700847,8.648011516343424e-08,0.2880050513175596
Lake Erie,PLSR,5,intercept_only,0.0,0.0,0.3499706361348389,-0.045187747729261,0.0,2.220446049250313e-18
Lake Erie,PLSR,5,repr_only,-0.036015847671935,0.6575879536453529,0.312701997882746,0.12224316359285475,-0.09657522421893977,-1.8413395150877312
Lake Erie,PLSR,5,source_only,0.0,0.0,0.3507975936128485,-0.0605911280585296,0.0,0.0
Lake Erie,PLSR,10,affine_only,0.0,0.7573784584505896,0.2897494753032719,0.1304024799650818,6.030656700239945e-08,0.49381996847383924
Lake Erie,PLSR,10,full,-0.03845852806130085,0.389197668870343,0.30355314508413456,0.07425269284142474,-0.07707485433887502,-0.5247433947266193
Lake Erie,PLSR,10,full_minus_affine,-0.046771847273497646,0.392775678273795,0.3068259626586055,0.06985907705361995,-0.08035942552691452,-0.5316304057212203
Lake Erie,PLSR,10,full_minus_repr0,0.0475979259115831,0.31048819060587285,0.3016856982612859,0.10088993539486685,-0.0037722446674548398,-0.08286183174788547
Lake Erie,PLSR,10,full_minus_repr1,-0.020473428142357898,0.7054808597209218,0.2782044976024512,0.15623868454196455,-0.054418107058520314,0.41951690153558013
Lake Erie,PLSR,10,intercept_only,0.0,0.0,0.3539632107037843,-0.0743229160749217,0.0,7.549516567451065e-17
Lake Erie,PLSR,10,repr_only,-0.046771847273497646,0.392775678273795,0.3068259626586055,0.06985907705361995,-0.08035942552691452,-0.5316304057212203
Lake Erie,PLSR,10,source_only,0.0,0.0,0.35054473284582804,-0.0710462317249752,0.0,0.0
Lake Erie,XGBoost,5,affine_only,0.0,-0.0030078547371972,0.20780046384555834,0.3775997441965162,0.0,-0.008450747153380617
Lake Erie,XGBoost,5,full,-0.01168920051641275,-0.04534448676686505,0.2350688359436055,0.3289160865783786,-0.06709030873542637,-1.2356555561582496
Lake Erie,XGBoost,5,full_minus_affine,-0.01353950921646155,-0.044631018321410795,0.23482947678598654,0.3333150656190482,-0.06695105336807959,-1.2412468798095546
Lake Erie,XGBoost,5,full_minus_repr0,0.0,-0.0030078547371972,0.20780046384555834,0.3775997441965162,0.0,-0.008450747153380617
Lake Erie,XGBoost,5,intercept_only,0.0,1.434795060539784e-10,0.2061482744355955,0.3801138315325972,0.0,4.554338217666043e-10
Lake Erie,XGBoost,5,repr_only,-0.01353950921646155,-0.044631018321410795,0.23482947678598654,0.3333150656190482,-0.06695105336807959,-1.2412468798095546
Lake Erie,XGBoost,5,source_only,0.0,0.0,0.25566652409308255,0.22758907406048473,0.0,0.0
Lake Erie,XGBoost,10,affine_only,0.0,-0.0030370957896574,0.20572595823462095,0.369113815079136,0.0,-0.0094231883075342
Lake Erie,XGBoost,10,full,0.0246256488474084,-0.18174267464167035,0.22785508763815615,0.3049524237526037,0.006719167689292997,-0.4685379980970055
Lake Erie,XGBoost,10,full_minus_affine,0.02693698421455935,-0.21583647875056114,0.22899316562099986,0.3071869870945594,0.005051590132568694,-0.46909836341277367
Lake Erie,XGBoost,10,full_minus_repr0,0.048092058740904206,-0.06966363525038816,0.2136435504756194,0.3603915195192527,0.027546922179270694,-0.2134008628374616
Lake Erie,XGBoost,10,full_minus_repr1,0.0188792159840623,0.004431530130698649,0.2091808519365147,0.3655641987089596,-0.0027390534031842572,-0.05369792172646298
Lake Erie,XGBoost,10,intercept_only,0.0,-2.1643320469166835e-10,0.2033089629397747,0.3758155357336197,0.0,-2.6389398777304507e-10
Lake Erie,XGBoost,10,repr_only,0.02693698421455935,-0.21583647875056114,0.22899316562099986,0.3071869870945594,0.005051590132568694,-0.46909836341277367
Lake Erie,XGBoost,10,source_only,0.0,0.0,0.2556026679369129,0.2156813375800778,0.0,0.0
Lake Geneva,MLP,5,affine_only,0.0,-0.0014959084145865,0.2014812276990393,0.27291800038098035,0.0,-0.005322084006033249
Lake Geneva,MLP,5,full,0.0,0.0091538369149342,0.20557412149790083,0.284587360629859,-0.018476693340257186,-0.1784945055940652
Lake Geneva,MLP,5,full_minus_affine,0.0035778232561757997,0.01749618049309735,0.20454025949996296,0.28988301995733584,-0.018922961358196395,-0.17739883758894873
Lake Geneva,MLP,5,full_minus_repr0,0.0,-0.0014959084145865,0.2014812276990393,0.27291800038098035,0.0,-0.005322084006033249
Lake Geneva,MLP,5,intercept_only,0.0,0.0,0.20007109118979344,0.28021473368444494,0.0,-1.479114197289397e-33
Lake Geneva,MLP,5,repr_only,0.0035778232561757997,0.01749618049309735,0.20454025949996296,0.28988301995733584,-0.018922961358196395,-0.17739883758894873
Lake Geneva,MLP,5,source_only,0.0,0.0,0.40271101121665887,-0.4954033131322562,0.0,0.0
Lake Geneva,MLP,10,affine_only,0.0,-0.00254181373601075,0.19777625965713996,0.22723319520145635,0.0,-0.007754155219438496
Lake Geneva,MLP,10,full,0.10621742575826,0.046798747724225,0.1953088675204539,0.25509808537141443,0.06038697976779093,-0.17492306739311708
Lake Geneva,MLP,10,full_minus_affine,0.10303030303030294,0.06109909650126065,0.1961386175224833,0.2530850831527319,0.05650576804206838,-0.17910511193662668
Lake Geneva,MLP,10,full_minus_repr0,0.14545454545454545,0.1140134100923443,0.1745886054958642,0.3027035074279998,0.15130406521630227,0.010341785662792697
Lake Geneva,MLP,10,full_minus_repr1,0.0395138603392041,0.043544849776135805,0.1991401218649987,0.25241146548283977,-0.024382504170742218,-0.15229774368415075
Lake Geneva,MLP,10,intercept_only,0.0,0.0,0.19300539394848346,0.23264002456567134,0.0,7.771561172376097e-18
Lake Geneva,MLP,10,repr_only,0.10303030303030294,0.06109909650126065,0.1961386175224833,0.2530850831527319,0.05650576804206838,-0.17910511193662668
Lake Geneva,MLP,10,source_only,0.0,0.0,0.39000861993583913,-0.5328066531790754,0.0,0.0
Lake Geneva,PLSR,5,affine_only,0.0,0.0171312693506755,0.1946311885628452,0.274179964108759,0.0,0.0132117604744547
Lake Geneva,PLSR,5,full,-0.2528975893811627,-0.111241845122512,0.22189863152238531,0.20862379038778173,-0.23916967808363773,-0.21331423201031757
Lake Geneva,PLSR,5,full_minus_affine,-0.2530189382477722,-0.13686213350779758,0.2228333349299754,0.18637980420120098,-0.25642058196202877,-0.2354798876780961
Lake Geneva,PLSR,5,full_minus_repr0,0.0,0.0171312693506755,0.1946311885628452,0.274179964108759,0.0,0.0132117604744547
Lake Geneva,PLSR,5,intercept_only,0.0,0.0,0.19791309287463943,0.2560108384503817,0.0,2.2204460492503116e-18
Lake Geneva,PLSR,5,repr_only,-0.2530189382477722,-0.13686213350779758,0.2228333349299754,0.18637980420120098,-0.25642058196202877,-0.2354798876780961
Lake Geneva,PLSR,5,source_only,0.0,0.0,0.606173987487574,-1.1938467833932862,0.0,0.0
Lake Geneva,PLSR,10,affine_only,0.0,0.026342096667072303,0.1852271713565686,0.27744940906785376,0.0,0.019692872536157906
Lake Geneva,PLSR,10,full,-0.0182002675580127,-0.14069579990700926,0.18674626148691034,0.25997143571147335,-0.04936189087678989,-0.23239957060124372
Lake Geneva,PLSR,10,full_minus_affine,-0.02424242424242415,-0.13915411622749235,0.18685391951391261,0.2600201677298527,-0.04984673936163838,-0.23107384585420485
Lake Geneva,PLSR,10,full_minus_repr0,0.0,-0.07924394156319539,0.19362417423170056,0.27692557900980697,-0.01357002640272355,-0.2504761786209711
Lake Geneva,PLSR,10,full_minus_repr1,-0.0243162217472025,-0.0359355984958737,0.20671213791648557,0.2175845452044391,-0.10272159608108763,-0.12744727509740494
Lake Geneva,PLSR,10,intercept_only,0.0,0.0,0.19084719564598907,0.2562969588113496,0.0,1.3322676295501875e-17
Lake Geneva,PLSR,10,repr_only,-0.02424242424242415,-0.13915411622749235,0.18685391951391261,0.2600201677298527,-0.04984673936163838,-0.23107384585420485
Lake Geneva,PLSR,10,source_only,0.0,0.0,0.585468144289635,-1.252928883512669,0.0,0.0
Lake Geneva,XGBoost,5,affine_only,0.0,0.03742437031227165,0.2635295626263747,0.0435280086918139,0.0,0.030306255079773647
Lake Geneva,XGBoost,5,full,0.1000894054715908,0.1983118640984454,0.22614307241899614,0.18277862319135485,0.09273374980050503,0.026866772719513293
Lake Geneva,XGBoost,5,full_minus_affine,0.1027256689537845,0.2036609753440115,0.2274390514228719,0.17953614993745987,0.0920177221995473,0.02757894741643124
Lake Geneva,XGBoost,5,full_minus_repr0,0.0,0.03742437031227165,0.2635295626263747,0.0435280086918139,0.0,0.030306255079773647
Lake Geneva,XGBoost,5,intercept_only,0.0,5.812867409638045e-10,0.26591205612001667,0.0263303008288579,0.0,-5.383009016313166e-10
Lake Geneva,XGBoost,5,repr_only,0.1027256689537845,0.2036609753440115,0.2274390514228719,0.17953614993745987,0.0920177221995473,0.02757894741643124
Lake Geneva,XGBoost,5,source_only,0.0,0.0,0.36437705520657665,-0.3178037114452881,0.0,0.0
Lake Geneva,XGBoost,10,affine_only,0.0,0.0657563899515595,0.2579936878595741,0.0259303232815607,0.0,0.06218229363328602
Lake Geneva,XGBoost,10,full,0.19786720403826724,0.1674359931765166,0.2079528376716499,0.21211219352032662,0.2168780442477031,0.09596991596062247
Lake Geneva,XGBoost,10,full_minus_affine,0.2033347177375136,0.16403462107793743,0.2125044724457028,0.20158073051844444,0.20826349692859294,0.07839146703262555
Lake Geneva,XGBoost,10,full_minus_repr0,0.2978737164032317,0.34416304103205764,0.18894579455827626,0.27082650259713825,0.3178902550207774,0.295887016246764
Lake Geneva,XGBoost,10,full_minus_repr1,0.057658779768633095,0.1850983870580893,0.21288888052163402,0.18388967622852584,0.04546785499707272,0.05787626973221092
Lake Geneva,XGBoost,10,intercept_only,0.0,2.046361247121098e-09,0.26315490433179567,-0.00312463518422885,0.0,1.986548544552491e-09
Lake Geneva,XGBoost,10,repr_only,0.2033347177375136,0.16403462107793743,0.2125044724457028,0.20158073051844444,0.20826349692859294,0.07839146703262555
Lake Geneva,XGBoost,10,source_only,0.0,0.0,0.3470467040184406,-0.34044599796142966,0.0,0.0
Lake Hume,MLP,5,affine_only,0.0,0.0047433841926761006,0.13233179721495375,0.47477786619596984,0.0,0.002703851645821893
Lake Hume,MLP,5,full,-0.0146710479899655,-0.1095140694104411,0.1614776659812172,0.371610285223297,-0.1232396667200249,-0.4621880667089091
Lake Hume,MLP,5,full_minus_affine,-0.0169633992383978,-0.10965547661323345,0.16168405910760542,0.37451585471397114,-0.12581152880690052,-0.467872800904458
Lake Hume,MLP,5,full_minus_repr0,0.0,0.0047433841926761006,0.13233179721495375,0.47477786619596984,0.0,0.002703851645821893
Lake Hume,MLP,5,intercept_only,0.0,0.0,0.1326953999119397,0.47003049533288466,0.0,-5.551115123125781e-18
Lake Hume,MLP,5,repr_only,-0.0169633992383978,-0.10965547661323345,0.16168405910760542,0.37451585471397114,-0.12581152880690052,-0.467872800904458
Lake Hume,MLP,5,source_only,0.0,0.0,0.1302566674814789,0.48199228378948555,0.0,0.0
Lake Hume,MLP,10,affine_only,0.0,0.0083611952294367,0.1277028309178882,0.4659237045841639,0.0,0.0054809096970637634
Lake Hume,MLP,10,full,0.021061707266543002,0.03683460850043545,0.123215911466,0.4664206545184566,0.002754359168467696,-0.021133781747244916
Lake Hume,MLP,10,full_minus_affine,0.02093853938779135,0.0345275485972729,0.123680510019169,0.46539606644859716,0.0025522749166572893,-0.02620613883968724
Lake Hume,MLP,10,full_minus_repr0,0.022419315782626202,0.0534734595026009,0.11690275083385429,0.4987481282910561,0.017853359198698796,0.03459224719737859
Lake Hume,MLP,10,full_minus_repr1,-0.01157708281062405,-0.01565017703605045,0.1358851867803726,0.4160009201351535,-0.02671642087745716,-0.10543662603612537
Lake Hume,MLP,10,intercept_only,0.0,0.0,0.13073224915099263,0.45812607965617774,0.0,1.1102230246251564e-18
Lake Hume,MLP,10,repr_only,0.02093853938779135,0.0345275485972729,0.123680510019169,0.46539606644859716,0.0025522749166572893,-0.02620613883968724
Lake Hume,MLP,10,source_only,0.0,0.0,0.13009467971617356,0.4545847862562842,0.0,0.0
Lake Hume,PLSR,5,affine_only,0.0,0.0052842442544532,0.1988883062043068,0.1850701327995118,0.0,0.01125305100532436
Lake Hume,PLSR,5,full,-0.11171391750692519,0.1212839927350653,0.1867495837236815,0.26603763277996484,-0.26982648585372787,-0.4555963478291322
Lake Hume,PLSR,5,full_minus_affine,-0.1132334976546002,0.12015619697146085,0.18679376624351615,0.26550065331915806,-0.2705309735432757,-0.45661944182728653
Lake Hume,PLSR,5,full_minus_repr0,0.0,0.0052842442544532,0.1988883062043068,0.1850701327995118,0.0,0.01125305100532436
Lake Hume,PLSR,5,intercept_only,0.0,0.0,0.2000726573640729,0.18247045002447815,0.0,-1.110223024625156e-18
Lake Hume,PLSR,5,repr_only,-0.1132334976546002,0.12015619697146085,0.18679376624351615,0.26550065331915806,-0.2705309735432757,-0.45661944182728653
Lake Hume,PLSR,5,source_only,0.0,0.0,0.2046162580338933,0.15084416627588448,0.0,0.0
Lake Hume,PLSR,10,affine_only,0.0,0.03120162575292915,0.18727756923105154,0.19269830053356868,0.0,0.028267881853018796
Lake Hume,PLSR,10,full,0.10187238545182334,0.1801900909898408,0.16468644168409424,0.30473418051602763,0.052347046740584526,-0.033268660132216674
Lake Hume,PLSR,10,full_minus_affine,0.10064055491431645,0.18019245626854685,0.1647039161503443,0.3046952207367824,0.05205386227082186,-0.03357161210752599
Lake Hume,PLSR,10,full_minus_repr0,0.05567531074554395,0.18488123075290364,0.17134781156682385,0.2695887429722219,0.021294550811602163,0.15947266772670932
Lake Hume,PLSR,10,full_minus_repr1,-0.12316788155514954,0.1877016423358593,0.1607487993425267,0.30516906884685074,-0.14127687956834234,0.12886144740233682
Lake Hume,PLSR,10,intercept_only,0.0,0.0,0.19144533361675198,0.17945119810779964,0.0,-4.930380657631324e-34
Lake Hume,PLSR,10,repr_only,0.10064055491431645,0.18019245626854685,0.1647039161503443,0.3046952207367824,0.05205386227082186,-0.03357161210752599
Lake Hume,PLSR,10,source_only,0.0,0.0,0.2040709219163811,0.10905378160925985,0.0,0.0
Lake Hume,XGBoost,5,affine_only,0.0,0.00018501973926742402,0.16303960614376595,0.35283144092894847,0.0,-0.005909457786841103
Lake Hume,XGBoost,5,full,-0.0556255396861687,-0.23242309996068275,0.19135607481623765,0.217481992600079,-0.2742283348599186,-1.3119688078915634
Lake Hume,XGBoost,5,full_minus_affine,-0.057917523051246755,-0.23244199936986348,0.19436361940207758,0.2126418819191973,-0.27434590892745914,-1.357103568322886
Lake Hume,XGBoost,5,full_minus_repr0,0.0,0.00018501973926742402,0.16303960614376595,0.35283144092894847,0.0,-0.005909457786841103
Lake Hume,XGBoost,5,intercept_only,0.0,5.5511151231257815e-17,0.16550081542379924,0.3455644081862121,0.0,-3.8739339403015536e-10
Lake Hume,XGBoost,5,repr_only,-0.057917523051246755,-0.23244199936986348,0.19436361940207758,0.2126418819191973,-0.27434590892745914,-1.357103568322886
Lake Hume,XGBoost,5,source_only,0.0,0.0,0.1455964679848874,0.4234619214909448,0.0,0.0
Lake Hume,XGBoost,10,affine_only,0.0,-0.006341275184060351,0.15844476605017435,0.3404803717377962,0.0,-0.013576599460904046
Lake Hume,XGBoost,10,full,0.0509947340779921,0.0884226811614241,0.14516883175679818,0.3689485899178766,-0.0002871011617413835,-0.050841449887037024
Lake Hume,XGBoost,10,full_minus_affine,0.04668061193720615,0.0796614915981535,0.1492861682749825,0.3691188233015002,-0.00941704525018303,-0.07469650157857805
Lake Hume,XGBoost,10,full_minus_repr0,0.06886359279785265,0.12630678883287985,0.13244833502115644,0.44179017884615995,0.06578614257712288,0.11026573603229543
Lake Hume,XGBoost,10,full_minus_repr1,-0.00960768636759385,-0.026572728098398453,0.17151067797480102,0.26996342029934556,-0.11107482694709558,-0.2635255625451165
Lake Hume,XGBoost,10,intercept_only,0.0,0.0,0.1567920625778203,0.3406031683664356,0.0,-1.181972020258825e-10
Lake Hume,XGBoost,10,repr_only,0.04668061193720615,0.0796614915981535,0.1492861682749825,0.3691188233015002,-0.00941704525018303,-0.07469650157857805
Lake Hume,XGBoost,10,source_only,0.0,0.0,0.14356301342873728,0.4015988094747831,0.0,0.0
Lake Jasień Południowy,MLP,5,affine_only,0.0,0.0040720001397828495,0.1210748925079089,0.3908885682995178,0.0,0.002851808287927156
Lake Jasień Południowy,MLP,5,full,-0.0453431372549019,-0.03960599816345105,0.12619533921299636,0.3655410140523472,-0.057818627450980375,-0.07208850752351086
Lake Jasień Południowy,MLP,5,full_minus_affine,-0.047794117647058806,-0.04071529595313505,0.12597962137495786,0.36357999895870075,-0.060392156862745086,-0.07477406777469504
