lake,learner,k,rep,method,mae_log,mae_orig,rer_log,demeaned_spearman,anomaly_r2
Erhai,MLP,0,88,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,88,calibrated,0.1092955331522131,1.8935267873907131,0.1982483663975542,0.7562105867767362,0.0417031496562576
Erhai,XGBoost,1,88,calibrated,0.132785473289537,2.262090308809407,0.0259348636219221,0.5456300727398442,-0.1131313833255505
Erhai,MLP,1,88,calibrated,0.1845942533398712,3.669081907849419,-0.3541151625942122,0.6054833362038753,-0.6428947221408563
Erhai,PLSR,3,88,calibrated,0.2352965077384169,4.144980674734736,-0.7285549800625802,0.781632038465965,-0.0659747869574094
Erhai,XGBoost,3,88,calibrated,0.2545852197647451,4.58838777064823,-0.8702553314004141,0.6641198121550506,-0.2612862230218336
Erhai,MLP,3,88,calibrated,0.2934991807925143,6.290072210074531,-1.1561283301810044,0.6451711566770878,-1.8897428493340045
Erhai,PLSR,5,88,calibrated,0.0993542457490249,1.7579039175618374,0.3063825737156135,0.7178077199975955,0.0224307558937362
Erhai,XGBoost,5,88,calibrated,0.1095497704307054,1.8419174256132216,0.2352050128148511,0.486114931928913,-0.0518187479689247
Erhai,MLP,5,88,calibrated,0.1020099513311361,1.791843592544427,0.2878424149982441,0.6794977574134542,0.0901296738531222
Erhai,PLSR,10,88,calibrated,0.0904685964858157,1.4791242154474409,0.2101553673397532,0.7263013365034936,0.3027757074626902
Erhai,XGBoost,10,88,calibrated,0.1279839662304825,2.0166004900707826,-0.117376077943816,0.464967186000345,0.010695114345908
Erhai,MLP,10,88,calibrated,0.1121685908776974,1.7689533126836456,0.0207015361715625,0.5434284905322483,0.2392405319361948
Erhai,PLSR,0,89,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,89,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,89,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,89,calibrated,0.0884457950407586,1.5776855462465875,0.399782498427446,0.7545372697336559,0.0676488323796092
Erhai,XGBoost,1,89,calibrated,0.113904666192255,1.9365392593884856,0.2270116131563265,0.5368773374375774,-0.0803130249750665
Erhai,MLP,1,89,calibrated,0.2200673615783477,2.666075000115504,-0.4934375676214855,0.5986613513359319,-0.0015063334065275
Erhai,PLSR,3,89,calibrated,0.0925130383248939,1.6648422253810748,0.3779569071294311,0.7276894950488613,0.0469459617961449
Erhai,XGBoost,3,89,calibrated,0.1023221887375925,1.7819822266319294,0.3120017324634835,0.5250611308248399,-0.0652376730891106
Erhai,MLP,3,89,calibrated,0.1360735870860188,2.434257374223128,0.0850626725415729,0.588783625456376,-0.2633116049925783
Erhai,PLSR,5,89,calibrated,0.0932841030259762,1.712297683364663,0.4847654286525458,0.711942079793325,0.0586259150134153
Erhai,XGBoost,5,89,calibrated,0.1048647799776035,1.8388277647637132,0.420802070567943,0.5148932291811148,-0.0984156623674041
Erhai,MLP,5,89,calibrated,0.1018735128235347,1.7755086881398905,0.4373236860919412,0.7143249961263098,0.0659916489848099
Erhai,PLSR,10,89,calibrated,0.1147456024638511,1.969782403410045,0.1647520239292928,0.7070676315015095,0.1777311663809735
Erhai,XGBoost,10,89,calibrated,0.1377399436787418,2.3919609858289044,-0.0026267241415083,0.6640207679256406,-0.0463091275673119
Erhai,MLP,10,89,calibrated,0.0927089045641593,1.5837955331273166,0.3251599639348226,0.7308807900753945,0.3448053538611855
Erhai,PLSR,0,90,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,90,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,90,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,90,calibrated,0.1288609199844408,2.0093251062900577,0.001636370642731,0.7602008043410049,0.0790465793610392
Erhai,XGBoost,1,90,calibrated,0.1025361497732554,1.7492067025319114,0.2055903009240704,0.5319861030039577,-0.0559924511656524
Erhai,MLP,1,90,calibrated,0.1891697476418646,2.444238491552174,-0.4656126246083322,0.6014931186396066,-0.0359661166926139
Erhai,PLSR,3,90,calibrated,0.1063476266451578,1.88479192997563,0.1815465092478743,0.7619193242993747,0.0411187902135493
Erhai,XGBoost,3,90,calibrated,0.1071217640151984,1.8634748600873237,0.1755887329134041,0.589394872407278,-0.0762914282972522
Erhai,MLP,3,90,calibrated,0.137056730942141,2.611097452350304,-0.0547913577947156,0.6687041642868158,-0.3173319253541571
Erhai,PLSR,5,90,calibrated,0.0999262224979758,1.781343507189375,0.2590747729215069,0.7392539669944593,0.0672941080802813
Erhai,XGBoost,5,90,calibrated,0.1116515097619856,1.930497342920856,0.1721350283572048,0.5016955387215063,-0.0778220544443808
Erhai,MLP,5,90,calibrated,0.1003566354321146,1.7797257920579022,0.2558833807015432,0.7024104144613856,0.1364258710166433
Erhai,PLSR,10,90,calibrated,0.0955018304789079,1.7856641053610494,0.2886010462748881,0.7639695012630741,0.076475538142129
Erhai,XGBoost,10,90,calibrated,0.1081013334578948,1.920095635442384,0.1947465907820927,0.5474809415526347,-0.0100329727086043
Erhai,MLP,10,90,calibrated,0.0879128544892221,1.689674386265175,0.34513178486416,0.8287023287082267,0.216913370427793
Erhai,PLSR,0,91,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,91,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,91,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,91,calibrated,0.2212706652089883,3.9096951096101966,0.2972858369447278,0.7625177048621933,-0.078351264936924
Erhai,XGBoost,1,91,calibrated,0.2161424917953197,3.811550657911553,0.3135719538691002,0.5294117690915261,-0.2727774487081955
Erhai,MLP,1,91,calibrated,0.1522830193508934,2.903031151588331,0.5163776609043965,0.6002059516833909,-0.5209361061220312
Erhai,PLSR,3,91,calibrated,0.1524592727323321,2.4689494596303225,-0.2673788932800508,0.803636928698438,0.1551282366909883
Erhai,XGBoost,3,91,calibrated,0.1613386067153708,2.6432209026203104,-0.3411919158445403,0.6384474402171655,-0.0364878251465823
Erhai,MLP,3,91,calibrated,0.1192505708476067,2.1067218837767694,0.0086817511598353,0.6887225019288572,-0.2108685325537467
Erhai,PLSR,5,91,calibrated,0.0951806787497911,1.7524876361583004,0.24740298372619,0.7421867870965944,0.016579109437086
Erhai,XGBoost,5,91,calibrated,0.1020474791356939,1.8119939497247184,0.1931069542515177,0.5698836060961502,-0.1386197631391743
Erhai,MLP,5,91,calibrated,0.1047173786159629,1.9169866404321327,0.1719959662034736,0.7319219167391212,0.0022934155283222
Erhai,PLSR,10,91,calibrated,0.0991193411110444,1.8830183903987856,0.2605759441370985,0.6996336996336996,0.0754290610218241
Erhai,XGBoost,10,91,calibrated,0.1118293782379511,2.0382949476443324,0.1657598754562552,0.6282051282051282,-0.0715926430735225
Erhai,MLP,10,91,calibrated,0.0934891686761999,1.777480066432178,0.3025766724541779,0.7454212454212454,0.1977396026462892
Erhai,PLSR,0,92,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,92,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,92,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,92,calibrated,0.5983701574835736,17.162941934907625,-0.0837429453493012,0.7958553290281805,-2.366025231287997
Erhai,XGBoost,1,92,calibrated,0.6531185598018557,20.365196665807403,-0.1829009548989875,0.6291672081982445,-4.437009849469874
Erhai,MLP,1,92,calibrated,0.6051418741651005,19.08391378720154,-0.0960075945251985,0.6431973280209959,-13.793174542692308
Erhai,PLSR,3,92,calibrated,0.0890333417573968,1.6096833160648962,0.3418092205613077,0.7302872945901948,0.0339951863440682
Erhai,XGBoost,3,92,calibrated,0.1090645542685552,1.8257780488324908,0.1937258437639598,0.55531785489449,-0.0552360467869876
Erhai,MLP,3,92,calibrated,0.1521090139107125,2.3643772198611224,-0.124485993521331,0.624388760346419,-0.1914588161461599
Erhai,PLSR,5,92,calibrated,0.6057349962914659,57.14836820133037,-3.2695832880825577,0.4901026392961876,-1078.7786439527613
Erhai,XGBoost,5,92,calibrated,0.7205491912920652,109.0592714654818,-4.078862532500757,0.440615835777126,-5098.876141458694
Erhai,MLP,5,92,calibrated,0.563556470379049,39.91101319223095,-2.972283763569094,0.5095307917888563,-423.2222520468693
Erhai,PLSR,10,92,calibrated,0.1012164893850353,1.9232540580882416,0.4008564672172023,0.6798962069748972,0.1036442243416393
Erhai,XGBoost,10,92,calibrated,0.1139613295306595,2.0640883956894167,0.3254143347981247,0.6411235000661356,0.0273098938077528
Erhai,MLP,10,92,calibrated,0.1033488110109928,1.8973661826849968,0.388234348098605,0.80415204722581,0.248799039442677
Erhai,PLSR,0,93,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,93,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,93,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,93,calibrated,0.088840199075713,1.5809748459995905,0.5120811294507881,0.7475865681700911,0.0649422759781832
Erhai,XGBoost,1,93,calibrated,0.1096800381987401,1.8646290348187455,0.3976267526193588,0.5286394689177967,-0.0761923915726781
Erhai,MLP,1,93,calibrated,0.1538058732757816,2.2901333904868686,0.1552834731873805,0.5989187847271752,-0.1233837514513895
Erhai,PLSR,3,93,calibrated,0.0989739042834109,1.717650836294205,0.2604480847027127,0.7619193242993747,0.0817459961803975
Erhai,XGBoost,3,93,calibrated,0.1326839792979094,2.0784131468134444,0.0085599915390963,0.5363691994165273,0.0096538497561368
Erhai,MLP,3,93,calibrated,0.1457931738722424,2.248734643099434,-0.0893944040776262,0.5913814249977096,-0.0956228875147668
Erhai,PLSR,5,93,calibrated,0.1226937223973905,2.2040298849969995,0.1682222740659828,0.7409036783019103,-0.0557436952208434
Erhai,XGBoost,5,93,calibrated,0.1158138168870817,1.988863292151133,0.2148632234298092,0.5497204678939706,-0.080885407428566
Erhai,MLP,5,93,calibrated,0.1114922430216287,1.925001530393977,0.2441604728656638,0.7738979044509315,0.1501012968819549
Erhai,PLSR,10,93,calibrated,0.0983081698535134,1.8185152145989103,0.3650049875816115,0.7849183422238261,0.0681939406925157
Erhai,XGBoost,10,93,calibrated,0.1054823366741477,1.8789435229570923,0.3186654036716213,0.6631048772112603,-0.02751490381296
Erhai,MLP,10,93,calibrated,0.0965327768646305,1.7398636095591702,0.3764726568508733,0.7907189834149007,0.2426224278967341
Erhai,PLSR,0,94,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,94,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,94,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,94,calibrated,0.0925926150197952,1.6444846768470247,0.3923416026291963,0.7448835175620379,0.050698332800229
Erhai,XGBoost,1,94,calibrated,0.136788129371686,2.3319009288515624,0.1022993296478784,0.5296692024827693,-0.1223165265533843
Erhai,MLP,1,94,calibrated,0.1837511968972857,3.650968254653242,-0.2059055877753153,0.5972454676840946,-0.6455380999468796
Erhai,PLSR,3,94,calibrated,0.0854735832952187,1.569543234989789,0.3762687514385962,0.7632946299389042,0.0759966599308268
Erhai,XGBoost,3,94,calibrated,0.1002026907509568,1.7435774136517372,0.2687852091025274,0.540800739810567,-0.0430637958684081
Erhai,MLP,3,94,calibrated,0.1290007068400336,2.0496524672490506,0.0586358303430398,0.6346271467740279,-0.028435270439415
Erhai,PLSR,5,94,calibrated,0.0986221379929692,1.7636035407929844,0.2623459903708816,0.7268561075385748,-0.0582449154564028
Erhai,XGBoost,5,94,calibrated,0.1005044259292414,1.6988576827700206,0.2482672335021234,0.5167736108830372,-0.1339533580963041
Erhai,MLP,5,94,calibrated,0.1325417921112307,2.150007372530057,0.008640617138165,0.6377635304228756,-0.1395128543820669
Erhai,PLSR,10,94,calibrated,0.1004799068720086,1.8685647651989168,0.2387301742212652,0.7505343861329481,0.0327926676450532
Erhai,XGBoost,10,94,calibrated,0.1051118064149812,1.9235564684362845,0.2036373370865079,0.6674809471467146,-0.0864873643438635
Erhai,MLP,10,94,calibrated,0.0955734055518506,1.714705884723598,0.275903487271849,0.768854997674029,0.1817490031679889
Erhai,PLSR,0,95,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,95,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,95,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,95,calibrated,0.1858447996561681,2.5563583794502027,-0.392035305754402,0.7720427403381896,0.0830991865345445
Erhai,XGBoost,1,95,calibrated,0.169363711820812,2.4004525270278627,-0.2685868425635244,0.5474321064785462,0.001311227769515
Erhai,MLP,1,95,calibrated,0.358816087251393,3.69806061066954,-1.6876439356635344,0.6395932605435919,0.0648132672519259
Erhai,PLSR,3,95,calibrated,0.103032865762238,1.815642574920822,0.199505978281901,0.733343529344705,0.0333333270145753
Erhai,XGBoost,3,95,calibrated,0.109352629940694,1.871788233120516,0.150405791510483,0.5212408373817021,-0.0888815730957823
Erhai,MLP,3,95,calibrated,0.1433697071622107,2.445401633995099,-0.1138833176762286,0.603300740540299,-0.2521758516875827
Erhai,PLSR,5,95,calibrated,0.1568121301042404,2.4197146568216903,-0.1739167469405753,0.8034094067286672,0.24914483950687
Erhai,XGBoost,5,95,calibrated,0.1631030845879903,2.539183018182962,-0.2210116773318435,0.5724498236855186,0.0633463732238289
Erhai,MLP,5,95,calibrated,0.1559377441394458,2.443875820033387,-0.1673709761432392,0.5907799493238637,0.2068651371597279
Erhai,PLSR,10,95,calibrated,0.1314573594136079,2.252589493311174,-0.0460919159513075,0.6353228588750611,0.1879683002994958
Erhai,XGBoost,10,95,calibrated,0.1530645413987358,2.747142762442565,-0.2180343373001958,0.6750114564982028,-0.1162291870387859
Erhai,MLP,10,95,calibrated,0.0970398579150878,1.6016597747329655,0.227790562037156,0.710425897454237,0.3561396151757765
Erhai,PLSR,0,96,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,96,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,96,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,96,calibrated,0.0892419654115536,1.585606053723145,0.4306447591764357,0.7425666170408496,0.0593403047689298
Erhai,XGBoost,1,96,calibrated,0.1019354307512889,1.7401079700604452,0.3496616681807282,0.5317286696127145,-0.0622009213226621
Erhai,MLP,1,96,calibrated,0.1466121212155928,2.761427539016202,0.0646286695139325,0.5978890511622026,-0.4129832274458593
Erhai,PLSR,3,96,calibrated,0.0940235865151231,1.6760833719086836,0.4122323806002088,0.7332874954550839,0.0472595190642199
Erhai,XGBoost,3,96,calibrated,0.1034736471067855,1.7989980204055964,0.3531574268331317,0.5013370019979433,-0.082572165629521
Erhai,MLP,3,96,calibrated,0.1582117062839688,3.044290092519918,0.0109746139478254,0.566735428348178,-0.4815502601214099
Erhai,PLSR,5,96,calibrated,0.1204827614487797,2.0759588542163416,0.1811708869630905,0.7696819755541121,0.1145200268647524
Erhai,XGBoost,5,96,calibrated,0.1274419855334522,2.1279667610071247,0.1338743713189427,0.4602694547788463,0.0135459629468459
Erhai,MLP,5,96,calibrated,0.1497041378598009,2.325068850265045,-0.0174244262143315,0.2159288800197057,0.145199433483339
Erhai,PLSR,10,96,calibrated,0.12456333836451,2.027248533760877,-0.0285631018256715,0.6609677988777065,0.1262134215351961
Erhai,XGBoost,10,96,calibrated,0.1603504982212642,2.503894777754128,-0.3240701882286392,0.4768737652872875,-0.37698210009163
Erhai,MLP,10,96,calibrated,0.1262892968986793,2.012568142373012,-0.0428149446577439,0.581590603631423,0.1175639012852542
Erhai,PLSR,0,97,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,97,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,97,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,97,calibrated,0.1903366599819492,3.291297945063977,-0.3137104569124025,0.7690822563388935,-0.0003461914182065
Erhai,XGBoost,1,97,calibrated,0.1921381405847841,3.333373145879842,-0.3261443400211776,0.5794825636883177,-0.175583739823337
Erhai,MLP,1,97,calibrated,0.2836010941593848,6.032893362600269,-0.957424894327616,0.6426824612385096,-1.2415817556563078
Erhai,PLSR,3,97,calibrated,0.0971417761414798,1.7274744649647644,0.351838287244923,0.7555012313149034,0.0534351128918755
Erhai,XGBoost,3,97,calibrated,0.1175315455720491,2.001358387673857,0.2157910885908754,0.5207824021685257,-0.0852229925258609
Erhai,MLP,3,97,calibrated,0.1391118347856083,2.1053885430523582,0.0718003532543985,0.5744193221101783,-0.0215087839869874
Erhai,PLSR,5,97,calibrated,0.0938252568980635,1.72170698396557,0.2930657536401666,0.715857023944044,0.042554954686011
Erhai,XGBoost,5,97,calibrated,0.1074025942782033,1.8737529416214045,0.1907661803404667,0.5380385058324633,-0.0591448870492492
Erhai,MLP,5,97,calibrated,0.0988375016267082,1.7521545324079977,0.2553005804948007,0.7048579403495132,0.1183626475736526
Erhai,PLSR,10,97,calibrated,0.1033398801176013,1.6587596935711315,0.1054260474105854,0.7556098393636598,0.2873957075099334
Erhai,XGBoost,10,97,calibrated,0.1256971229772553,1.983463373635768,-0.0881120634892985,0.6493665164955573,0.1043954846061806
Erhai,MLP,10,97,calibrated,0.1233984897304556,1.9723841293476616,-0.0682136735567857,0.780338888651925,0.3066539540496892
Erhai,PLSR,0,98,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,98,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,98,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,98,calibrated,0.0892419654115536,1.5856060537231451,0.4306447591764358,0.7425666170408496,0.0593403047689302
Erhai,XGBoost,1,98,calibrated,0.1019354307512889,1.7401079700604454,0.3496616681807284,0.5317286696127145,-0.0622009213226621
Erhai,MLP,1,98,calibrated,0.1466121212155928,2.761427539016202,0.0646286695139327,0.5978890511622026,-0.4129832274458591
Erhai,PLSR,3,98,calibrated,0.0923993543185395,1.6542183259433771,0.4073303742182075,0.7506112557076872,0.0597949747502891
Erhai,XGBoost,3,98,calibrated,0.1065909035501465,1.815947059752628,0.3163026898353966,0.5097799570522892,-0.0470774423053317
Erhai,MLP,3,98,calibrated,0.1581675457124624,2.3285522344629026,-0.0145211143635233,0.5730440164706488,-0.0860602387903828
Erhai,PLSR,5,98,calibrated,0.0975646208767184,1.7574810042709013,0.3363521339675004,0.718240158722859,0.0673974558945453
Erhai,XGBoost,5,98,calibrated,0.1340424269342717,2.148397822645049,0.0882251444006348,0.521723198500576,-0.1732837094416806
Erhai,MLP,5,98,calibrated,0.1164623994412351,1.9274448499011632,0.2078068783313317,0.7046746222896044,0.105664122331507
Erhai,PLSR,10,98,calibrated,0.1019266844033622,1.870413889615372,0.3170294370057278,0.7169465983076331,0.1856913795580055
Erhai,XGBoost,10,98,calibrated,0.1104707612313082,1.997409692963668,0.2597789493331277,0.5850381952118505,0.0469627155897244
Erhai,MLP,10,98,calibrated,0.1173569073175376,2.0210402456117555,0.2136376014075169,0.6836641540080027,0.3358694957041158
Erhai,PLSR,0,99,source_only,0.0935843689900606,1.649975507390106,,0.7530527616643241,0.0567194566139794
Erhai,XGBoost,0,99,source_only,0.1271260884150092,2.1641387821512224,,0.546176648770079,-0.104833488537795
Erhai,MLP,0,99,source_only,0.1467786703352379,2.790298396257377,,0.6085358667542468,-0.4341520211700811
Erhai,PLSR,1,99,calibrated,0.1090446511390385,1.88970879791677,0.1578791301367761,0.7495173186044145,0.046271452958607
Erhai,XGBoost,1,99,calibrated,0.1167330912440664,1.984932493456408,0.0985034963230137,0.5424121553493049,-0.0855890434733068
Erhai,MLP,1,99,calibrated,0.1430110461328149,2.6533233342208677,-0.1044336672023363,0.6068992198557127,-0.3627768618159068
Erhai,PLSR,3,99,calibrated,0.166197454344157,2.7730437380689743,-0.413685282969659,0.7606968303975706,-0.0048395845232818
Erhai,XGBoost,3,99,calibrated,0.1669051806383741,2.782243514626501,-0.4197052439266658,0.6314181002817922,-0.1169341558300018
Erhai,MLP,3,99,calibrated,0.170628399540431,3.3684453985953944,-0.4513751601187258,0.6436430392998327,-0.8698976564860481
Erhai,PLSR,5,99,calibrated,0.1055345905560717,1.8564567386533968,0.3250055518057244,0.752199413489736,0.0889464014739999
Erhai,XGBoost,5,99,calibrated,0.1194820427572215,2.0092975612091832,0.2357982894232874,0.5,-0.1518817126953497
Erhai,MLP,5,99,calibrated,0.1048012050003352,1.8333004174538652,0.3296962520680045,0.7258064516129031,0.1453334039506251
Erhai,PLSR,10,99,calibrated,0.0898543672510081,1.461609655828234,0.2691071402687169,0.6885496504189578,0.3154453921292128
Erhai,XGBoost,10,99,calibrated,0.0962628077521078,1.5481786222977103,0.2169796474568525,0.6647328554155525,0.1988968765587079
Erhai,MLP,10,99,calibrated,0.0873742558830108,1.408443129990259,0.2892808451639596,0.7700763717767677,0.3825638603538311
Lake Łebsko,PLSR,0,0,source_only,0.7141330633669503,35.93198433063889,,0.3934727070567948,0.1476155703992747
Lake Łebsko,XGBoost,0,0,source_only,0.2828143988912751,21.078443747043607,,0.8111478359828801,0.564960657663558
Lake Łebsko,MLP,0,0,source_only,0.2539261572366427,19.27244225870342,,0.4547121684533324,0.1860393129350607
Lake Łebsko,PLSR,1,0,calibrated,0.2727672467789138,39.00298924275969,-0.8519089999386664,0.4425171800133788,-3.131368361479826
Lake Łebsko,XGBoost,1,0,calibrated,0.0897002074154784,8.50325996866534,0.3909949387260132,0.8071803803161087,0.5482212782072367
Lake Łebsko,MLP,1,0,calibrated,0.1560070803156909,13.219937405373932,-0.0591848084025846,0.4320290791197163,0.0457104506844624
Lake Łebsko,PLSR,3,0,calibrated,0.1338219263355359,14.418445162090652,0.0781451396688682,0.3655622641350861,-0.8089806964233448
Lake Łebsko,XGBoost,3,0,calibrated,0.0841614336386307,8.328784452241042,0.4202397753666784,0.7734942785607617,0.47373830752402
Lake Łebsko,MLP,3,0,calibrated,0.1263159639026289,12.187725154965268,0.129851221195659,0.3919201901879528,-0.2956535847974972
Lake Łebsko,PLSR,5,0,calibrated,0.1372935618988678,13.16443391848204,0.0530830860739076,0.214416655767097,-0.0272022886082783
Lake Łebsko,XGBoost,5,0,calibrated,0.0944346646567853,8.402146464473256,0.348681883231307,0.8442274024789974,0.589042921495019
Lake Łebsko,MLP,5,0,calibrated,0.0969822025196064,8.524144137121912,0.3311114561690013,0.8002444987319006,0.5558926395826816
Lake Łebsko,PLSR,10,0,calibrated,0.1322860867816937,14.086804877689447,0.0785752891931434,0.4264332279620654,-0.0131865682128375
Lake Łebsko,XGBoost,10,0,calibrated,0.0934946566513295,9.267037675119829,0.3487728621749888,0.7077097147502888,0.4794337222711412
Lake Łebsko,MLP,10,0,calibrated,0.0979560723056607,9.655942761748534,0.3176973468404844,0.7658853736643189,0.4921283973469853
Lake Łebsko,PLSR,0,1,source_only,0.7141330633669503,35.93198433063889,,0.3934727070567948,0.1476155703992747
Lake Łebsko,XGBoost,0,1,source_only,0.2828143988912751,21.078443747043607,,0.8111478359828801,0.564960657663558
Lake Łebsko,MLP,0,1,source_only,0.2539261572366427,19.27244225870342,,0.4547121684533324,0.1860393129350607
Lake Łebsko,PLSR,1,1,calibrated,0.1579722200562726,18.94011846718469,0.0624814194769639,0.3553852648967974,-1.1825041650754264
Lake Łebsko,XGBoost,1,1,calibrated,0.2314199164643615,32.00893234203708,-0.3734089902151046,0.7958855024306258,-0.179012122460632
Lake Łebsko,MLP,1,1,calibrated,0.1887253905657118,23.246207807304,-0.1200295747169009,0.4074223808692002,-0.9044073653471156
Lake Łebsko,PLSR,3,1,calibrated,0.1826462669975384,15.642766144889858,-0.2408219572501595,0.3286119005095719,-0.015350907183103
Lake Łebsko,XGBoost,3,1,calibrated,0.0802992497318983,8.016538384799299,0.4544806154049568,0.806010598551214,0.545948042051185
Lake Łebsko,MLP,3,1,calibrated,0.1819383792698019,22.726746128703837,-0.236012865872648,0.4655745816814776,-0.692317577219612
Lake Łebsko,PLSR,5,1,calibrated,0.1350098626885447,13.175450028564898,0.1407477656323032,0.2842314183626534,-0.1629830042855937
Lake Łebsko,XGBoost,5,1,calibrated,0.0792255410914685,7.173911485069738,0.4957796016044061,0.86612731889887,0.6937752719311476
Lake Łebsko,MLP,5,1,calibrated,0.0932806084077098,8.005754576726806,0.4063280099898514,0.8236910491325875,0.6505620499299021
Lake Łebsko,PLSR,10,1,calibrated,0.1418838668092628,14.427472213343531,0.1229711363891894,0.5810276679841898,0.2808016298056192
Lake Łebsko,XGBoost,10,1,calibrated,0.0785844995612892,7.703689744370835,0.5142444323635024,0.7594579333709771,0.6118817982250004
Lake Łebsko,MLP,10,1,calibrated,0.0895783501604264,8.39300728164878,0.4462879843547541,0.7334839073969509,0.5948270869788862
Lake Łebsko,PLSR,0,2,source_only,0.7141330633669503,35.93198433063889,,0.3934727070567948,0.1476155703992747
Lake Łebsko,XGBoost,0,2,source_only,0.2828143988912751,21.078443747043607,,0.8111478359828801,0.564960657663558
Lake Łebsko,MLP,0,2,source_only,0.2539261572366427,19.27244225870342,,0.4547121684533324,0.1860393129350607
Lake Łebsko,PLSR,1,2,calibrated,0.1597133408402669,14.564232981605317,0.3243597544964156,0.3465107179867752,-0.2700755750061083
Lake Łebsko,XGBoost,1,2,calibrated,0.1414559642866633,17.280370163456084,0.401594489802076,0.8124244307629398,0.2087178318217395
Lake Łebsko,MLP,1,2,calibrated,0.3927933243720255,66.38085412411473,-0.6616455886189918,0.5361033110645219,-4.619656666168644
Lake Łebsko,PLSR,3,2,calibrated,0.1316333946844359,13.26689403682114,0.1477872469640316,0.509117853849333,-0.2305191844237681
Lake Łebsko,XGBoost,3,2,calibrated,0.0896086227414768,8.313585468160694,0.4198613962202536,0.8580582609406474,0.6525168154320686
Lake Łebsko,MLP,3,2,calibrated,0.128118106129314,11.94800788756881,0.1705457081954946,0.4031543121478745,-0.0190637043277139
Lake Łebsko,PLSR,5,2,calibrated,0.1568071057333291,14.35779282926803,-0.0083924433800591,0.4043983650080291,-0.1775596255238392
Lake Łebsko,XGBoost,5,2,calibrated,0.151151986305363,13.851872237504423,0.0279743992272032,0.2278558763564877,-0.3096902106997845
Lake Łebsko,MLP,5,2,calibrated,0.1802525748621089,15.74403644246544,-0.1591651541106658,0.0586438716627957,-0.7859717581403625
Lake Łebsko,PLSR,10,2,calibrated,0.1801224029538073,30.83851181351022,-0.2840434431503083,0.545043794679991,-14.897865820895538
Lake Łebsko,XGBoost,10,2,calibrated,0.1073065615452791,10.96788921899,0.2350407850965742,0.2592488101120371,-0.1590773035690342
