lake,learner,k,variant,mae_log_median,rer_log_median,spearman_median,source_spearman_median,delta_spearman_median,delta_spearman_mean,delta_r2_log_median,delta_r2_log_mean
Lake Geneva,XGBoost,10,full_minus_repr0,0.18894579455827631,0.27082650259713825,0.7333333333333332,0.4024465059906087,0.2978737164032317,0.3178902550207774,0.3441630410320577,0.29588701624676406
Lake Geneva,XGBoost,10,full_minus_repr1,0.21288888052163402,0.18388967622852587,0.43030303030303024,0.4024465059906087,0.05765877976863317,0.045467854997072725,0.18509838705808934,0.05787626973221093
Lake Geneva,XGBoost,10,intercept_only,0.26315490433179567,-0.0031246351842289305,0.4024465059906087,0.4024465059906087,0.0,0.0,2.046361247121098e-09,1.986548544552491e-09
Lake Geneva,XGBoost,10,repr_only,0.21250447244570284,0.2015807305184445,0.5918131103426255,0.4024465059906087,0.20333471773751366,0.208263496928593,0.16403462107793743,0.07839146703262555
Lake Geneva,XGBoost,10,source_only,0.3470467040184407,-0.3404459979614297,0.4024465059906087,0.4024465059906087,0.0,0.0,0.0,0.0
Lake Hume,MLP,5,affine_only,0.1323317972149538,0.47477786619596984,0.8323655310044091,0.8323655310044091,0.0,0.0,0.0047433841926761144,0.0027038516458219117
Lake Hume,MLP,5,full,0.16147766598121727,0.371610285223297,0.8059291047643204,0.8323655310044091,-0.014671047989965547,-0.1232396667200249,-0.10951406941044112,-0.4621880667089092
Lake Hume,MLP,5,full_minus_affine,0.16168405910760542,0.3745158547139712,0.8048901671376831,0.8323655310044091,-0.016963399238397847,-0.12581152880690055,-0.1096554766132335,-0.46787280090445804
Lake Hume,MLP,5,full_minus_repr0,0.1323317972149538,0.47477786619596984,0.8323655310044091,0.8323655310044091,0.0,0.0,0.0047433841926761144,0.0027038516458219117
Lake Hume,MLP,5,intercept_only,0.13269539991193977,0.47003049533288466,0.8323655310044091,0.8323655310044091,0.0,0.0,0.0,-5.551115123125783e-18
Lake Hume,MLP,5,repr_only,0.16168405910760542,0.3745158547139712,0.8048901671376831,0.8323655310044091,-0.016963399238397847,-0.12581152880690055,-0.1096554766132335,-0.46787280090445804
Lake Hume,MLP,5,source_only,0.13025666748147893,0.48199228378948555,0.8323655310044091,0.8323655310044091,0.0,0.0,0.0,0.0
Lake Hume,MLP,10,affine_only,0.12770283091788825,0.4659237045841639,0.8253988524618112,0.8253988524618112,0.0,0.0,0.008361195229436735,0.005480909697063794
Lake Hume,MLP,10,full,0.12321591146600003,0.4664206545184566,0.8390195900566733,0.8253988524618112,0.02106170726654305,0.002754359168467725,0.03683460850043552,-0.0211337817472449
Lake Hume,MLP,10,full_minus_affine,0.12368051001916903,0.46539606644859716,0.8404976046016939,0.8253988524618112,0.02093853938779139,0.00255227491665732,0.03452754859727297,-0.02620613883968722
Lake Hume,MLP,10,full_minus_repr0,0.11690275083385435,0.4987481282910561,0.8426952707084936,0.8253988524618112,0.022419315782626237,0.017853359198698824,0.05347345950260096,0.03459224719737862
Lake Hume,MLP,10,full_minus_repr1,0.13588518678037265,0.41600092013515355,0.8120958717566833,0.8253988524618112,-0.011577082810624084,-0.02671642087745718,-0.015650177036050483,-0.10543662603612539
Lake Hume,MLP,10,intercept_only,0.13073224915099266,0.4581260796561778,0.8253988524618112,0.8253988524618112,0.0,0.0,0.0,1.1102230246251566e-18
Lake Hume,MLP,10,repr_only,0.12368051001916903,0.46539606644859716,0.8404976046016939,0.8253988524618112,0.02093853938779139,0.00255227491665732,0.03452754859727297,-0.02620613883968722
Lake Hume,MLP,10,source_only,0.13009467971617358,0.4545847862562842,0.8253988524618112,0.8253988524618112,0.0,0.0,0.0,0.0
Lake Hume,PLSR,5,affine_only,0.19888830620430686,0.18507013279951184,0.6728807761709654,0.6728807761709654,0.0,0.0,0.005284244254453285,0.0112530510053244
Lake Hume,PLSR,5,full,0.18674958372368156,0.26603763277996484,0.5467812443052549,0.6728807761709654,-0.11171391750692525,-0.26982648585372787,0.12128399273506535,-0.4555963478291322
Lake Hume,PLSR,5,full_minus_affine,0.18679376624351618,0.2655006533191581,0.5432456272752326,0.6728807761709654,-0.11323349765460028,-0.27053097354327577,0.1201561969714609,-0.45661944182728653
Lake Hume,PLSR,5,full_minus_repr0,0.19888830620430686,0.18507013279951184,0.6728807761709654,0.6728807761709654,0.0,0.0,0.005284244254453285,0.0112530510053244
Lake Hume,PLSR,5,intercept_only,0.20007265736407298,0.1824704500244782,0.6728807761709654,0.6728807761709654,0.0,0.0,0.0,-1.1102230246251566e-18
Lake Hume,PLSR,5,repr_only,0.18679376624351618,0.2655006533191581,0.5432456272752326,0.6728807761709654,-0.11323349765460028,-0.27053097354327577,0.1201561969714609,-0.45661944182728653
Lake Hume,PLSR,5,source_only,0.20461625803389333,0.1508441662758846,0.6728807761709654,0.6728807761709654,0.0,0.0,0.0,0.0
Lake Hume,PLSR,10,affine_only,0.18727756923105157,0.1926983005335687,0.6805025301032179,0.6805025301032179,0.0,0.0,0.031201625752929174,0.02826788185301885
Lake Hume,PLSR,10,full,0.16468644168409424,0.30473418051602763,0.7939636933464048,0.6805025301032179,0.10187238545182342,0.05234704674058456,0.18019009098984085,-0.03326866013221666
Lake Hume,PLSR,10,full_minus_affine,0.16470391615034435,0.30469522073678246,0.7929782289163994,0.6805025301032179,0.1006405549143165,0.052053862270821885,0.1801924562685469,-0.033571612107525975
Lake Hume,PLSR,10,full_minus_repr0,0.17134781156682388,0.269588742972222,0.70796896706485,0.6805025301032179,0.05567531074554399,0.021294550811602177,0.1848812307529037,0.15947266772670937
Lake Hume,PLSR,10,full_minus_repr1,0.16074879934252678,0.3051690688468508,0.5567185211853654,0.6805025301032179,-0.12316788155514963,-0.14127687956834237,0.18770164233585934,0.12886144740233685
Lake Hume,PLSR,10,intercept_only,0.19144533361675203,0.1794511981077997,0.6805025301032179,0.6805025301032179,0.0,0.0,0.0,0.0
Lake Hume,PLSR,10,repr_only,0.16470391615034435,0.30469522073678246,0.7929782289163994,0.6805025301032179,0.1006405549143165,0.052053862270821885,0.1801924562685469,-0.033571612107525975
Lake Hume,PLSR,10,source_only,0.20407092191638115,0.10905378160925987,0.6805025301032179,0.6805025301032179,0.0,0.0,0.0,0.0
Lake Hume,XGBoost,5,affine_only,0.163039606143766,0.35283144092894847,0.6246179779530072,0.6246179779530072,0.0,0.0,0.00018501973926743354,-0.005909457786841103
Lake Hume,XGBoost,5,full,0.19135607481623768,0.217481992600079,0.5316881307363837,0.6246179779530072,-0.055625539686168735,-0.2742283348599186,-0.23242309996068278,-1.3119688078915634
Lake Hume,XGBoost,5,full_minus_affine,0.19436361940207764,0.21264188191919736,0.5277353362350362,0.6246179779530072,-0.05791752305124681,-0.27434590892745914,-0.23244199936986354,-1.357103568322886
Lake Hume,XGBoost,5,full_minus_repr0,0.163039606143766,0.35283144092894847,0.6246179779530072,0.6246179779530072,0.0,0.0,0.00018501973926743354,-0.005909457786841103
Lake Hume,XGBoost,5,intercept_only,0.16550081542379927,0.34556440818621215,0.6246179779530072,0.6246179779530072,0.0,0.0,5.551115123125783e-17,-3.873933940301555e-10
Lake Hume,XGBoost,5,repr_only,0.19436361940207764,0.21264188191919736,0.5277353362350362,0.6246179779530072,-0.05791752305124681,-0.27434590892745914,-0.23244199936986354,-1.357103568322886
Lake Hume,XGBoost,5,source_only,0.14559646798488746,0.4234619214909448,0.6246179779530072,0.6246179779530072,0.0,0.0,0.0,0.0
Lake Hume,XGBoost,10,affine_only,0.15844476605017438,0.3404803717377962,0.6338608279287015,0.6338608279287015,0.0,0.0,-0.006341275184060413,-0.013576599460904065
Lake Hume,XGBoost,10,full,0.14516883175679823,0.3689485899178766,0.6457691882952346,0.6338608279287015,0.050994734077992154,-0.0002871011617413599,0.0884226811614241,-0.050841449887037
Lake Hume,XGBoost,10,full_minus_affine,0.1492861682749825,0.3691188233015002,0.6461786325288044,0.6338608279287015,0.046680611937206185,-0.009417045250183003,0.07966149159815356,-0.07469650157857803
Lake Hume,XGBoost,10,full_minus_repr0,0.13244833502115647,0.44179017884615995,0.6967606900984441,0.6338608279287015,0.0688635927978527,0.06578614257712292,0.12630678883287988,0.11026573603229547
Lake Hume,XGBoost,10,full_minus_repr1,0.17151067797480102,0.2699634202993456,0.5644783883191036,0.6338608279287015,-0.009607686367593904,-0.1110748269470956,-0.0265727280983985,-0.2635255625451165
Lake Hume,XGBoost,10,intercept_only,0.1567920625778203,0.34060316836643567,0.6338608279287015,0.6338608279287015,0.0,0.0,0.0,-1.1819720202588258e-10
Lake Hume,XGBoost,10,repr_only,0.1492861682749825,0.3691188233015002,0.6461786325288044,0.6338608279287015,0.046680611937206185,-0.009417045250183003,0.07966149159815356,-0.07469650157857803
Lake Hume,XGBoost,10,source_only,0.14356301342873734,0.4015988094747831,0.6338608279287015,0.6338608279287015,0.0,0.0,0.0,0.0
Lake Jasień Południowy,MLP,5,affine_only,0.12107489250790895,0.3908885682995178,0.761029411764706,0.761029411764706,0.0,0.0,0.004072000139782872,0.002851808287927179
Lake Jasień Południowy,MLP,5,full,0.12619533921299636,0.3655410140523472,0.6973039215686275,0.761029411764706,-0.045343137254901966,-0.057818627450980396,-0.03960599816345112,-0.07208850752351087
Lake Jasień Południowy,MLP,5,full_minus_affine,0.12597962137495788,0.36357999895870075,0.6960784313725491,0.761029411764706,-0.04779411764705882,-0.06039215686274511,-0.04071529595313511,-0.07477406777469506
Lake Jasień Południowy,MLP,5,full_minus_repr0,0.12107489250790895,0.3908885682995178,0.761029411764706,0.761029411764706,0.0,0.0,0.004072000139782872,0.002851808287927179
Lake Jasień Południowy,MLP,5,intercept_only,0.1216892180374274,0.39012079190043925,0.761029411764706,0.761029411764706,0.0,0.0,0.0,-1.3322676295501878e-17
Lake Jasień Południowy,MLP,5,repr_only,0.12597962137495788,0.36357999895870075,0.6960784313725491,0.761029411764706,-0.04779411764705882,-0.06039215686274511,-0.04071529595313511,-0.07477406777469506
Lake Jasień Południowy,MLP,5,source_only,0.12009872263064465,0.41657761614238026,0.761029411764706,0.761029411764706,0.0,0.0,0.0,0.0
Lake Jasień Południowy,MLP,10,affine_only,0.1191943299699387,0.39493291926823243,0.7727272727272728,0.7727272727272728,0.0,0.0,0.0059308520126545305,0.004584390181988845
Lake Jasień Południowy,MLP,10,full,0.12354833154223065,0.36923160382215914,0.7272727272727274,0.7727272727272728,-0.0174825174825175,-0.06034965034965035,-0.005846853761052262,-0.06596016998152651
Lake Jasień Południowy,MLP,10,full_minus_affine,0.1237534783321449,0.3717315633664058,0.7272727272727274,0.7727272727272728,-0.0174825174825175,-0.06,-0.0037479014625469986,-0.06485618501568184
Lake Jasień Południowy,MLP,10,full_minus_repr0,0.12090553263195751,0.3877808375469955,0.7762237762237763,0.7727272727272728,0.0,-0.004475524475524472,0.0006105729847364905,-0.010267086864411377
Lake Jasień Południowy,MLP,10,full_minus_repr1,0.12506223931733976,0.36401229861214646,0.7097902097902098,0.7727272727272728,-0.02447552447552448,-0.06454545454545454,0.0016705047414725116,-0.07680169281716515
Lake Jasień Południowy,MLP,10,intercept_only,0.11980675876552116,0.3896964127085767,0.7727272727272728,0.7727272727272728,0.0,0.0,0.0,1.2212453270876722e-17
Lake Jasień Południowy,MLP,10,repr_only,0.1237534783321449,0.3717315633664058,0.7272727272727274,0.7727272727272728,-0.0174825174825175,-0.06,-0.0037479014625469986,-0.06485618501568184
Lake Jasień Południowy,MLP,10,source_only,0.11652473941862221,0.39679453757582067,0.7727272727272728,0.7727272727272728,0.0,0.0,0.0,0.0
Lake Jasień Południowy,PLSR,5,affine_only,0.17805770389576653,0.10035849957540924,0.553921568627451,0.553921568627451,0.0,0.0,0.0017172864881363492,0.0016855676315618562
Lake Jasień Południowy,PLSR,5,full,0.19071457050557156,0.05524365282722075,0.3026960784313726,0.553921568627451,-0.19607843137254907,-0.26960784313725494,-0.14440082784762853,-0.2268455617012978
Lake Jasień Południowy,PLSR,5,full_minus_affine,0.19087277448824258,0.05461780323249191,0.2977941176470589,0.553921568627451,-0.1985294117647059,-0.2704166666666667,-0.14503757083502328,-0.22825677247024614
Lake Jasień Południowy,PLSR,5,full_minus_repr0,0.17805770389576653,0.10035849957540924,0.553921568627451,0.553921568627451,0.0,0.0,0.0017172864881363492,0.0016855676315618562
Lake Jasień Południowy,PLSR,5,intercept_only,0.17811485503298125,0.09963400589135006,0.553921568627451,0.553921568627451,0.0,0.0,0.0,1.1102230246251566e-18
Lake Jasień Południowy,PLSR,5,repr_only,0.19087277448824258,0.05461780323249191,0.2977941176470589,0.553921568627451,-0.1985294117647059,-0.2704166666666667,-0.14503757083502328,-0.22825677247024614
Lake Jasień Południowy,PLSR,5,source_only,0.2839927795088062,-0.39112921607052886,0.553921568627451,0.553921568627451,0.0,0.0,0.0,0.0
Lake Jasień Południowy,PLSR,10,affine_only,0.17708339070670603,0.10496533701644409,0.5909090909090909,0.5909090909090909,0.0,0.0,0.004086111541686366,0.003721935138481873
Lake Jasień Południowy,PLSR,10,full,0.14284356933304662,0.28900048053165944,0.7272727272727274,0.5909090909090909,0.12237762237762237,0.10734265734265737,0.2923028547922217,0.22580809437424837
Lake Jasień Południowy,PLSR,10,full_minus_affine,0.14290036210082943,0.28888486764937615,0.7272727272727274,0.5909090909090909,0.12587412587412591,0.10650349650349654,0.2918380372169754,0.22555772883173208
Lake Jasień Południowy,PLSR,10,full_minus_repr0,0.147135244198295,0.2661425039454658,0.7412587412587414,0.5909090909090909,0.12587412587412594,0.1676923076923077,0.2060226413801276,0.21177473282276993
Lake Jasień Południowy,PLSR,10,full_minus_repr1,0.19020362574142174,0.07433988224689164,0.3846153846153847,0.5909090909090909,-0.09790209790209792,-0.1956643356643357,-0.060989338826508144,-0.24316787395897768
Lake Jasień Południowy,PLSR,10,intercept_only,0.17770652520254224,0.1031881197593125,0.5909090909090909,0.5909090909090909,0.0,0.0,0.0,2.220446049250313e-18
Lake Jasień Południowy,PLSR,10,repr_only,0.14290036210082943,0.28888486764937615,0.7272727272727274,0.5909090909090909,0.12587412587412591,0.10650349650349654,0.2918380372169754,0.22555772883173208
Lake Jasień Południowy,PLSR,10,source_only,0.27956050651500164,-0.41128325547738764,0.5909090909090909,0.5909090909090909,0.0,0.0,0.0,0.0
Lake Jasień Południowy,XGBoost,5,affine_only,0.1290937239189754,0.36210516390823755,0.7389705882352943,0.7389705882352943,0.0,0.0,0.0027013742468589563,0.0004503825109546944
Lake Jasień Południowy,XGBoost,5,full,0.13719056163417334,0.33228825745697405,0.7561274509803922,0.7389705882352943,-0.003676470588235281,-0.04257352941176471,-0.06683936234185761,-0.09957621278294364
Lake Jasień Południowy,XGBoost,5,full_minus_affine,0.13787072885796253,0.32560772518542846,0.752450980392157,0.7389705882352943,-0.004901960784313708,-0.045735294117647075,-0.07190489295260727,-0.10658013307011764
Lake Jasień Południowy,XGBoost,5,full_minus_repr0,0.1290937239189754,0.36210516390823755,0.7389705882352943,0.7389705882352943,0.0,0.0,0.0027013742468589563,0.0004503825109546944
Lake Jasień Południowy,XGBoost,5,intercept_only,0.12974792868336354,0.3580966357205414,0.7389705882352943,0.7389705882352943,0.0,0.0,0.0,-1.4991712982137528e-10
Lake Jasień Południowy,XGBoost,5,repr_only,0.13787072885796253,0.32560772518542846,0.752450980392157,0.7389705882352943,-0.004901960784313708,-0.045735294117647075,-0.07190489295260727,-0.10658013307011764
Lake Jasień Południowy,XGBoost,5,source_only,0.13110711831717015,0.3560109923725801,0.7389705882352943,0.7389705882352943,0.0,0.0,0.0,0.0
Lake Jasień Południowy,XGBoost,10,affine_only,0.12419379397807759,0.37325361888738245,0.7342657342657343,0.7342657342657343,0.0,0.0,0.0023366440066849292,7.149446878403465e-05
Lake Jasień Południowy,XGBoost,10,full,0.11991481597463274,0.40067200910662315,0.7727272727272728,0.7342657342657343,0.02097902097902099,0.023566433566433568,0.04650345631102526,0.0037362952038918797
Lake Jasień Południowy,XGBoost,10,full_minus_affine,0.12012764424030356,0.4003069267201219,0.7692307692307694,0.7342657342657343,0.02097902097902099,0.02125874125874126,0.04592967025408956,0.0028484972448488944
Lake Jasień Południowy,XGBoost,10,full_minus_repr0,0.11253677188771162,0.4323621513807445,0.7902097902097903,0.7342657342657343,0.05594405594405599,0.061398601398601406,0.09430594148725113,0.08498896716685582
Lake Jasień Południowy,XGBoost,10,full_minus_repr1,0.13545798762884698,0.3326134502317635,0.7447552447552449,0.7342657342657343,0.0,-0.02216783216783217,-0.055868498689465695,-0.09547906446327584
Lake Jasień Południowy,XGBoost,10,intercept_only,0.12517961288235593,0.3666792752029289,0.7342657342657343,0.7342657342657343,0.0,0.0,0.0,-2.076150301677515e-09
Lake Jasień Południowy,XGBoost,10,repr_only,0.12012764424030356,0.4003069267201219,0.7692307692307694,0.7342657342657343,0.02097902097902099,0.02125874125874126,0.04592967025408956,0.0028484972448488944
Lake Jasień Południowy,XGBoost,10,source_only,0.12766795755118748,0.35227390757472155,0.7342657342657343,0.7342657342657343,0.0,0.0,0.0,0.0
Lake Jeleń,MLP,5,affine_only,0.12144799456719468,0.19684162294276641,0.6691197148351478,0.6691197148351478,0.0,0.0,0.0022479431689049756,0.0018589621394997802
Lake Jeleń,MLP,5,full,0.1105850158309211,0.26572561123814553,0.582643689823794,0.6691197148351478,-0.07543796633923683,-0.11422610254356194,0.11611762417796734,0.05250129210939116
Lake Jeleń,MLP,5,full_minus_affine,0.11070712035403249,0.2654351832727313,0.5857104238068558,0.6691197148351478,-0.0748233394620248,-0.11461870311573615,0.11611559672483729,0.05233013727000733
Lake Jeleń,MLP,5,full_minus_repr0,0.12144799456719468,0.19684162294276641,0.6691197148351478,0.6691197148351478,0.0,0.0,0.0022479431689049756,0.0018589621394997802
Lake Jeleń,MLP,5,intercept_only,0.12143284484024924,0.1958164928841395,0.6691197148351478,0.6691197148351478,0.0,0.0,0.0,8.881784197001253e-18
Lake Jeleń,MLP,5,repr_only,0.11070712035403249,0.2654351832727313,0.5857104238068558,0.6691197148351478,-0.0748233394620248,-0.11461870311573615,0.11611559672483729,0.05233013727000733
Lake Jeleń,MLP,5,source_only,0.2408228232210658,-0.6523731271066713,0.6691197148351478,0.6691197148351478,0.0,0.0,0.0,0.0
Lake Jeleń,MLP,10,affine_only,0.11926364399129075,0.17085059675946268,0.663172717302889,0.663172717302889,0.0,0.0,0.004358224987214998,0.004250283473717952
Lake Jeleń,MLP,10,full,0.10410002619126049,0.29114895438183835,0.5849396010625192,0.663172717302889,-0.07692307692307698,-0.09602547482247571,0.12568797225043332,0.08008268661074465
Lake Jeleń,MLP,10,full_minus_affine,0.1040810000204328,0.29089448541752216,0.5849396010625192,0.663172717302889,-0.07523917804930169,-0.09413393078105842,0.1254782794638047,0.07997484131625904
Lake Jeleń,MLP,10,full_minus_repr0,0.11818531336709781,0.18584481795004903,0.5734265734265735,0.663172717302889,-0.07523917804930169,-0.1268251091917527,0.009203592719015274,-0.019881407766964218
Lake Jeleń,MLP,10,full_minus_repr1,0.10340371114811547,0.2933178117190218,0.5949265462465945,0.663172717302889,-0.08924357857088039,-0.09186304313215458,0.12437397729419869,0.08746038796672251
Lake Jeleń,MLP,10,intercept_only,0.11954648316485414,0.1669958437039019,0.663172717302889,0.663172717302889,0.0,0.0,0.0,-2.220446049250313e-18
Lake Jeleń,MLP,10,repr_only,0.1040810000204328,0.29089448541752216,0.5849396010625192,0.663172717302889,-0.07523917804930169,-0.09413393078105842,0.1254782794638047,0.07997484131625904
Lake Jeleń,MLP,10,source_only,0.24527713482515634,-0.7116329831206243,0.663172717302889,0.663172717302889,0.0,0.0,0.0,0.0
Lake Jeleń,PLSR,5,affine_only,0.1348359112475625,0.09107966090748326,0.36959841051865805,0.36959841051865805,0.0,0.0,0.0004598900973328268,0.000359132808435445
Lake Jeleń,PLSR,5,full,0.12129259179380875,0.1836429874728301,0.4201162010788736,0.36959841051865805,0.10239119030600027,-0.014029696196393961,0.1278279736385543,0.045871306768228474
Lake Jeleń,PLSR,5,full_minus_affine,0.12126318598038666,0.18384738458511918,0.4201162010788736,0.36959841051865805,0.10239119030600027,-0.013980646524391087,0.12800992412019702,0.04595160594442109
Lake Jeleń,PLSR,5,full_minus_repr0,0.1348359112475625,0.09107966090748326,0.36959841051865805,0.36959841051865805,0.0,0.0,0.0004598900973328268,0.000359132808435445
Lake Jeleń,PLSR,5,intercept_only,0.13486888688315757,0.09050904377506117,0.36959841051865805,0.36959841051865805,0.0,0.0,0.0,-1.7763568394002505e-17
Lake Jeleń,PLSR,5,repr_only,0.12126318598038666,0.18384738458511918,0.4201162010788736,0.36959841051865805,0.10239119030600027,-0.013980646524391087,0.12800992412019702,0.04595160594442109
Lake Jeleń,PLSR,5,source_only,0.5077320315942646,-2.472132515509209,0.36959841051865805,0.36959841051865805,0.0,0.0,0.0,0.0
Lake Jeleń,PLSR,10,affine_only,0.1329137463551336,0.06318383968899244,0.3636363636363637,0.3636363636363637,0.0,0.0,0.000703121282825403,0.000524441451025569
Lake Jeleń,PLSR,10,full,0.11277291955191054,0.22905230898844342,0.5061303733744553,0.3636363636363637,0.11208423493413547,0.12244596202000096,0.14634472382104707,0.10408635937544018
Lake Jeleń,PLSR,10,full_minus_affine,0.11277652046257372,0.22902176112127864,0.5061303733744553,0.3636363636363637,0.11208423493413547,0.1223058567263333,0.14630548650204722,0.10410062334662257
Lake Jeleń,PLSR,10,full_minus_repr0,0.13287526298030725,0.07329233074806325,0.35201455034001905,0.3636363636363637,0.0,-0.005758716268921208,-0.015338487972514248,-0.06894226798611895
Lake Jeleń,PLSR,10,full_minus_repr1,0.11440631418653743,0.21418303692991364,0.46153846153846156,0.3636363636363637,0.09807370556736841,0.10600699314684377,0.13314679385894773,0.08183176082132655
Lake Jeleń,PLSR,10,intercept_only,0.13299671370406663,0.06261386513838721,0.3636363636363637,0.3636363636363637,0.0,0.0,0.0,-2.220446049250313e-18
Lake Jeleń,PLSR,10,repr_only,0.11277652046257372,0.22902176112127864,0.5061303733744553,0.3636363636363637,0.11208423493413547,0.1223058567263333,0.14630548650204722,0.10410062334662257
Lake Jeleń,PLSR,10,source_only,0.5148288650955416,-2.6100939941491363,0.3636363636363637,0.3636363636363637,0.0,0.0,0.0,0.0
Lake Jeleń,XGBoost,5,affine_only,0.12085898372224582,0.1981459959893142,0.6425507032376544,0.6425507032376544,0.0,0.0,0.015113139645596296,0.01204979867565025
Lake Jeleń,XGBoost,5,full,0.12825484174461452,0.14491994689477936,0.5950924725000537,0.6425507032376544,-0.026372105081719444,-0.054100217909126086,-0.043827808228233844,-0.1217908705352469
Lake Jeleń,XGBoost,5,full_minus_affine,0.12866701520576207,0.142004587979548,0.5950924725000537,0.6425507032376544,-0.023305371098657768,-0.054345451652438974,-0.053854631869589276,-0.12752117079755165
Lake Jeleń,XGBoost,5,full_minus_repr0,0.12085898372224582,0.1981459959893142,0.6425507032376544,0.6425507032376544,0.0,0.0,0.015113139645596296,0.01204979867565025
Lake Jeleń,XGBoost,5,intercept_only,0.12193106632200272,0.18825347353519212,0.6425507032376544,0.6425507032376544,0.0,0.0,0.0,-1.4353619359752657e-09
Lake Jeleń,XGBoost,5,repr_only,0.12866701520576207,0.142004587979548,0.5950924725000537,0.6425507032376544,-0.023305371098657768,-0.054345451652438974,-0.053854631869589276,-0.12752117079755165
Lake Jeleń,XGBoost,5,source_only,0.20668737082355587,-0.3810861058925139,0.6425507032376544,0.6425507032376544,0.0,0.0,0.0,0.0
Lake Jeleń,XGBoost,10,affine_only,0.11689068801472044,0.1911354427484625,0.6223776223776225,0.6223776223776225,0.0,0.0,0.027464189123817873,0.02519739842312375
Lake Jeleń,XGBoost,10,full,0.12489089875227148,0.15306087909391075,0.5721778225611629,0.6223776223776225,-0.028021058733533832,-0.050293975046373986,-0.03285648535188673,-0.07319557412625724
Lake Jeleń,XGBoost,10,full_minus_affine,0.12604106274148852,0.14210306855624597,0.5756804549028547,0.6223776223776225,-0.031493046849284445,-0.05074661732468784,-0.045406958009078846,-0.08623206781904585
Lake Jeleń,XGBoost,10,full_minus_repr0,0.12111665354268597,0.17172929531221295,0.5959681184246509,0.6223776223776225,-0.014010529366766888,-0.038433599066705945,-0.005785887867838457,-0.030587010000659897
Lake Jeleń,XGBoost,10,full_minus_repr1,0.12312559073580018,0.16265196961126047,0.5944055944055945,0.6223776223776225,0.0,-0.029049484296128497,0.007958758948310773,-0.036606498159240435
Lake Jeleń,XGBoost,10,intercept_only,0.11938769340728449,0.1708252456427895,0.6223776223776225,0.6223776223776225,0.0,0.0,0.0,1.2292390760837434e-09
Lake Jeleń,XGBoost,10,repr_only,0.12604106274148852,0.14210306855624597,0.5756804549028547,0.6223776223776225,-0.031493046849284445,-0.05074661732468784,-0.045406958009078846,-0.08623206781904585
Lake Jeleń,XGBoost,10,source_only,0.20644255005825668,-0.4025454574655989,0.6223776223776225,0.6223776223776225,0.0,0.0,0.0,0.0
Lake Kasumigaura,MLP,5,affine_only,0.11640739750198881,0.16140396462813922,0.575663414164332,0.575663414164332,0.0,0.0,0.025824183251786925,0.027780020413954304
Lake Kasumigaura,MLP,5,full,0.1227394824387312,0.12980194278845092,0.5440289257672823,0.575663414164332,-0.030490775960685557,-0.07528828673874298,0.004945116887538625,-0.1904585192364031
Lake Kasumigaura,MLP,5,full_minus_affine,0.12356937269247278,0.12859791822419675,0.5423845721807601,0.575663414164332,-0.03325176256749146,-0.07609290844633661,0.004900115950870809,-0.20409143205852423
Lake Kasumigaura,MLP,5,full_minus_repr0,0.11640739750198881,0.16140396462813922,0.575663414164332,0.575663414164332,0.0,0.0,0.025824183251786925,0.027780020413954304
Lake Kasumigaura,MLP,5,intercept_only,0.11781568684201679,0.14422476569980391,0.575663414164332,0.575663414164332,0.0,0.0,0.0,1.1102230246251566e-18
Lake Kasumigaura,MLP,5,repr_only,0.12356937269247278,0.12859791822419675,0.5423845721807601,0.575663414164332,-0.03325176256749146,-0.07609290844633661,0.004900115950870809,-0.20409143205852423
Lake Kasumigaura,MLP,5,source_only,0.20494143155229075,-0.45640509131653484,0.575663414164332,0.575663414164332,0.0,0.0,0.0,0.0
Lake Kasumigaura,MLP,10,affine_only,0.11540591916810933,0.17630824255464728,0.5744054949170956,0.5744054949170956,0.0,0.0,0.05148546654480962,0.04514885550636854
Lake Kasumigaura,MLP,10,full,0.11756191627415695,0.18159833036635026,0.6262179573816486,0.5744054949170956,0.057503906488938106,0.00642951134655461,0.034054308906056485,-0.029930683089284326
Lake Kasumigaura,MLP,10,full_minus_affine,0.11811873981489303,0.1604038691065339,0.6215846143914091,0.5744054949170956,0.051442689411497766,-0.00047254461164553894,0.011428357159778468,-0.04960835530741422
Lake Kasumigaura,MLP,10,full_minus_repr0,0.11100725787064294,0.21561168248110324,0.6675209952759671,0.5744054949170956,0.09013526123361137,0.06107332977742792,0.10360792493543303,0.04757121981675616
Lake Kasumigaura,MLP,10,full_minus_repr1,0.11825887595409694,0.1492234221999822,0.5518642824219302,0.5744054949170956,-0.021044349557669484,-0.051125872581714873,0.04815715901497969,-0.016115621339881665
Lake Kasumigaura,MLP,10,intercept_only,0.11803435200747456,0.145067970233466,0.5744054949170956,0.5744054949170956,0.0,0.0,0.0,1.1102230246251566e-18
Lake Kasumigaura,MLP,10,repr_only,0.11811873981489303,0.1604038691065339,0.6215846143914091,0.5744054949170956,0.051442689411497766,-0.00047254461164553894,0.011428357159778468,-0.04960835530741422
Lake Kasumigaura,MLP,10,source_only,0.20506970500006952,-0.49418100376613827,0.5744054949170956,0.5744054949170956,0.0,0.0,0.0,0.0
Lake Kasumigaura,PLSR,5,affine_only,0.15254470273254744,-0.08709892981549737,0.4030445278066769,0.4030445278066769,0.0,0.0,0.10029597566038173,0.09169140272078678
