lake,learner,k,rep,calibrated_spearman,source_spearman,delta_spearman,calibrated_anomaly_r2_origspace,source_anomaly_r2_origspace,delta_anomaly_r2_origspace,calibrated_anomaly_r2_logspace,source_anomaly_r2_logspace,delta_anomaly_r2_logspace
Garda,MLP,1,77,0.4907651725202008,0.4907651725202008,0.0,0.2961458212717235,-0.12179432099322951,0.417940142264953,0.1597954709101559,0.1597954709101559,0.0
Garda,PLSR,3,77,-0.07196882899757127,-0.07196882899757127,0.0,0.03784998150004326,-0.0783632680343811,0.11621324953442436,-0.05703385092370805,-0.0655140254630846,0.00848017453937655
Garda,XGBoost,3,77,0.42233937016833756,0.42233937016833756,0.0,-0.02674434911786161,-6.186757679833966,6.1600133307161045,-0.23545907161591528,-0.3003579139434669,0.06489884232755161
Garda,MLP,3,77,0.4964474000278324,0.4964474000278324,0.0,0.30546218437051165,-0.11456958470330147,0.4200317690738131,0.15368700921440237,0.15679205297698473,-0.00310504376258236
Garda,PLSR,5,77,0.46361137350947174,-0.12703941551683035,0.5906507890263021,-69051.41032117314,-0.1391537083467116,-69051.2711674648,-3.759329759179888,-0.10761516488121425,-3.6517145942986735
Garda,XGBoost,5,77,0.4650779179887426,0.37085243519559563,0.09422548279314696,0.24070067523752248,-6.708371365130101,6.949072040367623,-0.47937392358652375,-0.4855177871091221,0.006143863522598325
Garda,MLP,5,77,0.4784601363620883,0.4784601363620883,0.0,-201.12944764895147,-0.12930643293107158,-201.0001412160204,-1.3861614245664895,0.11779740755003976,-1.5039588321165294
Garda,PLSR,10,77,0.3223935314618282,-0.0293085028601662,0.3517020343219944,0.37237696592225933,0.056116010648808445,0.3162609552734509,0.08839445863380635,-0.052514857081334076,0.14090931571514043
Garda,XGBoost,10,77,0.4924439074317508,0.47778965600166773,0.014654251430083087,-0.05300361216244709,-5.804053657229866,5.7510500450674185,-0.36789599921407845,-0.3331222305255399,-0.03477376868853854
Garda,MLP,10,77,0.45672416957092327,0.5202259257679501,-0.06350175619702686,0.3324300318430625,-0.008377692911882617,0.34080772475494514,0.11157171910470531,0.15587038455145108,-0.044298665446745766
Garda,PLSR,1,78,-0.1736388223935008,-0.1736388223935008,0.0,0.003303848369874296,-0.18994275589913312,0.19324660426900742,-0.09899327451112994,-0.09899327451112994,0.0
Garda,XGBoost,1,78,0.4475479506762063,0.4475479506762063,0.0,0.12682701726684964,-6.099147728333543,6.225974745600393,-0.20718844514898604,-0.20718844399977687,-1.1492091722686837e-09
Garda,MLP,1,78,0.5267087184834731,0.5267087184834731,0.0,0.22468783897509526,-0.06583936978626381,0.29052720876135907,0.18751437621669675,0.18751437621669675,0.0
Garda,PLSR,3,78,-0.2142420562911599,-0.2142420562911599,0.0,-0.12290543509241592,-0.8293375539779149,0.706432118885499,-0.14938833229722825,-0.14352013639998296,-0.0058681958972452986
Garda,XGBoost,3,78,0.468062352653226,0.468062352653226,0.0,0.07856997688808776,-12.385681216605443,12.464251193493531,-0.3618561040357047,-0.31116493550000746,-0.05069116853569722
Garda,MLP,3,78,0.5100855805277402,0.5100855805277402,0.0,0.15363205832650162,-1.1476655696526712,1.3012976279791728,0.08352030849295322,0.1063525003039616,-0.022832191811008373
Garda,PLSR,5,78,-0.5461469360887493,-0.12117323759974727,-0.424973698489002,-0.4579892446097793,-0.10781633196058893,-0.35017291264919037,-32.21774229052969,-0.06169704172802182,-32.15604524880167
Garda,XGBoost,5,78,-0.4809346419348281,0.4980751687723348,-0.979009810707163,-0.6154082822839464,-5.024459584308587,4.40905130202464,-83.52383924842464,0.14469085007757831,-83.66853009850222
Garda,MLP,5,78,-0.5296576109857204,0.5376718697126456,-1.067329480698366,-0.46275919098173235,-0.05871277752141646,-0.4040464134603159,-39.139226687488474,0.2693892325043127,-39.40861591999278
Garda,PLSR,10,78,0.3391848612254651,-0.07449244476958909,0.4136773059950542,-0.23427644447384122,-0.02095318703081883,-0.21332325744302238,-0.004273858920181395,-0.0634777244105571,0.05920386549037571
Garda,XGBoost,10,78,0.40665547718480605,0.379789349562987,0.026866127621819058,0.06983973533703058,-6.875541800517825,6.945381535854855,-0.5324774247961686,-0.5188022518976543,-0.013675172898514276
Garda,MLP,10,78,0.4087925555183598,0.4182567595669551,-0.009464204048595326,0.3407721855647742,0.18480006691409956,0.15597211865067462,0.12047929649375289,0.12964894960506734,-0.009169653111314457
Garda,PLSR,1,79,-0.14184579857497248,-0.14184579857497248,0.0,0.003741321698146227,-0.17928798184850936,0.1830293035466556,-0.09197412952824746,-0.09197412952824768,2.220446049250313e-16
Garda,XGBoost,1,79,0.44973613450177297,0.44973613450177297,0.0,0.0017478009925155913,-6.491537218959706,6.493285019952221,-0.20782192173449454,-0.20782192058349458,-1.150999962007404e-09
Garda,MLP,1,79,0.5058566137927785,0.5058566137927785,0.0,0.3129298352241967,-0.10155270554621554,0.41448254077041224,0.17176099073005346,0.17176099073005346,0.0
Garda,PLSR,3,79,-0.20751833983123763,-0.20751833983123763,0.0,-0.14534214323653227,-0.7203705173266912,0.575028374090159,-0.15728275026094285,-0.15156994771019527,-0.0057128025507475755
Garda,XGBoost,3,79,0.5433985393519006,0.5433985393519006,0.0,0.22998008169521067,-11.503318127792497,11.733298209487707,-0.11446446189500192,-0.2102218633769264,0.09575740148192446
Garda,MLP,3,79,0.49388753632883653,0.49388753632883653,0.0,0.1231897888738388,-1.0574230041516333,1.180612793025472,0.08583403801343037,0.09965994998858063,-0.013825911975150262
Garda,PLSR,5,79,0.4364803006429625,-0.2553620574530226,0.6918423580959852,-132.1497868326482,-0.22376689090134638,-131.92601994174686,-0.7029062211515338,-0.1302356654667074,-0.5726705556848264
Garda,XGBoost,5,79,0.5208066082010318,0.45151238155548795,0.0692942266455438,0.3866460565531926,-5.793324061884063,6.1799701184372555,-0.040481539438947056,-0.25389862511048755,0.2134170856715405
Garda,MLP,5,79,0.4780935002422706,0.4942254895142491,-0.01613198927197851,0.24291885427996984,-0.04176313300618473,0.28468198728615457,0.038450436263731236,0.15347254450759695,-0.11502210824386572
Garda,PLSR,10,79,0.21859258383207292,-0.11509693310711101,0.3336895169391839,0.30307341982603464,-0.05136002847313126,0.3544334482991659,0.07502404141402153,-0.06260339234124945,0.13762743375527098
Garda,XGBoost,10,79,0.24851168050182593,0.3865058814684417,-0.1379942009666158,-0.5010695367872677,-5.7297561755212305,5.228686638733963,-0.47442575789902364,-0.27025234931905207,-0.20417340857997157
Garda,MLP,10,79,0.24759578978744573,0.5571668512479512,-0.30957106146050545,-0.006916338147005652,0.2808097407355481,-0.28772607888255375,-0.007387890810178543,0.20715933439110923,-0.21454722520128777
Garda,PLSR,1,80,-0.12382546118795239,-0.12382546118795239,0.0,-0.014276812856085952,-0.17546735514335832,0.16119054228727236,-0.09255184491718138,-0.09255184491718138,0.0
Garda,XGBoost,1,80,0.453340201979177,0.453340201979177,0.0,-0.2903072760967853,-6.563321473434006,6.27301419733722,-0.2192110352448513,-0.21921103043098245,-4.813868859088188e-09
Garda,MLP,1,80,0.5290256190046615,0.5290256190046615,0.0,0.22584868559565163,-0.08128511703596919,0.3071338026316208,0.18045833251953847,0.18045833251953847,0.0
Garda,PLSR,3,80,-0.09871638257067711,-0.09871638257067711,0.0,0.02219647852080442,-0.14088992761770402,0.16308640613850844,-0.07855859901995221,-0.08174021724105884,0.00318161822110663
Garda,XGBoost,3,80,0.4199266552696915,0.4199266552696915,0.0,-0.045935710725581336,-6.058677997197464,6.012742286471882,0.013812216828072765,-0.13849067956835603,0.1523028963964288
Garda,MLP,3,80,0.5518031849268034,0.5518031849268034,0.0,0.25749470065214897,-0.08427156545354375,0.3417662661056927,0.1940334862657369,0.1937684197634033,0.00026506650233359963
Garda,PLSR,5,80,0.44798827060115515,-0.15763908048976816,0.6056273510909234,-182.85157367314625,-0.2019339973177503,-182.6496396758285,-0.42168439764820476,-0.10722195887280339,-0.31446243877540137
Garda,XGBoost,5,80,0.5508202754322713,0.4886811495182813,0.06213912591399001,-7.757821329018142,-6.366226786335102,-1.3915945426830403,-0.705752963043839,-0.20777718439720783,-0.49797577864663123
Garda,MLP,5,80,0.5114105053098293,0.5279076183843399,-0.016497113074510517,0.39649543685697053,-0.047712739435363805,0.44420817629233433,0.17750829702782922,0.17692235142455082,0.0005859456032784038
Garda,PLSR,10,80,0.17646161097058402,-0.3355212983679443,0.5119829093385283,-0.018030660547661226,-0.9690423810329949,0.9510117204853337,-0.037376423522694324,-0.16040844620711514,0.12303202268442082
Garda,XGBoost,10,80,0.46313540457158464,0.39658067932662394,0.0665547252449607,0.05963687315560651,-11.424747363548256,11.484384236703862,0.06513749736128127,-0.17696355522182894,0.2421010525831102
Garda,MLP,10,80,0.47137842100100635,0.5067928619570405,-0.03541444095603419,0.03431246675699329,-0.6686405765937458,0.702953043350739,0.12642910027140997,0.12674155391419673,-0.0003124536427867586
Garda,PLSR,1,81,-0.1426180987487019,-0.1426180987487019,0.0,0.0009163432868586341,-0.18048047165469683,0.18139681494155546,-0.09304490798825316,-0.09304490798825316,0.0
Garda,XGBoost,1,81,0.4514094515448535,0.4514094515448535,0.0,-0.5404196238520931,-6.451256590798116,5.9108369669460235,-0.20260676541857547,-0.2026067546753374,-1.0743238076926787e-08
Garda,MLP,1,81,0.5057278970971568,0.5057278970971568,0.0,0.28104865785020217,-0.027857245721281787,0.30890590357148395,0.16575303807550767,0.16575303807550779,-1.1102230246251565e-16
Garda,PLSR,3,81,-0.15784246359764567,-0.15784246359764567,0.0,0.017852929374118198,-0.15488077152071966,0.17273370089483786,-0.11445754778769412,-0.11374682015653836,-0.0007107276311557609
Garda,XGBoost,3,81,0.4516769819890036,0.4516769819890036,0.0,0.14581679476173992,-6.238070115413565,6.383886910175305,-0.34829442058477356,-0.28430182183282304,-0.06399259875195051
Garda,MLP,3,81,0.5043930032292627,0.5043930032292627,0.0,0.20896667338981356,0.02361665599371454,0.18535001739609902,0.14182634500671698,0.15676677699488528,-0.014940431988168301
Garda,PLSR,5,81,0.4185151307718956,-0.14977085494552728,0.568285985717423,-1.213330697435667,-0.17779636296592827,-1.0355343344697387,0.08671619409666254,-0.09316693562239187,0.1798831297190544
Garda,XGBoost,5,81,0.5488542713670852,0.5154903844636752,0.03336388690340997,0.26742700352633664,-5.419259362660756,5.686686366187093,0.19016346412448282,-0.04687642289160432,0.23703988701608714
Garda,MLP,5,81,-0.04894592199566191,0.5545371312242594,-0.6034830532199214,-0.2641948486968506,0.04032709038131943,-0.30452193907817005,-0.6988291613936279,0.2009642526589409,-0.8997934140525689
Garda,PLSR,10,81,0.2704517704517705,-0.14102564102564102,0.4114774114774115,0.016039017314369408,-0.09212186506668862,0.10816088238105803,0.06788643660692684,-0.08268393783813832,0.15057037444506516
Garda,XGBoost,10,81,0.42124542124542125,0.39133089133089133,0.02991452991452992,-0.21447978675237822,-5.877732468157314,5.663252681404936,-0.26008697059999397,-0.29588005329432154,0.03579308269432757
Garda,MLP,10,81,0.4175824175824176,0.43650793650793646,-0.01892551892551886,0.31564026370074205,0.13664271785337578,0.17899754584736627,0.1296435459749783,0.14081386577389354,-0.011170319798915251
Garda,PLSR,1,82,-0.1354099637938939,-0.1354099637938939,0.0,-0.0032105221709339826,-0.15247149882180144,0.14926097665086746,-0.08291199859984855,-0.08291199859984855,0.0
Garda,XGBoost,1,82,0.4590037365865262,0.4590037365865262,0.0,0.11546627361461903,-6.3366176275672155,6.452083901181835,-0.203616155755169,-0.2036161546099562,-1.145212813469243e-09
Garda,MLP,1,82,0.5067576306621294,0.5067576306621294,0.0,0.26414584917421613,0.015154171210043588,0.24899167796417254,0.17043076629732778,0.17043076629732778,0.0
Garda,PLSR,3,82,-0.18994498999280438,-0.18994498999280438,0.0,-0.10191075871009336,-0.8051768701561348,0.7032661114460415,-0.14661252483650178,-0.13974897804481046,-0.006863546791691322
Garda,XGBoost,3,82,0.4066320340875724,0.4066320340875724,0.0,-3.18503575373446,-13.194780963879278,10.009745210144818,-0.5864387133291478,-0.38123495256879303,-0.20520376076035474
Garda,MLP,3,82,0.45950489534059763,0.45950489534059763,0.0,0.09058145195898781,-1.189470162921217,1.2800516148802048,0.03873792136291754,0.07117156601066688,-0.03243364464774934
Garda,PLSR,5,82,0.521723198500576,-0.0564619624519246,0.5781851609525006,-49048.54737453748,-0.09635672186745325,-49048.45101781561,-3.1354478650248074,-0.05578461186853101,-3.0796632531562764
Garda,XGBoost,5,82,0.5554537215238036,0.5103574787862275,0.045096242737576064,0.23760099402841273,-6.244978589588312,6.482579583616725,0.23315173804644362,-0.0939177438388974,0.327069481885341
Garda,MLP,5,82,0.5279560125374767,0.5426214573301845,-0.014665444792707816,-165.38856890400717,-0.18738285106235408,-165.20118605294482,-0.9789870835472125,0.2672371920622886,-1.2462242756095012
Garda,PLSR,10,82,0.4121508214710872,-0.1798198769233114,0.5919706983943986,-483.5001791035001,-0.22708767663525964,-483.2730914268648,-1.3047845950071073,-0.14171609857341272,-1.1630684964336946
Garda,XGBoost,10,82,0.5043504867186934,0.4234468069484429,0.08090367977025054,0.007628342895044993,-7.455051485938041,7.462679828833086,-0.3596617881445783,-0.4445766048672919,0.08491481672271362
Garda,MLP,10,82,0.475652577668114,0.4796214374304282,-0.003968859762314203,-13.960449183717063,-0.2597933274598545,-13.700655856257208,-0.558669214647749,0.0997077189790806,-0.6583769336268296
Garda,PLSR,1,83,-0.14686574970421382,-0.14686574970421382,0.0,0.014580246143239939,-0.1948271743687937,0.20940742051203365,-0.09763954493879412,-0.09763954493879412,0.0
Garda,XGBoost,1,83,0.43158708041913135,0.43158708041913135,0.0,0.04191699251665626,-6.536189319256895,6.578106311773551,-0.21399527210853675,-0.21399527095314475,-1.1553920042928212e-09
Garda,MLP,1,83,0.5040545800540766,0.5040545800540766,0.0,0.2626715477986423,-0.11721544543935569,0.379886993237998,0.16447907592271593,0.16447907592271582,1.1102230246251565e-16
Garda,PLSR,3,83,-0.08328239706040096,-0.08328239706040096,0.0,0.02195977300419949,-0.08210597249296869,0.10406574549716818,-0.04660523872446487,-0.053623285963135814,0.007018047238670944
Garda,XGBoost,3,83,0.5463019623686852,0.5463019623686852,0.0,0.13087863742024586,-5.365539792939834,5.496418430360079,0.26888545141147724,0.01411767117249263,0.2547677802389846
Garda,MLP,3,83,0.5362163876788019,0.5362163876788019,0.0,0.16685043660846366,-0.00807022926363099,0.17492066587209465,0.25854342423208176,0.2587449300030755,-0.00020150577099375955
Garda,PLSR,5,83,0.4051329123985498,-0.23373052638377873,0.6388634387823285,-0.030863496768161802,-0.782640161609609,0.7517766648414472,0.015249925645869467,-0.13906901077459355,0.15431893642046302
Garda,XGBoost,5,83,0.6168652715932671,0.6142988187545432,0.0025664528387239205,0.04196685463445815,-10.414661793088085,10.456628647722543,-0.0895712734881553,1.9381805436258226e-05,-0.08959065529359156
Garda,MLP,5,83,0.514573794164131,0.5340055085144687,-0.019431714350337748,-0.0631336908721325,-0.9825756475402869,0.9194419566681544,0.03609879997088705,0.20941675962638062,-0.17331795965549357
Garda,PLSR,10,83,-0.003663562857520775,-0.03663562857520775,0.03297206571768698,-538.0977582211132,0.006719735314600239,-538.1044779564278,-5.130256913129194,-0.033604245902712826,-5.096652667226481
Garda,XGBoost,10,83,0.023813158573885034,0.35780797241786233,-0.3339948138439773,-73.73406501488351,-5.350779938052461,-68.38328507683106,-3.368275267411615,-0.4306023466989439,-2.9376729207126715
Garda,MLP,10,83,0.09677911881950715,0.4194779471861287,-0.32269882836662156,-128.99194047880744,-0.20703067246978635,-128.78490980633765,-3.8720496080494833,0.14410372740176491,-4.016153335451248
Garda,PLSR,1,84,-0.15355901787653553,-0.15355901787653553,0.0,0.011968662376492523,-0.1868111321013255,0.19877979447781802,-0.096647310031998,-0.09664731003199822,2.220446049250313e-16
Garda,XGBoost,1,84,0.4591324532821478,0.4591324532821478,0.0,-3.672713182413869,-6.196867619193725,2.524154436779856,-0.15119350900436124,-0.1511935195353984,1.0531037153427292e-08
Garda,MLP,1,84,0.5317286696127145,0.5317286696127145,0.0,0.2742709560637643,-0.07124641569303813,0.3455173717568024,0.18561315597322936,0.18561315597322936,0.0
Garda,PLSR,3,84,-0.13936430480566178,-0.13936430480566178,0.0,0.017848871482966322,-0.1552992915265412,0.17314816300950753,-0.09741194696540378,-0.09600066751970404,-0.0014112794456997424
Garda,XGBoost,3,84,0.4066320340875724,0.4066320340875724,0.0,0.03948569251135858,-6.776136237005059,6.815621929516418,-0.435117650045854,-0.37025425396270784,-0.06486339608314617
Garda,MLP,3,84,0.5082518396750342,0.5082518396750342,0.0,0.20701701273716167,-0.13435753116546034,0.341374543902622,0.1344504745204409,0.1434674419066012,-0.009016967386160313
Garda,PLSR,5,84,0.27861790970284606,-0.1581889842589185,0.43680689396176453,0.30994233496785284,-0.1618762099479394,0.4718185449157922,0.07299605448596824,-0.09239714608681338,0.16539320057278162
Garda,XGBoost,5,84,0.3572541486913467,0.39574741253187146,-0.03849326384052476,-0.1317542187346905,-6.775656842669793,6.6439026239351024,-0.3869144468825594,-0.27740613731308006,-0.10950830956947932
Garda,MLP,5,84,0.3567042449221963,0.5625515558408122,-0.20584731091861586,0.028850335975459163,0.03282527500084165,-0.0039749390253824846,0.025401320410561423,0.19631058097289644,-0.17090926056233502
Garda,PLSR,10,84,0.19597069597069594,-0.059218559218559216,0.25518925518925517,0.16191964004340298,0.017523129732959775,0.1443965103104432,0.030487041773428314,-0.06583775843475581,0.09632480020818412
Garda,XGBoost,10,84,0.45604395604395603,0.49389499389499386,-0.03785103785103783,0.09891051456365307,-4.136951530856189,4.235862045419842,0.06180450780933644,-0.031145355805285213,0.09294986361462165
Garda,MLP,10,84,0.3504273504273504,0.42857142857142855,-0.07814407814407814,0.2531987108281747,0.00044964295864846626,0.2527490678695262,0.09268861809341411,0.1399066235604296,-0.04721800546701549
Garda,PLSR,1,85,-0.15805392915153596,-0.15805392915153596,0.0,0.019652982890849824,-0.15219933010531705,0.17185231299616688,-0.09603426948850591,-0.09603426948850591,0.0
Garda,XGBoost,1,85,0.4678550752979098,0.4678550752979098,0.0,0.15677983467368284,-6.0121385120018305,6.168918346675513,-0.18196554289969158,-0.1819655423938873,-5.058042873429258e-10
Garda,MLP,1,85,0.5161207295583545,0.5161207295583545,0.0,0.2537134869055233,-0.021704028236305906,0.2754175151418292,0.17569152182661973,0.17569152182661973,0.0
Garda,PLSR,3,85,-0.13416870572299458,-0.13416870572299458,0.0,0.01925879357814886,-0.17756397013997316,0.19682276371812202,-0.09401567603525485,-0.09672962037067823,0.0027139443354233794
Garda,XGBoost,3,85,0.4338325234027125,0.4338325234027125,0.0,-0.21494439513772323,-6.195479694169872,5.980535299032149,-0.04990070078165387,-0.1854910196102011,0.13559031882854722
Garda,MLP,3,85,0.5025978053791904,0.5025978053791904,0.0,0.2973367405306442,-0.11886508397657769,0.4162018245072219,0.15288440875649412,0.1551842554763575,-0.0022998467198633854
Garda,PLSR,5,85,0.3009806629816271,-0.12299514303329585,0.42397580601492296,0.1950041806870082,-0.12249740593688241,0.3175015866238906,0.10043750298505705,-0.08122781097029153,0.18166531395534857
Garda,XGBoost,5,85,0.4868481369544468,0.41481074319575045,0.07203739375869633,0.058985879817178066,-6.37713925355486,6.436125133372038,-0.44501558075127323,-0.2892338746088021,-0.1557817061424711
Garda,MLP,5,85,0.5227751832056032,0.5258913045641219,-0.0031161213585186864,0.2508744159471752,-0.05505065694931499,0.3059250728964902,0.16744072748873828,0.19041297399086288,-0.022972246502124594
Garda,PLSR,10,85,0.439627542902493,-0.07510303857917588,0.514730581481669,0.661744895222646,-0.002523072126437098,0.6642679673490831,0.22707129048141816,-0.05641649718604702,0.2834877876674652
Garda,XGBoost,10,85,0.6148679662539034,0.6154785600634903,-0.0006105938095869456,0.18150120470388986,-4.884965216289316,5.066466420993206,0.25526677167017253,-0.01023904487305849,0.265505816543231
Garda,MLP,10,85,0.5321325050548926,0.5684628367253068,-0.03633033167041422,0.08484216820563584,-0.06221186418754532,0.14705403239318116,0.1460008947970498,0.2622847982688994,-0.11628390347184958
Garda,PLSR,1,86,-0.17157935526355564,-0.17157935526355564,0.0,-0.008327989789046475,-0.1886503440878773,0.1803223542988308,-0.09763963796602204,-0.09763963796602204,0.0
Garda,XGBoost,1,86,0.4502510012842593,0.4502510012842593,0.0,0.014087000835981689,-6.439936207061529,6.454023207897511,-0.2209004484509789,-0.2209004472881133,-1.1628655816053879e-09
Garda,MLP,1,86,0.4910541937962977,0.4910541937962977,0.0,0.29267455015624866,-0.04542899304270098,0.33810354319894964,0.15840946351205698,0.15840946351205698,0.0
Garda,PLSR,3,86,-0.1518948672991533,-0.1518948672991533,0.0,0.014110912936503794,-0.19605766074733655,0.21016857368384034,-0.09814479763188455,-0.09774885692554647,-0.00039594070633808265
Garda,XGBoost,3,86,0.42512225435235873,0.42512225435235873,0.0,-0.3356182892877293,-5.927286347943553,5.591668058655824,0.035105013504366456,-0.08932088262853988,0.12442589613290633
Garda,MLP,3,86,0.5288814242679775,0.5288814242679775,0.0,0.30686747134175396,-0.06737593264118868,0.37424340398294265,0.1867948446252019,0.18659765741698708,0.00019718720821482183
Garda,PLSR,5,86,0.1823847501015341,-0.17156997597491044,0.3539547260764445,0.36275467472970147,-0.1326767338365844,0.49543140856628587,0.058499874546139474,-0.08925399857005667,0.14775387311619614
Garda,XGBoost,5,86,0.4171936595287353,0.4379067015000653,-0.020713041971330004,0.06960569159600416,-5.483259130140378,5.552864821736382,-0.1697296254166314,-0.19640678245321475,0.026677157036583354
Garda,MLP,5,86,0.46228576859906434,0.5246081957694377,-0.062322427170373396,0.10373153500462406,0.12313996343326472,-0.019408428428640656,0.08996878608600001,0.1853816766846359,-0.09541289059863589
Garda,PLSR,10,86,0.35292322194116804,-0.1175393083454582,0.4704625302866262,-165.24243856055287,-0.20115129108992713,-165.04128726946294,-0.5626747111108645,-0.10601368474013584,-0.4566610263707287
Garda,XGBoost,10,86,0.43413219861621183,0.35322851884596135,0.08090367977025048,0.1445408766783839,-7.322561418092741,7.467102294771125,-0.21128186192473652,-0.3989060667861446,0.18762420486140807
Garda,MLP,10,86,0.3959700855170371,0.4561135757613365,-0.06014349024429938,-3.3072363017975857,-0.3099452445517654,-2.9972910572458202,-0.13648228525423622,0.10164607804488002,-0.23812836329911624
Garda,PLSR,1,87,-0.1736388223935008,-0.1736388223935008,0.0,0.003303848369874074,-0.18994275589913312,0.1932466042690072,-0.09899327451113016,-0.09899327451113016,0.0
Garda,XGBoost,1,87,0.4475479506762063,0.4475479506762063,0.0,0.1268270172668493,-6.099147728333545,6.225974745600395,-0.20718844514898693,-0.20718844399977732,-1.1492096163578935e-09
Garda,MLP,1,87,0.5267087184834731,0.5267087184834731,0.0,0.22468783897509514,-0.06583936978626403,0.2905272087613592,0.1875143762166963,0.18751437621669642,-1.1102230246251565e-16
Garda,PLSR,3,87,-0.17756723923703838,-0.17756723923703838,0.0,-0.04522136238871677,-0.23014538909239168,0.18492402670367492,-0.10552178577515137,-0.10341215759051292,-0.0021096281846384457
Garda,XGBoost,3,87,0.40724328103847446,0.40724328103847446,0.0,-0.48090911537218717,-7.440310130178457,6.95940101480627,-0.266521006542479,-0.3070595863882628,0.040538579845783795
Garda,MLP,3,87,0.4969437710833466,0.4969437710833466,0.0,0.20665789312405247,-0.19154576643278465,0.3982036595568371,0.16809749458156487,0.16891548259272238,-0.0008179880111575111
Garda,PLSR,5,87,0.4357470284033271,-0.06617781962709343,0.5019248480304205,0.5001777365438755,-0.05625483731907166,0.5564325738629472,0.1716025069371082,-0.04124509826593803,0.21284760520304624
Garda,XGBoost,5,87,0.6113657297960017,0.5541704951044417,0.05719523469155996,0.2547947364935277,-5.232864967792995,5.487659704286523,0.3403678853007006,0.04245293991008581,0.2979149453906148
Garda,MLP,5,87,0.5701191663165114,0.5785517970723183,-0.008432630755806914,0.2490593933050841,0.08659475239053738,0.1624646409145467,0.28420570924222366,0.2886895622982336,-0.0044838530560099565
Garda,PLSR,10,87,0.1865364088287661,-0.1963059097821549,0.382842318610921,-0.033753672248751254,-0.8128496258718163,0.779095953623065,-0.053247577083131103,-0.13177138217405515,0.07852380509092405
Garda,XGBoost,10,87,0.38986414742116915,0.41398260289984756,-0.024118455478678413,-0.21776882842568135,-12.262252437226346,12.044483608800665,0.07443793275472588,-0.14450019582201734,0.21893812857674322
Garda,MLP,10,87,0.39810716385059086,0.40116013289852487,-0.0030529690479340066,-0.08629369668474607,-0.7405517865075677,0.6542580898228216,0.05887957739415939,0.06772015707024404,-0.008840579676084648
Garda,PLSR,1,88,-0.14686574970421382,-0.14686574970421382,0.0,0.014580246143239939,-0.19482717436879327,0.2094074205120332,-0.09763954493879434,-0.09763954493879434,0.0
Garda,XGBoost,1,88,0.43158708041913135,0.43158708041913135,0.0,0.04191699251665648,-6.536189319256894,6.578106311773551,-0.21399527210853675,-0.21399527095314497,-1.1553917822482163e-09
Garda,MLP,1,88,0.5040545800540766,0.5040545800540766,0.0,0.26267154779864244,-0.11721544543935503,0.37988699323799746,0.16447907592271593,0.16447907592271582,1.1102230246251565e-16
Garda,PLSR,3,88,-0.1303484122798569,-0.1303484122798569,0.0,0.011841708654026006,-0.16628402636152417,0.17812573501555018,-0.09052823923027953,-0.09178381290514159,0.001255573674862065
Garda,XGBoost,3,88,0.4523227436674988,0.4523227436674988,0.0,-0.11909849609172096,-6.260542663630988,6.141444167539268,-0.036716780967659624,-0.18244030367521225,0.14572352270755262
Garda,MLP,3,88,0.5195599082667216,0.5195599082667216,0.0,0.31232666526248665,-0.08561883305658924,0.3979454983190759,0.17641534316703056,0.17582794658085577,0.0005873965861747932
Garda,PLSR,5,88,0.5008249396709675,-0.10834097340612804,0.6091659130770956,-50210.636350281224,-0.12372375947343661,-50210.51262652175,-2.147463732584562,-0.07501494788539897,-2.072448784699163
Garda,XGBoost,5,88,-0.17066911377513572,0.4285976240668822,-0.5992667378420179,-0.5824349738108803,-5.56678046360295,4.98434548979207,-6.415224218050664,-0.1864852544635207,-6.228738963587143
Garda,MLP,5,88,0.503758028629509,0.5153070664037663,-0.01154903777425731,-22.795833175552858,-0.09648258039374569,-22.69935059515911,-0.2309252932381709,0.16550285204666115,-0.39642814528483206
Garda,PLSR,10,88,0.3626373626373626,-0.06593406593406594,0.42857142857142855,-17.437004886668287,-0.11592366612814664,-17.32108122054014,-0.11855424994071306,-0.0903107565531911,-0.028243493387521967
Garda,XGBoost,10,88,0.2600732600732601,0.37851037851037844,-0.11843711843711835,-0.469736421016238,-5.324315164676049,4.854578743659811,-0.364299741824035,-0.16049101054970905,-0.20380873127432597
Garda,MLP,10,88,0.37973137973137966,0.47741147741147744,-0.09768009768009778,0.20044342021236827,0.017615297545044317,0.18282812266732396,0.1145546536644858,0.15404842043381106,-0.039493766769325256
Garda,PLSR,1,89,-0.2009267618652741,-0.2009267618652741,0.0,-0.22776317999838125,-0.2544010736971194,0.026637893698738146,-0.11041373240509,-0.11041373240509,0.0
Garda,XGBoost,1,89,0.40841807520724843,0.40841807520724843,0.0,-0.4583185565285728,-7.464396875413234,7.006078318884661,-0.2963207584854137,-0.2963207520921465,-6.393267248938628e-09
Garda,MLP,1,89,0.4905393270138114,0.4905393270138114,0.0,-0.16766059783977627,-0.23856652151499813,0.07090592367522186,0.1513689927483557,0.1513689927483557,0.0
Garda,PLSR,3,89,-0.1150672385073063,-0.1150672385073063,0.0,0.01751174582237025,-0.18537857604799513,0.20289032187036538,-0.09244583545743934,-0.0941272601913854,0.0016814247339460575
Garda,XGBoost,3,89,0.40495110497259185,0.40495110497259185,0.0,-0.25078746484427805,-6.353824823594514,6.103037358750235,-0.19118177359402444,-0.2162962255443761,0.02511445195035167
